I 250
J 25
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
107.0 104.0 109.0 
116.0 120.0 110.0 
101.0 117.0 103.0 
127.0 102.0 96.0 
120.0 134.0 98.0 
123.0 121.0 113.0 
129.0 98.0 116.0 
105.0 104.0 110.0 
102.0 103.0 106.0 
115.0 124.0 120.0 
101.0 114.0 114.0 
111.0 115.0 114.0 
116.0 99.0 116.0 
117.0 125.0 128.0 
126.0 101.0 114.0 
104.0 128.0 117.0 
103.0 123.0 124.0 
133.0 101.0 122.0 
122.0 133.0 110.0 
121.0 119.0 100.0 
101.0 100.0 112.0 
99.0 95.0 106.0 
140.0 108.0 110.0 
113.0 106.0 102.0 
99.0 124.0 130.0 
97.0 113.0 117.0 
121.0 119.0 127.0 
118.0 125.0 126.0 
131.0 118.0 104.0 
111.0 105.0 124.0 
122.0 107.0 112.0 
102.0 115.0 118.0 
100.0 107.0 98.0 
104.0 112.0 107.0 
120.0 116.0 102.0 
121.0 111.0 112.0 
120.0 118.0 116.0 
110.0 117.0 118.0 
129.0 84.0 108.0 
126.0 127.0 114.0 
119.0 126.0 115.0 
109.0 121.0 131.0 
108.0 115.0 131.0 
103.0 114.0 125.0 
84.0 114.0 109.0 
124.0 108.0 108.0 
113.0 115.0 123.0 
115.0 115.0 109.0 
120.0 147.0 116.0 
116.0 120.0 104.0 
119.0 127.0 132.0 
108.0 123.0 123.0 
125.0 116.0 101.0 
121.0 121.0 107.0 
118.0 118.0 112.0 
99.0 112.0 112.0 
140.0 113.0 113.0 
117.0 124.0 104.0 
130.0 116.0 107.0 
124.0 105.0 126.0 
129.0 119.0 125.0 
121.0 102.0 129.0 
115.0 105.0 119.0 
117.0 116.0 99.0 
125.0 92.0 122.0 
114.0 129.0 137.0 
110.0 125.0 101.0 
132.0 132.0 104.0 
102.0 100.0 106.0 
112.0 122.0 102.0 
114.0 107.0 127.0 
106.0 109.0 97.0 
133.0 112.0 121.0 
106.0 132.0 112.0 
113.0 115.0 125.0 
118.0 100.0 123.0 
95.0 105.0 105.0 
112.0 97.0 140.0 
113.0 132.0 116.0 
119.0 93.0 102.0 
109.0 126.0 108.0 
105.0 107.0 110.0 
117.0 115.0 125.0 
126.0 115.0 101.0 
116.0 113.0 130.0 
104.0 121.0 119.0 
113.0 117.0 100.0 
94.0 112.0 123.0 
126.0 112.0 129.0 
117.0 139.0 108.0 
122.0 136.0 119.0 
135.0 124.0 116.0 
104.0 118.0 108.0 
109.0 109.0 126.0 
104.0 116.0 136.0 
110.0 90.0 108.0 
106.0 115.0 101.0 
107.0 127.0 120.0 
123.0 128.0 126.0 
121.0 119.0 108.0 
122.0 97.0 114.0 
110.0 103.0 116.0 
130.0 120.0 119.0 
109.0 123.0 105.0 
130.0 88.0 117.0 
110.0 108.0 99.0 
140.0 109.0 111.0 
113.0 130.0 110.0 
106.0 123.0 123.0 
121.0 121.0 111.0 
121.0 121.0 108.0 
110.0 104.0 120.0 
116.0 131.0 106.0 
135.0 108.0 111.0 
122.0 111.0 141.0 
133.0 108.0 114.0 
103.0 124.0 90.0 
119.0 120.0 129.0 
122.0 101.0 115.0 
125.0 110.0 114.0 
122.0 126.0 118.0 
115.0 118.0 99.0 
105.0 113.0 115.0 
129.0 90.0 125.0 
99.0 127.0 99.0 
108.0 115.0 115.0 
106.0 106.0 110.0 
110.0 99.0 120.0 
100.0 133.0 92.0 
113.0 105.0 111.0 
122.0 124.0 112.0 
99.0 123.0 115.0 
86.0 107.0 119.0 
111.0 135.0 112.0 
94.0 82.0 120.0 
121.0 127.0 117.0 
104.0 97.0 133.0 
97.0 117.0 120.0 
138.0 124.0 123.0 
127.0 127.0 103.0 
104.0 117.0 129.0 
123.0 115.0 124.0 
100.0 115.0 127.0 
115.0 104.0 104.0 
114.0 132.0 107.0 
115.0 114.0 109.0 
117.0 121.0 109.0 
125.0 112.0 118.0 
116.0 120.0 118.0 
128.0 125.0 120.0 
117.0 106.0 133.0 
123.0 113.0 103.0 
117.0 132.0 130.0 
107.0 111.0 105.0 
105.0 123.0 131.0 
100.0 108.0 122.0 
129.0 142.0 113.0 
102.0 110.0 112.0 
95.0 120.0 129.0 
103.0 138.0 132.0 
114.0 114.0 109.0 
109.0 107.0 118.0 
108.0 118.0 97.0 
121.0 105.0 113.0 
120.0 119.0 127.0 
128.0 134.0 123.0 
140.0 115.0 128.0 
119.0 126.0 127.0 
129.0 128.0 104.0 
135.0 125.0 125.0 
134.0 110.0 122.0 
109.0 105.0 99.0 
120.0 119.0 96.0 
112.0 110.0 105.0 
110.0 119.0 113.0 
128.0 127.0 114.0 
129.0 106.0 110.0 
117.0 117.0 109.0 
110.0 101.0 133.0 
125.0 114.0 117.0 
109.0 120.0 132.0 
112.0 113.0 115.0 
122.0 104.0 113.0 
107.0 116.0 98.0 
95.0 120.0 110.0 
113.0 109.0 112.0 
110.0 148.0 119.0 
108.0 125.0 99.0 
124.0 122.0 123.0 
120.0 103.0 101.0 
120.0 113.0 114.0 
129.0 120.0 119.0 
122.0 131.0 126.0 
118.0 95.0 110.0 
118.0 104.0 95.0 
116.0 133.0 94.0 
110.0 122.0 106.0 
131.0 115.0 113.0 
129.0 108.0 113.0 
106.0 130.0 114.0 
107.0 93.0 120.0 
101.0 116.0 100.0 
102.0 131.0 123.0 
115.0 110.0 115.0 
90.0 111.0 125.0 
103.0 121.0 119.0 
113.0 134.0 124.0 
116.0 113.0 132.0 
113.0 108.0 141.0 
114.0 120.0 122.0 
110.0 108.0 101.0 
125.0 107.0 103.0 
119.0 113.0 123.0 
119.0 110.0 123.0 
118.0 112.0 98.0 
106.0 106.0 110.0 
128.0 111.0 106.0 
