I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.6
FCR 4
abounds (80, 120)

a 
103.0 87.0 85.0 
78.0 80.0 88.0 
92.0 82.0 72.0 
78.0 89.0 85.0 
98.0 73.0 92.0 
84.0 75.0 85.0 
69.0 65.0 82.0 
75.0 86.0 85.0 
85.0 82.0 91.0 
67.0 90.0 77.0 
78.0 74.0 81.0 
85.0 82.0 85.0 
73.0 93.0 79.0 
79.0 84.0 67.0 
78.0 84.0 78.0 
86.0 90.0 94.0 
91.0 74.0 89.0 
87.0 81.0 94.0 
74.0 83.0 82.0 
75.0 82.0 91.0 
86.0 68.0 85.0 
85.0 94.0 80.0 
71.0 75.0 83.0 
94.0 85.0 92.0 
94.0 76.0 81.0 
90.0 86.0 84.0 
95.0 75.0 87.0 
69.0 99.0 71.0 
112.0 116.0 82.0 
81.0 95.0 76.0 
86.0 82.0 82.0 
97.0 96.0 92.0 
84.0 75.0 74.0 
77.0 78.0 83.0 
80.0 83.0 83.0 
90.0 77.0 100.0 
87.0 71.0 86.0 
83.0 95.0 86.0 
91.0 93.0 64.0 
77.0 74.0 87.0 
72.0 95.0 92.0 
97.0 80.0 77.0 
76.0 75.0 93.0 
85.0 85.0 78.0 
86.0 90.0 90.0 
86.0 77.0 58.0 
67.0 72.0 93.0 
90.0 82.0 102.0 
88.0 108.0 89.0 
86.0 70.0 75.0 
73.0 81.0 72.0 
74.0 82.0 85.0 
84.0 95.0 95.0 
71.0 72.0 62.0 
84.0 79.0 87.0 
61.0 79.0 63.0 
80.0 84.0 87.0 
66.0 93.0 84.0 
73.0 74.0 82.0 
92.0 76.0 73.0 
90.0 100.0 74.0 
95.0 82.0 67.0 
103.0 75.0 73.0 
89.0 88.0 87.0 
69.0 86.0 75.0 
73.0 92.0 95.0 
67.0 94.0 83.0 
84.0 81.0 89.0 
75.0 88.0 79.0 
71.0 87.0 99.0 
87.0 82.0 87.0 
79.0 94.0 77.0 
79.0 91.0 88.0 
93.0 84.0 81.0 
76.0 101.0 82.0 
77.0 86.0 71.0 
91.0 86.0 85.0 
88.0 88.0 76.0 
79.0 88.0 83.0 
91.0 77.0 58.0 
75.0 78.0 86.0 
84.0 79.0 75.0 
90.0 66.0 70.0 
88.0 90.0 78.0 
99.0 90.0 85.0 
100.0 82.0 89.0 
87.0 88.0 84.0 
81.0 78.0 72.0 
97.0 86.0 68.0 
91.0 77.0 70.0 
86.0 78.0 90.0 
94.0 79.0 80.0 
75.0 92.0 93.0 
72.0 80.0 73.0 
93.0 77.0 77.0 
96.0 90.0 72.0 
