I 200
J 20
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.6
FCR 8
abounds (80, 120)

a 
133.0 112.0 117.0 
96.0 117.0 104.0 
116.0 111.0 115.0 
112.0 133.0 104.0 
89.0 115.0 111.0 
107.0 132.0 117.0 
118.0 134.0 130.0 
113.0 131.0 118.0 
111.0 105.0 129.0 
107.0 119.0 122.0 
97.0 110.0 109.0 
117.0 112.0 125.0 
124.0 127.0 135.0 
104.0 113.0 127.0 
119.0 110.0 112.0 
101.0 112.0 138.0 
110.0 119.0 105.0 
112.0 125.0 135.0 
137.0 102.0 101.0 
102.0 122.0 114.0 
128.0 93.0 117.0 
126.0 112.0 118.0 
124.0 133.0 102.0 
127.0 117.0 122.0 
107.0 107.0 109.0 
120.0 120.0 116.0 
119.0 107.0 99.0 
119.0 132.0 116.0 
121.0 119.0 133.0 
123.0 84.0 130.0 
103.0 119.0 109.0 
143.0 111.0 118.0 
113.0 118.0 122.0 
100.0 131.0 105.0 
129.0 106.0 114.0 
127.0 112.0 114.0 
102.0 134.0 116.0 
113.0 121.0 118.0 
122.0 121.0 104.0 
107.0 135.0 123.0 
135.0 139.0 127.0 
114.0 113.0 136.0 
123.0 108.0 103.0 
113.0 120.0 110.0 
119.0 121.0 104.0 
122.0 103.0 109.0 
113.0 115.0 107.0 
120.0 117.0 128.0 
131.0 114.0 121.0 
108.0 108.0 93.0 
128.0 140.0 113.0 
119.0 118.0 128.0 
118.0 124.0 115.0 
110.0 121.0 130.0 
130.0 106.0 110.0 
124.0 136.0 134.0 
120.0 95.0 114.0 
128.0 115.0 121.0 
97.0 116.0 121.0 
111.0 114.0 102.0 
122.0 109.0 132.0 
130.0 128.0 109.0 
125.0 128.0 125.0 
121.0 113.0 130.0 
117.0 126.0 118.0 
126.0 118.0 122.0 
123.0 114.0 113.0 
115.0 112.0 133.0 
97.0 98.0 99.0 
120.0 127.0 133.0 
126.0 133.0 130.0 
120.0 116.0 104.0 
118.0 123.0 133.0 
111.0 110.0 109.0 
102.0 109.0 125.0 
119.0 128.0 124.0 
113.0 125.0 130.0 
131.0 123.0 128.0 
97.0 118.0 120.0 
116.0 119.0 122.0 
123.0 119.0 112.0 
121.0 114.0 105.0 
106.0 118.0 117.0 
106.0 121.0 108.0 
128.0 114.0 112.0 
127.0 102.0 116.0 
116.0 127.0 124.0 
112.0 124.0 106.0 
109.0 132.0 120.0 
118.0 120.0 114.0 
110.0 124.0 108.0 
111.0 111.0 124.0 
126.0 107.0 128.0 
93.0 127.0 93.0 
119.0 113.0 122.0 
119.0 115.0 135.0 
