I 200
J 20
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
83.0 85.0 79.0 
71.0 100.0 88.0 
83.0 69.0 91.0 
86.0 93.0 86.0 
82.0 98.0 79.0 
71.0 97.0 76.0 
83.0 84.0 87.0 
89.0 89.0 74.0 
79.0 85.0 78.0 
84.0 98.0 85.0 
79.0 101.0 64.0 
93.0 66.0 82.0 
77.0 83.0 80.0 
76.0 90.0 92.0 
101.0 75.0 89.0 
87.0 79.0 90.0 
79.0 91.0 79.0 
92.0 70.0 99.0 
76.0 73.0 74.0 
83.0 88.0 79.0 
103.0 79.0 93.0 
100.0 83.0 89.0 
82.0 89.0 77.0 
81.0 94.0 101.0 
65.0 97.0 77.0 
80.0 78.0 86.0 
79.0 81.0 90.0 
83.0 81.0 82.0 
75.0 82.0 76.0 
76.0 88.0 81.0 
83.0 84.0 108.0 
65.0 85.0 86.0 
88.0 77.0 79.0 
84.0 87.0 101.0 
82.0 86.0 88.0 
86.0 74.0 77.0 
71.0 96.0 72.0 
87.0 95.0 100.0 
92.0 88.0 80.0 
89.0 79.0 81.0 
77.0 84.0 76.0 
81.0 92.0 67.0 
76.0 79.0 82.0 
80.0 92.0 90.0 
94.0 83.0 70.0 
103.0 93.0 75.0 
98.0 91.0 86.0 
88.0 89.0 83.0 
76.0 76.0 92.0 
88.0 85.0 65.0 
81.0 74.0 93.0 
78.0 72.0 81.0 
88.0 82.0 82.0 
95.0 88.0 97.0 
89.0 89.0 73.0 
113.0 70.0 75.0 
94.0 65.0 83.0 
90.0 99.0 80.0 
76.0 96.0 94.0 
75.0 72.0 78.0 
91.0 100.0 91.0 
87.0 84.0 93.0 
90.0 92.0 83.0 
78.0 88.0 105.0 
82.0 88.0 91.0 
82.0 73.0 80.0 
74.0 86.0 83.0 
85.0 89.0 94.0 
79.0 83.0 87.0 
80.0 91.0 81.0 
63.0 77.0 70.0 
84.0 93.0 85.0 
77.0 83.0 87.0 
90.0 77.0 89.0 
86.0 69.0 76.0 
88.0 73.0 94.0 
77.0 67.0 69.0 
71.0 87.0 75.0 
83.0 86.0 98.0 
81.0 96.0 77.0 
90.0 76.0 78.0 
72.0 97.0 96.0 
83.0 82.0 84.0 
53.0 91.0 88.0 
85.0 93.0 74.0 
84.0 88.0 69.0 
99.0 87.0 94.0 
89.0 84.0 75.0 
80.0 106.0 77.0 
83.0 73.0 79.0 
88.0 73.0 85.0 
67.0 86.0 87.0 
88.0 93.0 71.0 
84.0 82.0 79.0 
81.0 81.0 86.0 
84.0 82.0 103.0 
94.0 101.0 110.0 
95.0 102.0 83.0 
90.0 93.0 102.0 
73.0 82.0 85.0 
89.0 94.0 73.0 
86.0 80.0 99.0 
84.0 86.0 84.0 
86.0 77.0 83.0 
76.0 74.0 76.0 
75.0 92.0 85.0 
75.0 95.0 80.0 
81.0 76.0 80.0 
85.0 88.0 85.0 
92.0 85.0 85.0 
78.0 72.0 76.0 
80.0 76.0 92.0 
93.0 82.0 90.0 
91.0 86.0 90.0 
67.0 72.0 85.0 
92.0 89.0 100.0 
85.0 103.0 98.0 
100.0 121.0 83.0 
85.0 87.0 97.0 
92.0 103.0 78.0 
80.0 81.0 79.0 
70.0 92.0 81.0 
84.0 97.0 73.0 
92.0 76.0 78.0 
76.0 88.0 78.0 
89.0 77.0 81.0 
88.0 88.0 80.0 
86.0 82.0 86.0 
106.0 85.0 82.0 
83.0 90.0 83.0 
73.0 68.0 83.0 
78.0 80.0 84.0 
95.0 83.0 82.0 
73.0 84.0 89.0 
81.0 65.0 78.0 
87.0 82.0 80.0 
87.0 65.0 80.0 
88.0 89.0 78.0 
77.0 80.0 94.0 
97.0 96.0 71.0 
83.0 85.0 85.0 
88.0 81.0 72.0 
87.0 84.0 80.0 
76.0 84.0 94.0 
85.0 76.0 84.0 
89.0 83.0 85.0 
82.0 97.0 101.0 
82.0 71.0 73.0 
98.0 90.0 97.0 
82.0 85.0 90.0 
94.0 83.0 84.0 
78.0 71.0 85.0 
85.0 88.0 87.0 
89.0 93.0 82.0 
84.0 96.0 73.0 
86.0 81.0 100.0 
78.0 76.0 95.0 
83.0 75.0 86.0 
91.0 83.0 98.0 
90.0 78.0 84.0 
82.0 88.0 99.0 
79.0 87.0 86.0 
101.0 59.0 72.0 
81.0 82.0 74.0 
86.0 68.0 84.0 
78.0 92.0 78.0 
84.0 83.0 88.0 
74.0 85.0 74.0 
72.0 90.0 84.0 
90.0 86.0 97.0 
80.0 94.0 82.0 
90.0 95.0 85.0 
92.0 81.0 94.0 
78.0 90.0 71.0 
91.0 86.0 76.0 
80.0 93.0 79.0 
79.0 84.0 73.0 
80.0 79.0 91.0 
83.0 78.0 79.0 
66.0 89.0 80.0 
76.0 89.0 78.0 
89.0 78.0 73.0 
69.0 89.0 77.0 
94.0 89.0 96.0 
83.0 82.0 94.0 
90.0 95.0 76.0 
72.0 87.0 77.0 
80.0 89.0 81.0 
80.0 80.0 73.0 
90.0 74.0 95.0 
71.0 83.0 93.0 
90.0 72.0 74.0 
92.0 82.0 80.0 
80.0 75.0 66.0 
83.0 95.0 81.0 
77.0 92.0 89.0 
95.0 82.0 82.0 
79.0 73.0 94.0 
91.0 65.0 81.0 
74.0 71.0 82.0 

Icoords
47.6603 48.3552
52.4587 41.4642
73.3871 87.4194
64.5522 38.5984
41.9309 53.5817
33.0981 14.9588
93.4535 86.4888
17.7247 58.0001
31.284 11.8581
80.791 46.088
85.4492 13.9266
63.7605 20.2444
85.8613 22.0095
94.138 25.7893
32.3651 69.1688
68.0465 7.317
52.5769 88.825
5.5829 62.356
85.3786 62.2447
1.2132 76.9508
44.1605 55.5807
69.206 97.6707
48.4495 93.5458
