I 250
J 25
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
FLR 0.8
FCR 2
abounds (80, 120)

a 
111.0 106.0 85.0 
98.0 116.0 118.0 
107.0 110.0 93.0 
103.0 115.0 104.0 
95.0 112.0 101.0 
90.0 103.0 122.0 
105.0 104.0 96.0 
84.0 118.0 101.0 
85.0 89.0 103.0 
96.0 100.0 120.0 
116.0 102.0 108.0 
100.0 102.0 95.0 
107.0 115.0 84.0 
113.0 110.0 120.0 
121.0 121.0 103.0 
100.0 93.0 118.0 
121.0 110.0 98.0 
92.0 109.0 94.0 
111.0 111.0 104.0 
105.0 96.0 100.0 
99.0 118.0 88.0 
108.0 110.0 102.0 
115.0 92.0 99.0 
107.0 96.0 89.0 
106.0 118.0 129.0 
103.0 100.0 113.0 
111.0 105.0 104.0 
94.0 98.0 108.0 
114.0 98.0 82.0 
111.0 107.0 112.0 
103.0 107.0 119.0 
91.0 117.0 121.0 
105.0 103.0 101.0 
99.0 103.0 101.0 
85.0 104.0 98.0 
115.0 122.0 111.0 
107.0 101.0 108.0 
112.0 106.0 120.0 
96.0 94.0 113.0 
105.0 121.0 96.0 
108.0 89.0 112.0 
99.0 102.0 107.0 
118.0 107.0 103.0 
99.0 102.0 97.0 
98.0 92.0 94.0 
85.0 107.0 102.0 
111.0 87.0 108.0 
93.0 99.0 88.0 
97.0 119.0 98.0 
92.0 110.0 102.0 
79.0 99.0 121.0 
99.0 107.0 96.0 
98.0 113.0 99.0 
106.0 95.0 115.0 
98.0 111.0 106.0 
105.0 110.0 101.0 
106.0 95.0 106.0 
117.0 108.0 112.0 
109.0 112.0 95.0 
111.0 107.0 99.0 
81.0 98.0 111.0 
96.0 91.0 108.0 
119.0 110.0 100.0 
103.0 104.0 115.0 
116.0 98.0 84.0 
94.0 120.0 101.0 
101.0 124.0 101.0 
120.0 120.0 103.0 
99.0 104.0 97.0 
107.0 121.0 106.0 
112.0 103.0 92.0 
93.0 111.0 102.0 
100.0 94.0 107.0 
118.0 114.0 92.0 
102.0 107.0 102.0 
93.0 112.0 101.0 
107.0 90.0 124.0 
113.0 92.0 124.0 
98.0 113.0 108.0 
96.0 102.0 109.0 
100.0 111.0 91.0 
108.0 98.0 108.0 
115.0 81.0 111.0 
110.0 119.0 113.0 
108.0 104.0 113.0 
103.0 89.0 99.0 
101.0 107.0 106.0 
106.0 111.0 111.0 
98.0 114.0 117.0 
101.0 111.0 97.0 
86.0 121.0 103.0 
106.0 88.0 102.0 
112.0 84.0 93.0 
106.0 114.0 91.0 
98.0 113.0 99.0 
101.0 92.0 97.0 
105.0 101.0 118.0 
104.0 91.0 112.0 
101.0 116.0 106.0 
104.0 96.0 97.0 
113.0 102.0 111.0 
101.0 121.0 105.0 
100.0 125.0 104.0 
112.0 105.0 107.0 
117.0 114.0 111.0 
102.0 93.0 110.0 
96.0 113.0 108.0 
107.0 93.0 101.0 
99.0 94.0 97.0 
115.0 126.0 123.0 
95.0 114.0 106.0 
106.0 128.0 109.0 
87.0 124.0 110.0 
125.0 105.0 93.0 
103.0 110.0 108.0 
103.0 89.0 107.0 
119.0 101.0 102.0 
105.0 106.0 99.0 
103.0 101.0 98.0 
114.0 103.0 115.0 
114.0 104.0 109.0 
96.0 98.0 106.0 
111.0 102.0 118.0 
83.0 102.0 88.0 
112.0 106.0 120.0 
99.0 104.0 102.0 
96.0 110.0 100.0 
94.0 116.0 90.0 
122.0 105.0 98.0 
104.0 110.0 110.0 
96.0 95.0 96.0 
108.0 98.0 109.0 
84.0 102.0 111.0 
107.0 108.0 85.0 
118.0 95.0 112.0 
107.0 96.0 112.0 
101.0 101.0 107.0 
91.0 119.0 90.0 
101.0 94.0 89.0 
101.0 122.0 116.0 
108.0 92.0 118.0 
115.0 83.0 98.0 
114.0 113.0 121.0 
96.0 116.0 81.0 
101.0 92.0 108.0 
121.0 117.0 95.0 
116.0 100.0 101.0 
116.0 103.0 89.0 
115.0 105.0 97.0 
92.0 102.0 98.0 
90.0 110.0 91.0 
109.0 113.0 99.0 
124.0 97.0 116.0 
108.0 110.0 105.0 
96.0 99.0 102.0 
105.0 107.0 107.0 
102.0 105.0 120.0 
102.0 96.0 99.0 
125.0 95.0 113.0 
91.0 106.0 113.0 
105.0 112.0 90.0 
119.0 113.0 110.0 
102.0 110.0 110.0 
101.0 96.0 93.0 
111.0 122.0 104.0 
109.0 116.0 98.0 
103.0 93.0 107.0 
103.0 123.0 109.0 
107.0 117.0 111.0 
107.0 88.0 105.0 
120.0 106.0 110.0 
104.0 97.0 102.0 
106.0 114.0 113.0 
107.0 104.0 101.0 
106.0 123.0 92.0 
98.0 118.0 109.0 
115.0 107.0 97.0 
102.0 107.0 108.0 
109.0 109.0 97.0 
120.0 113.0 101.0 
122.0 96.0 105.0 
122.0 115.0 110.0 
107.0 118.0 101.0 
108.0 101.0 103.0 
96.0 104.0 113.0 
108.0 97.0 115.0 
110.0 97.0 94.0 
106.0 104.0 98.0 
93.0 114.0 107.0 
115.0 91.0 103.0 
111.0 91.0 113.0 
105.0 110.0 113.0 
108.0 102.0 112.0 
106.0 100.0 80.0 
114.0 104.0 95.0 
98.0 105.0 115.0 
83.0 93.0 96.0 
99.0 101.0 112.0 
94.0 85.0 96.0 
124.0 100.0 92.0 
90.0 86.0 105.0 
94.0 100.0 104.0 
112.0 105.0 106.0 
106.0 90.0 108.0 
113.0 111.0 111.0 
103.0 104.0 74.0 
114.0 109.0 92.0 
93.0 96.0 87.0 
104.0 106.0 95.0 
96.0 102.0 88.0 
105.0 108.0 96.0 
103.0 117.0 89.0 
130.0 106.0 110.0 
94.0 105.0 103.0 
103.0 101.0 102.0 
103.0 105.0 80.0 
111.0 104.0 117.0 
