I 150
J 15
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
94.0 70.0 69.0 
76.0 88.0 81.0 
75.0 87.0 80.0 
81.0 84.0 72.0 
71.0 78.0 90.0 
85.0 71.0 77.0 
78.0 72.0 78.0 
88.0 75.0 80.0 
73.0 73.0 66.0 
93.0 86.0 76.0 
72.0 88.0 76.0 
90.0 84.0 84.0 
67.0 84.0 89.0 
91.0 72.0 87.0 
110.0 81.0 84.0 
91.0 70.0 84.0 
76.0 83.0 76.0 
71.0 88.0 83.0 
86.0 87.0 84.0 
75.0 80.0 73.0 
82.0 76.0 83.0 
80.0 89.0 76.0 
73.0 86.0 78.0 
88.0 85.0 70.0 
74.0 74.0 81.0 
82.0 67.0 94.0 
79.0 98.0 85.0 
90.0 75.0 80.0 
74.0 93.0 79.0 
91.0 60.0 79.0 
82.0 69.0 74.0 
99.0 98.0 85.0 
82.0 90.0 87.0 
80.0 96.0 84.0 
95.0 84.0 87.0 
77.0 78.0 91.0 
81.0 95.0 80.0 
79.0 83.0 77.0 
84.0 75.0 78.0 
68.0 81.0 86.0 
72.0 72.0 88.0 
88.0 90.0 81.0 
74.0 72.0 72.0 
80.0 64.0 71.0 
75.0 83.0 81.0 
74.0 95.0 97.0 
88.0 88.0 73.0 
64.0 74.0 96.0 
74.0 76.0 83.0 
79.0 90.0 85.0 
97.0 80.0 61.0 
75.0 90.0 94.0 
87.0 97.0 82.0 
95.0 106.0 83.0 
73.0 87.0 78.0 
84.0 80.0 79.0 
69.0 96.0 77.0 
81.0 87.0 91.0 
85.0 81.0 84.0 
75.0 94.0 77.0 
68.0 89.0 77.0 
93.0 76.0 66.0 
75.0 81.0 86.0 
85.0 78.0 78.0 
91.0 67.0 85.0 
87.0 83.0 73.0 
55.0 69.0 85.0 
76.0 89.0 85.0 
88.0 75.0 80.0 
59.0 75.0 86.0 
93.0 80.0 76.0 
91.0 88.0 68.0 
72.0 102.0 90.0 
75.0 91.0 72.0 
94.0 83.0 76.0 
83.0 98.0 83.0 
77.0 74.0 76.0 
93.0 76.0 66.0 
88.0 80.0 90.0 
87.0 76.0 86.0 
71.0 81.0 74.0 
75.0 83.0 81.0 
80.0 79.0 70.0 
81.0 82.0 77.0 
72.0 90.0 83.0 
76.0 73.0 83.0 
74.0 73.0 70.0 
84.0 82.0 65.0 
87.0 67.0 89.0 
80.0 77.0 74.0 
89.0 76.0 83.0 
77.0 95.0 92.0 
87.0 61.0 63.0 
78.0 76.0 77.0 
80.0 69.0 79.0 
82.0 74.0 83.0 
78.0 71.0 76.0 
81.0 85.0 63.0 
59.0 76.0 77.0 
63.0 73.0 67.0 
66.0 90.0 88.0 
69.0 65.0 75.0 
81.0 76.0 94.0 
69.0 69.0 94.0 
87.0 84.0 68.0 
83.0 100.0 72.0 
77.0 80.0 80.0 
79.0 74.0 108.0 
84.0 95.0 105.0 
98.0 82.0 70.0 
68.0 71.0 83.0 
71.0 77.0 66.0 
90.0 93.0 92.0 
81.0 91.0 74.0 
81.0 87.0 80.0 
71.0 90.0 82.0 
88.0 64.0 91.0 
72.0 71.0 71.0 
93.0 106.0 69.0 
78.0 78.0 70.0 
86.0 84.0 98.0 
86.0 89.0 76.0 
82.0 94.0 84.0 
71.0 71.0 84.0 
94.0 93.0 82.0 
86.0 88.0 77.0 
78.0 95.0 86.0 
86.0 82.0 74.0 
94.0 69.0 96.0 
78.0 105.0 76.0 
70.0 87.0 91.0 
82.0 85.0 65.0 
79.0 92.0 86.0 
98.0 67.0 79.0 
67.0 90.0 85.0 
68.0 83.0 81.0 
70.0 92.0 88.0 
74.0 73.0 74.0 
73.0 47.0 83.0 
85.0 75.0 101.0 
76.0 80.0 76.0 
72.0 82.0 100.0 
93.0 101.0 73.0 
69.0 81.0 83.0 
72.0 72.0 95.0 
87.0 68.0 76.0 
78.0 79.0 74.0 
80.0 87.0 87.0 
92.0 77.0 86.0 
100.0 72.0 89.0 

Icoords
15.6649 63.6117
32.118 55.9387
24.9828 48.6257
1.4303 89.429
90.3729 70.1387
30.1837 44.4573
60.2523 55.1803
85.7532 69.9173
81.9238 88.4929
72.6454 36.5999
22.3837 79.2391
11.1145 53.6048
19.2608 32.0644
33.3454 49.968
40.1171 49.2158
29.7961 67.5069
63.4909 45.7777
41.4064 70.5233
32.7308 5.4276
80.7086 19.0557
77.6347 19.3205
39.176 80.4895
64.1636 42.1608
27.024 79.433
31.4485 78.2309
9.0048 35.7128
79.4132 37.4068
3.3164 5.8744
81.9962 77.2425
64.0553 17.2657
32.8188 33.768
21.819 20.3437
24.441 94.5707
90.4587 19.5063
72.2315 37.4882
31.1594 63.096
54.9846 4.38
99.6222 92.5537
51.9009 42.4622
9.996 96.4466
97.1191 12.9495
82.1641 61.6799
57.5063 97.5685
6.3642 78.3861
1.3376 85.4734
21.1714 66.0467
80.9588 59.0073
9.6136 63.6857
39.0429 12.7972
34.8944 57.7161
94.0754 28.3372
11.0893 40.6131
94.7604 53.4556
73.6102 25.93
87.7523 73.5673
41.7675 78.2388
93.8273 39.4136
29.4155 53.294
38.1254 95.8995
82.045 51.6482
15.3166 9.4192
75.8737 5.9527
37.5933 41.6904
84.2567 94.9535
78.8717 96.3844
74.738 38.3721
42.6713 79.4318
4.6832 50.7354
54.3828 74.5557
6.4811 94.082
10.5855 24.0435
28.3368 3.8204
93.1111 69.3088
29.3317 32.8862
0.9509 89.1889
99.0014 18.7792
39.3003 61.5895
49.9851 40.7465
23.277 8.1977
59.9802 89.7743
29.7567 35.7896
74.899 4.5357
8.0791 16.2484
77.9822 61.0167
63.9376 41.9044
69.0013 82.5526
45.0744 91.1227
58.7796 76.8094
82.536 63.3355
