I 150
J 15
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
112.0 98.0 81.0 
91.0 115.0 98.0 
104.0 110.0 91.0 
108.0 88.0 103.0 
92.0 108.0 121.0 
108.0 120.0 100.0 
107.0 96.0 113.0 
92.0 112.0 112.0 
106.0 107.0 104.0 
99.0 109.0 107.0 
120.0 99.0 119.0 
99.0 106.0 86.0 
129.0 105.0 129.0 
107.0 95.0 109.0 
81.0 111.0 107.0 
117.0 117.0 103.0 
100.0 125.0 106.0 
99.0 102.0 100.0 
105.0 102.0 109.0 
98.0 88.0 120.0 
125.0 106.0 102.0 
116.0 119.0 96.0 
104.0 114.0 133.0 
108.0 114.0 118.0 
116.0 106.0 104.0 
106.0 110.0 126.0 
98.0 129.0 114.0 
110.0 101.0 127.0 
117.0 112.0 106.0 
115.0 106.0 101.0 
111.0 107.0 103.0 
101.0 95.0 99.0 
114.0 105.0 111.0 
93.0 122.0 80.0 
129.0 100.0 110.0 
107.0 126.0 99.0 
103.0 107.0 118.0 
115.0 111.0 106.0 
91.0 102.0 107.0 
110.0 96.0 92.0 
116.0 104.0 111.0 
99.0 123.0 100.0 
97.0 120.0 113.0 
93.0 103.0 98.0 
123.0 103.0 111.0 
113.0 124.0 110.0 
100.0 121.0 117.0 
114.0 103.0 87.0 
98.0 119.0 110.0 
110.0 122.0 109.0 
122.0 100.0 109.0 
115.0 112.0 117.0 
113.0 118.0 105.0 
108.0 105.0 103.0 
112.0 122.0 119.0 
93.0 121.0 103.0 
119.0 129.0 103.0 
94.0 89.0 123.0 
116.0 104.0 114.0 
124.0 93.0 121.0 
112.0 101.0 112.0 
122.0 102.0 93.0 
99.0 122.0 106.0 
107.0 116.0 102.0 
88.0 102.0 99.0 
118.0 115.0 97.0 
104.0 102.0 105.0 
96.0 106.0 100.0 
113.0 115.0 112.0 
114.0 112.0 104.0 
118.0 107.0 105.0 
121.0 95.0 96.0 
99.0 121.0 107.0 
102.0 110.0 99.0 
101.0 113.0 112.0 
109.0 97.0 117.0 
108.0 110.0 105.0 
115.0 120.0 106.0 
116.0 118.0 98.0 
96.0 105.0 107.0 
114.0 102.0 98.0 
101.0 94.0 115.0 
112.0 116.0 100.0 
123.0 101.0 118.0 
101.0 92.0 84.0 
103.0 126.0 93.0 
104.0 112.0 111.0 
123.0 121.0 111.0 
105.0 103.0 112.0 
111.0 108.0 108.0 
117.0 98.0 103.0 
117.0 92.0 104.0 
114.0 113.0 102.0 
104.0 89.0 92.0 
105.0 113.0 95.0 
115.0 108.0 110.0 
115.0 123.0 117.0 
123.0 118.0 110.0 
122.0 111.0 99.0 
94.0 117.0 91.0 
94.0 117.0 100.0 
107.0 93.0 114.0 
104.0 110.0 115.0 
73.0 103.0 98.0 
111.0 112.0 97.0 
115.0 92.0 109.0 
104.0 126.0 95.0 
116.0 102.0 110.0 
93.0 112.0 104.0 
101.0 92.0 106.0 
111.0 126.0 105.0 
127.0 125.0 110.0 
99.0 97.0 114.0 
112.0 104.0 117.0 
107.0 113.0 96.0 
94.0 96.0 99.0 
119.0 124.0 102.0 
