I 200
J 20
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.6
FCR 8
abounds (80, 120)

a 
87.0 101.0 80.0 
68.0 87.0 83.0 
79.0 76.0 71.0 
83.0 88.0 91.0 
82.0 76.0 73.0 
72.0 74.0 101.0 
82.0 94.0 84.0 
92.0 83.0 94.0 
92.0 82.0 92.0 
76.0 90.0 92.0 
103.0 94.0 100.0 
88.0 83.0 88.0 
110.0 71.0 88.0 
90.0 88.0 78.0 
74.0 98.0 80.0 
86.0 88.0 86.0 
91.0 98.0 93.0 
104.0 85.0 100.0 
83.0 82.0 93.0 
87.0 88.0 90.0 
86.0 78.0 77.0 
73.0 73.0 99.0 
82.0 105.0 75.0 
90.0 80.0 76.0 
87.0 82.0 90.0 
84.0 87.0 88.0 
82.0 81.0 96.0 
82.0 91.0 87.0 
81.0 74.0 93.0 
84.0 87.0 94.0 
87.0 90.0 105.0 
69.0 88.0 95.0 
77.0 93.0 77.0 
81.0 90.0 104.0 
85.0 79.0 102.0 
87.0 88.0 86.0 
106.0 85.0 83.0 
74.0 93.0 74.0 
101.0 95.0 72.0 
75.0 85.0 71.0 
79.0 78.0 84.0 
85.0 83.0 83.0 
82.0 95.0 110.0 
92.0 96.0 82.0 
79.0 88.0 77.0 
117.0 89.0 85.0 
85.0 88.0 70.0 
68.0 93.0 85.0 
78.0 71.0 84.0 
93.0 90.0 112.0 
77.0 100.0 94.0 
85.0 80.0 97.0 
77.0 72.0 79.0 
80.0 88.0 89.0 
79.0 101.0 85.0 
80.0 79.0 86.0 
87.0 78.0 80.0 
77.0 66.0 86.0 
95.0 77.0 88.0 
85.0 79.0 75.0 
73.0 85.0 79.0 
80.0 89.0 89.0 
93.0 102.0 87.0 
75.0 96.0 91.0 
87.0 74.0 80.0 
88.0 80.0 88.0 
78.0 77.0 78.0 
65.0 100.0 84.0 
77.0 86.0 79.0 
64.0 80.0 89.0 
81.0 97.0 83.0 
93.0 90.0 87.0 
94.0 98.0 92.0 
77.0 87.0 74.0 
88.0 75.0 88.0 
76.0 109.0 87.0 
76.0 78.0 101.0 
79.0 79.0 80.0 
83.0 104.0 96.0 
76.0 77.0 99.0 
76.0 76.0 89.0 
89.0 73.0 85.0 
78.0 114.0 92.0 
94.0 86.0 84.0 
83.0 100.0 100.0 
79.0 89.0 75.0 
85.0 68.0 88.0 
82.0 74.0 90.0 
95.0 85.0 88.0 
81.0 68.0 85.0 
77.0 71.0 116.0 
82.0 80.0 71.0 
83.0 60.0 78.0 
93.0 108.0 92.0 
78.0 91.0 73.0 
74.0 90.0 80.0 
73.0 81.0 100.0 
87.0 92.0 75.0 
91.0 73.0 92.0 
91.0 87.0 72.0 
88.0 85.0 91.0 
77.0 73.0 83.0 
84.0 91.0 83.0 
81.0 80.0 82.0 
82.0 81.0 95.0 
83.0 81.0 76.0 
82.0 77.0 71.0 
96.0 91.0 81.0 
86.0 93.0 85.0 
72.0 78.0 87.0 
90.0 86.0 91.0 
89.0 75.0 101.0 
87.0 87.0 72.0 
100.0 82.0 84.0 
83.0 74.0 77.0 
79.0 85.0 74.0 
80.0 87.0 73.0 
