I 250
J 25
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
92.0 83.0 103.0 
105.0 82.0 109.0 
105.0 94.0 99.0 
113.0 86.0 100.0 
98.0 97.0 99.0 
108.0 93.0 117.0 
101.0 103.0 84.0 
102.0 94.0 117.0 
84.0 95.0 96.0 
98.0 97.0 91.0 
85.0 115.0 95.0 
101.0 97.0 84.0 
75.0 96.0 95.0 
92.0 97.0 91.0 
118.0 114.0 85.0 
92.0 94.0 79.0 
93.0 113.0 97.0 
106.0 79.0 100.0 
110.0 100.0 106.0 
106.0 100.0 102.0 
98.0 95.0 89.0 
121.0 99.0 100.0 
102.0 107.0 111.0 
102.0 91.0 101.0 
109.0 95.0 107.0 
78.0 109.0 90.0 
80.0 112.0 114.0 
93.0 98.0 119.0 
100.0 98.0 83.0 
122.0 107.0 99.0 
93.0 117.0 114.0 
101.0 91.0 95.0 
105.0 104.0 85.0 
102.0 83.0 83.0 
99.0 105.0 96.0 
82.0 79.0 103.0 
87.0 103.0 76.0 
99.0 108.0 103.0 
97.0 100.0 111.0 
102.0 78.0 87.0 
101.0 98.0 91.0 
94.0 100.0 111.0 
98.0 103.0 93.0 
98.0 99.0 105.0 
102.0 96.0 102.0 
109.0 96.0 107.0 
91.0 107.0 100.0 
104.0 108.0 93.0 
82.0 89.0 104.0 
93.0 99.0 108.0 
97.0 101.0 80.0 
91.0 102.0 103.0 
86.0 108.0 90.0 
97.0 107.0 101.0 
115.0 83.0 112.0 
117.0 114.0 98.0 
101.0 114.0 110.0 
110.0 97.0 102.0 
116.0 99.0 92.0 
115.0 106.0 103.0 
111.0 99.0 117.0 
107.0 88.0 96.0 
83.0 107.0 106.0 
81.0 86.0 111.0 
95.0 96.0 106.0 
101.0 98.0 102.0 
83.0 96.0 98.0 
95.0 111.0 100.0 
95.0 103.0 113.0 
98.0 104.0 98.0 
94.0 118.0 88.0 
93.0 104.0 104.0 
88.0 98.0 94.0 
106.0 99.0 101.0 
99.0 89.0 86.0 
92.0 92.0 97.0 
85.0 98.0 106.0 
105.0 90.0 109.0 
109.0 94.0 111.0 
97.0 114.0 112.0 
107.0 93.0 96.0 
89.0 102.0 109.0 
103.0 119.0 86.0 
86.0 86.0 98.0 
80.0 98.0 90.0 
101.0 113.0 96.0 
94.0 95.0 116.0 
89.0 89.0 105.0 
98.0 82.0 108.0 
106.0 98.0 108.0 
97.0 103.0 98.0 
100.0 88.0 96.0 
96.0 108.0 105.0 
97.0 106.0 89.0 
96.0 88.0 101.0 
95.0 104.0 91.0 
