I 150
J 15
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
69.0 78.0 81.0 
71.0 84.0 80.0 
83.0 83.0 85.0 
81.0 83.0 97.0 
91.0 88.0 80.0 
69.0 66.0 69.0 
89.0 79.0 81.0 
80.0 61.0 86.0 
72.0 88.0 76.0 
75.0 88.0 98.0 
69.0 81.0 73.0 
70.0 72.0 70.0 
85.0 86.0 93.0 
63.0 93.0 89.0 
73.0 90.0 71.0 
81.0 73.0 75.0 
78.0 85.0 79.0 
72.0 74.0 56.0 
88.0 77.0 89.0 
83.0 82.0 87.0 
94.0 72.0 81.0 
68.0 76.0 79.0 
93.0 73.0 75.0 
80.0 61.0 75.0 
76.0 59.0 85.0 
82.0 85.0 85.0 
85.0 81.0 76.0 
78.0 74.0 88.0 
81.0 80.0 70.0 
79.0 75.0 84.0 
91.0 87.0 74.0 
76.0 73.0 64.0 
76.0 65.0 85.0 
66.0 85.0 78.0 
67.0 83.0 75.0 
87.0 61.0 83.0 
81.0 80.0 86.0 
73.0 71.0 89.0 
82.0 68.0 78.0 
67.0 79.0 78.0 
73.0 57.0 62.0 
72.0 57.0 71.0 
80.0 87.0 80.0 
83.0 65.0 74.0 
98.0 91.0 79.0 
79.0 80.0 76.0 
85.0 70.0 98.0 
77.0 71.0 77.0 
67.0 90.0 69.0 
84.0 74.0 75.0 
66.0 84.0 66.0 
68.0 89.0 63.0 
79.0 86.0 82.0 
63.0 75.0 74.0 
82.0 91.0 80.0 
90.0 87.0 77.0 
79.0 68.0 82.0 
79.0 79.0 74.0 
85.0 78.0 78.0 
87.0 69.0 85.0 
79.0 83.0 80.0 
67.0 78.0 80.0 
64.0 85.0 84.0 
78.0 87.0 65.0 
80.0 88.0 92.0 
63.0 95.0 91.0 
88.0 75.0 73.0 
78.0 90.0 77.0 
70.0 98.0 77.0 
71.0 85.0 85.0 
82.0 76.0 92.0 
81.0 86.0 90.0 
84.0 77.0 91.0 
84.0 84.0 78.0 
77.0 72.0 81.0 
86.0 81.0 80.0 
91.0 75.0 77.0 
88.0 78.0 87.0 
69.0 70.0 72.0 
76.0 91.0 93.0 
93.0 78.0 73.0 
84.0 75.0 73.0 
86.0 63.0 97.0 
97.0 79.0 69.0 
73.0 80.0 81.0 
80.0 69.0 81.0 
74.0 94.0 82.0 
89.0 81.0 75.0 
69.0 81.0 85.0 
80.0 66.0 88.0 
65.0 85.0 80.0 
76.0 76.0 76.0 
88.0 71.0 59.0 
75.0 88.0 87.0 
96.0 84.0 85.0 
75.0 88.0 77.0 
