I 150
J 15
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
81.0 121.0 103.0 
85.0 106.0 97.0 
103.0 116.0 114.0 
112.0 102.0 100.0 
90.0 110.0 114.0 
94.0 89.0 87.0 
92.0 96.0 94.0 
109.0 107.0 105.0 
136.0 97.0 119.0 
86.0 107.0 99.0 
109.0 89.0 107.0 
95.0 99.0 96.0 
104.0 109.0 106.0 
96.0 110.0 110.0 
95.0 100.0 95.0 
107.0 92.0 108.0 
108.0 114.0 118.0 
97.0 116.0 94.0 
110.0 125.0 91.0 
113.0 96.0 94.0 
91.0 89.0 119.0 
105.0 125.0 100.0 
91.0 101.0 92.0 
105.0 95.0 112.0 
95.0 105.0 99.0 
88.0 96.0 98.0 
96.0 94.0 121.0 
115.0 112.0 110.0 
117.0 93.0 122.0 
101.0 90.0 106.0 
92.0 99.0 99.0 
101.0 94.0 112.0 
97.0 104.0 108.0 
97.0 100.0 96.0 
102.0 104.0 93.0 
94.0 88.0 102.0 
102.0 93.0 105.0 
104.0 97.0 92.0 
80.0 97.0 105.0 
120.0 88.0 138.0 
97.0 96.0 112.0 
97.0 103.0 103.0 
105.0 92.0 106.0 
91.0 94.0 107.0 
124.0 86.0 118.0 
97.0 96.0 103.0 
114.0 108.0 99.0 
89.0 103.0 101.0 
90.0 98.0 98.0 
109.0 96.0 102.0 
111.0 102.0 104.0 
103.0 110.0 100.0 
88.0 98.0 119.0 
101.0 115.0 117.0 
99.0 96.0 120.0 
110.0 109.0 86.0 
118.0 108.0 92.0 
122.0 90.0 102.0 
112.0 98.0 99.0 
94.0 103.0 115.0 
88.0 126.0 93.0 
102.0 101.0 103.0 
98.0 124.0 98.0 
96.0 106.0 96.0 
97.0 100.0 102.0 
97.0 112.0 100.0 
109.0 127.0 116.0 
107.0 112.0 103.0 
119.0 107.0 109.0 
99.0 97.0 107.0 
100.0 115.0 95.0 
106.0 101.0 106.0 
102.0 94.0 106.0 
106.0 92.0 123.0 
118.0 120.0 108.0 
99.0 108.0 102.0 
94.0 105.0 86.0 
94.0 101.0 95.0 
95.0 110.0 104.0 
99.0 103.0 118.0 
101.0 101.0 100.0 
116.0 118.0 115.0 
101.0 95.0 110.0 
110.0 102.0 108.0 
109.0 91.0 94.0 
98.0 99.0 97.0 
100.0 94.0 101.0 
115.0 122.0 100.0 
101.0 104.0 121.0 
107.0 106.0 111.0 
99.0 94.0 98.0 
129.0 115.0 105.0 
116.0 113.0 130.0 
108.0 111.0 115.0 
88.0 95.0 110.0 
107.0 96.0 102.0 
