I 200
J 20
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.6
FCR 10
abounds (80, 120)

a 
101.0 98.0 107.0 
94.0 105.0 103.0 
102.0 98.0 105.0 
106.0 123.0 98.0 
124.0 85.0 107.0 
94.0 98.0 105.0 
113.0 85.0 103.0 
99.0 100.0 90.0 
104.0 100.0 92.0 
112.0 100.0 98.0 
87.0 89.0 103.0 
113.0 103.0 111.0 
100.0 101.0 116.0 
106.0 101.0 105.0 
78.0 86.0 101.0 
104.0 91.0 100.0 
92.0 103.0 100.0 
113.0 96.0 124.0 
103.0 97.0 101.0 
101.0 106.0 99.0 
113.0 114.0 105.0 
101.0 108.0 106.0 
95.0 116.0 117.0 
105.0 86.0 113.0 
103.0 103.0 106.0 
116.0 121.0 101.0 
101.0 94.0 96.0 
104.0 123.0 109.0 
91.0 101.0 98.0 
108.0 101.0 96.0 
83.0 92.0 103.0 
101.0 86.0 84.0 
112.0 111.0 113.0 
108.0 92.0 102.0 
101.0 102.0 101.0 
97.0 103.0 116.0 
95.0 96.0 117.0 
112.0 119.0 93.0 
106.0 87.0 99.0 
99.0 106.0 95.0 
129.0 99.0 105.0 
104.0 99.0 108.0 
88.0 107.0 107.0 
89.0 113.0 98.0 
109.0 91.0 93.0 
109.0 99.0 87.0 
102.0 97.0 100.0 
66.0 111.0 95.0 
90.0 119.0 99.0 
91.0 112.0 91.0 
94.0 96.0 112.0 
103.0 99.0 106.0 
102.0 120.0 111.0 
107.0 102.0 108.0 
92.0 139.0 102.0 
113.0 103.0 92.0 
102.0 111.0 113.0 
105.0 104.0 102.0 
88.0 109.0 87.0 
91.0 102.0 95.0 
98.0 111.0 104.0 
115.0 115.0 109.0 
105.0 95.0 113.0 
90.0 105.0 106.0 
108.0 103.0 111.0 
94.0 113.0 102.0 
93.0 115.0 122.0 
94.0 92.0 124.0 
107.0 110.0 106.0 
105.0 105.0 104.0 
106.0 73.0 111.0 
97.0 108.0 112.0 
116.0 115.0 118.0 
90.0 102.0 103.0 
102.0 95.0 94.0 
116.0 97.0 106.0 
114.0 90.0 98.0 
104.0 99.0 86.0 
97.0 90.0 96.0 
104.0 99.0 91.0 
102.0 121.0 100.0 
101.0 95.0 108.0 
102.0 105.0 103.0 
101.0 111.0 108.0 
93.0 84.0 91.0 
127.0 81.0 127.0 
111.0 95.0 94.0 
96.0 121.0 73.0 
109.0 103.0 96.0 
111.0 107.0 97.0 
97.0 89.0 105.0 
95.0 120.0 93.0 
117.0 84.0 92.0 
92.0 101.0 102.0 
114.0 80.0 108.0 
70.0 90.0 108.0 
99.0 110.0 101.0 
112.0 111.0 103.0 
111.0 109.0 95.0 
86.0 90.0 105.0 
91.0 117.0 114.0 
96.0 97.0 100.0 
111.0 106.0 101.0 
117.0 106.0 91.0 
110.0 112.0 108.0 
108.0 99.0 105.0 
110.0 100.0 104.0 
90.0 99.0 109.0 
102.0 102.0 113.0 
101.0 100.0 103.0 
106.0 109.0 106.0 
94.0 99.0 125.0 
100.0 109.0 90.0 
108.0 88.0 100.0 
96.0 104.0 99.0 
107.0 98.0 137.0 
110.0 111.0 97.0 
