I 150
J 15
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.6
FCR 8
abounds (80, 120)

a 
75.0 92.0 93.0 
82.0 84.0 93.0 
105.0 108.0 93.0 
85.0 83.0 99.0 
89.0 63.0 100.0 
90.0 99.0 91.0 
92.0 85.0 66.0 
95.0 78.0 85.0 
100.0 73.0 97.0 
88.0 99.0 89.0 
79.0 98.0 80.0 
83.0 79.0 84.0 
80.0 109.0 88.0 
88.0 92.0 83.0 
108.0 101.0 102.0 
103.0 87.0 106.0 
85.0 86.0 90.0 
99.0 96.0 85.0 
96.0 95.0 111.0 
88.0 81.0 104.0 
101.0 82.0 110.0 
96.0 87.0 103.0 
80.0 92.0 78.0 
87.0 99.0 98.0 
93.0 87.0 91.0 
85.0 82.0 95.0 
83.0 100.0 92.0 
92.0 85.0 94.0 
100.0 95.0 84.0 
102.0 95.0 84.0 
89.0 87.0 102.0 
89.0 90.0 82.0 
87.0 83.0 84.0 
78.0 70.0 77.0 
103.0 77.0 87.0 
82.0 79.0 94.0 
116.0 114.0 98.0 
101.0 88.0 93.0 
97.0 76.0 82.0 
79.0 79.0 93.0 
104.0 101.0 86.0 
85.0 82.0 94.0 
85.0 90.0 102.0 
93.0 96.0 108.0 
88.0 97.0 79.0 
96.0 98.0 82.0 
81.0 88.0 108.0 
96.0 80.0 82.0 
92.0 100.0 102.0 
87.0 81.0 84.0 
96.0 96.0 89.0 
94.0 95.0 89.0 
103.0 86.0 96.0 
96.0 93.0 81.0 
99.0 87.0 85.0 
91.0 88.0 83.0 
92.0 102.0 83.0 
85.0 89.0 93.0 
91.0 98.0 83.0 
106.0 100.0 92.0 
92.0 87.0 94.0 
101.0 104.0 88.0 
83.0 66.0 101.0 
86.0 92.0 81.0 
75.0 90.0 86.0 
103.0 94.0 89.0 
97.0 108.0 110.0 
82.0 87.0 102.0 
92.0 79.0 90.0 
94.0 92.0 68.0 
95.0 99.0 91.0 
104.0 93.0 103.0 
75.0 99.0 101.0 
90.0 81.0 81.0 
104.0 78.0 91.0 
82.0 103.0 104.0 
83.0 93.0 106.0 
80.0 80.0 101.0 
83.0 81.0 98.0 
85.0 88.0 106.0 
78.0 71.0 93.0 
93.0 105.0 87.0 
92.0 90.0 94.0 
96.0 93.0 89.0 
79.0 91.0 87.0 
106.0 97.0 100.0 
90.0 86.0 85.0 
108.0 77.0 89.0 
101.0 92.0 75.0 
102.0 78.0 99.0 
96.0 97.0 101.0 
113.0 97.0 104.0 
110.0 83.0 113.0 
97.0 84.0 83.0 
80.0 96.0 87.0 
91.0 91.0 79.0 
101.0 102.0 91.0 
82.0 88.0 91.0 
101.0 104.0 111.0 
88.0 93.0 85.0 
85.0 98.0 78.0 
82.0 105.0 96.0 
90.0 100.0 68.0 
101.0 77.0 77.0 
111.0 90.0 86.0 
91.0 105.0 101.0 
91.0 82.0 88.0 
103.0 80.0 89.0 
87.0 87.0 88.0 
98.0 90.0 94.0 
93.0 97.0 82.0 
68.0 95.0 94.0 
90.0 93.0 88.0 
70.0 79.0 85.0 
94.0 84.0 99.0 
87.0 97.0 100.0 
84.0 81.0 82.0 
92.0 91.0 73.0 
98.0 91.0 97.0 
114.0 111.0 92.0 
100.0 78.0 99.0 
78.0 92.0 75.0 
93.0 103.0 88.0 
94.0 102.0 93.0 
93.0 89.0 83.0 
87.0 93.0 89.0 
88.0 87.0 87.0 
88.0 92.0 78.0 
104.0 84.0 69.0 
82.0 85.0 92.0 
110.0 98.0 104.0 
83.0 104.0 83.0 
88.0 95.0 93.0 
95.0 109.0 92.0 
83.0 90.0 110.0 
90.0 78.0 118.0 
101.0 98.0 79.0 
93.0 93.0 89.0 
79.0 93.0 95.0 
101.0 84.0 94.0 
104.0 85.0 85.0 
89.0 86.0 82.0 
97.0 104.0 89.0 
72.0 89.0 101.0 
78.0 89.0 88.0 
85.0 96.0 84.0 
80.0 80.0 98.0 
84.0 96.0 85.0 
113.0 80.0 102.0 
86.0 101.0 94.0 

Icoords
58.7178 46.1872
54.2183 49.0293
4.2728 37.4296
8.6033 40.6401
86.0868 60.4715
51.6021 79.5242
9.864 14.5613
50.8363 76.127
80.8097 1.1261
54.089 35.6995
65.7063 45.6596
54.7634 8.0848
81.3893 99.9825
97.0267 11.6964
13.0208 93.9901
75.5744 18.8411
91.1895 34.6995
1.5797 78.5573
96.3752 90.8175
71.7016 25.8814
93.6275 0.3388
61.7298 96.8908
87.7624 25.7767
99.8301 55.8598
70.3939 80.815
79.4792 18.2703
85.3895 69.9969
68.5795 82.5095
38.6082 68.03
23.2205 73.0001
38.5236 61.9224
0.1022 62.669
13.6852 49.4214
65.7087 34.9623
44.1662 28.642
90.4277 0.2679
32.7008 47.5783
1.2726 84.7989
55.8292 84.2977
30.9165 81.5445
9.9791 70.918
40.3333 61.0491
35.8785 86.9781
37.4462 43.0557
13.925 8.1771
14.2894 28.016
94.4911 73.5799
5.578 22.0652
60.3083 10.0562
28.63 85.5746
34.3295 59.0675
6.8642 39.3369
31.4815 7.9741
54.2584 2.2821
70.5184 55.017
2.5022 56.9302
45.7703 16.1609
19.7686 99.9963
92.44 84.5194
99.5498 9.1691
6.9113 11.3789
24.6602 16.5682
20.1268 71.6542
77.3964 72.5249
0.407 84.9927
54.3129 78.3357
10.7097 92.3057
67.5064 1.5602
43.714 20.3092
57.1517 10.6093
7.4282 60.9354
73.4366 11.6994
52.5601 63.9629
8.6943 91.892
89.0886 33.6342
82.5695 28.8522
38.7563 41.5907
81.8078 6.1247
61.8265 33.9269
88.8424 2.8681
76.0516 39.8204
15.8239 99.1666
17.1723 29.5007
32.1091 56.4913
81.2097 11.8972
35.8147 75.2182
57.4814 31.8274
20.9638 85.3149
49.3356 3.4046
