I 150
J 15
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
FLR 0.6
FCR 8
abounds (80, 120)

a 
85.0 89.0 62.0 
83.0 89.0 86.0 
81.0 77.0 90.0 
78.0 76.0 81.0 
79.0 81.0 85.0 
82.0 82.0 84.0 
75.0 82.0 76.0 
107.0 108.0 95.0 
71.0 97.0 94.0 
71.0 100.0 81.0 
98.0 74.0 105.0 
98.0 70.0 77.0 
80.0 77.0 74.0 
83.0 75.0 91.0 
84.0 80.0 92.0 
68.0 87.0 70.0 
86.0 85.0 75.0 
91.0 95.0 71.0 
89.0 86.0 109.0 
76.0 91.0 94.0 
90.0 88.0 76.0 
82.0 95.0 89.0 
85.0 85.0 87.0 
91.0 77.0 79.0 
77.0 80.0 100.0 
97.0 77.0 79.0 
92.0 80.0 84.0 
72.0 97.0 94.0 
73.0 100.0 85.0 
83.0 88.0 80.0 
79.0 81.0 90.0 
89.0 88.0 78.0 
87.0 83.0 107.0 
89.0 95.0 88.0 
88.0 105.0 83.0 
94.0 77.0 78.0 
71.0 103.0 86.0 
75.0 88.0 93.0 
95.0 92.0 90.0 
79.0 86.0 87.0 
109.0 105.0 88.0 
101.0 93.0 73.0 
77.0 108.0 85.0 
90.0 96.0 96.0 
81.0 88.0 84.0 
94.0 83.0 93.0 
92.0 96.0 84.0 
83.0 99.0 91.0 
82.0 81.0 97.0 
110.0 95.0 98.0 
95.0 91.0 85.0 
92.0 78.0 100.0 
88.0 91.0 83.0 
102.0 85.0 66.0 
82.0 75.0 104.0 
79.0 89.0 79.0 
74.0 87.0 95.0 
89.0 86.0 93.0 
71.0 92.0 86.0 
75.0 89.0 78.0 
81.0 87.0 84.0 
88.0 97.0 80.0 
103.0 82.0 88.0 
88.0 94.0 82.0 
82.0 90.0 84.0 
97.0 83.0 105.0 
88.0 80.0 104.0 
91.0 99.0 73.0 
83.0 84.0 85.0 
90.0 70.0 93.0 
74.0 85.0 65.0 
85.0 100.0 84.0 
88.0 67.0 81.0 
99.0 95.0 97.0 
90.0 85.0 78.0 
87.0 77.0 79.0 
99.0 84.0 90.0 
82.0 101.0 91.0 
103.0 95.0 73.0 
86.0 91.0 85.0 
92.0 84.0 98.0 
89.0 90.0 92.0 
90.0 65.0 84.0 
88.0 84.0 97.0 
90.0 103.0 92.0 
93.0 67.0 107.0 
94.0 90.0 78.0 
81.0 79.0 77.0 
82.0 83.0 102.0 
89.0 80.0 97.0 
109.0 102.0 87.0 
88.0 90.0 84.0 
84.0 87.0 75.0 
101.0 61.0 84.0 
76.0 105.0 90.0 
82.0 81.0 70.0 
