I 250
J 25
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
85.0 94.0 89.0 
85.0 75.0 75.0 
105.0 92.0 86.0 
99.0 79.0 86.0 
83.0 85.0 85.0 
92.0 82.0 95.0 
87.0 109.0 96.0 
96.0 94.0 97.0 
102.0 88.0 94.0 
96.0 89.0 102.0 
93.0 88.0 110.0 
91.0 78.0 96.0 
92.0 87.0 87.0 
95.0 93.0 99.0 
81.0 94.0 80.0 
101.0 84.0 76.0 
91.0 104.0 84.0 
94.0 84.0 100.0 
102.0 88.0 68.0 
102.0 109.0 89.0 
81.0 115.0 83.0 
82.0 92.0 92.0 
93.0 99.0 94.0 
81.0 92.0 86.0 
91.0 85.0 91.0 
88.0 83.0 86.0 
102.0 96.0 88.0 
95.0 92.0 116.0 
79.0 91.0 106.0 
85.0 86.0 86.0 
94.0 82.0 92.0 
110.0 87.0 79.0 
92.0 93.0 83.0 
84.0 108.0 73.0 
94.0 95.0 91.0 
99.0 86.0 80.0 
82.0 76.0 91.0 
76.0 94.0 68.0 
87.0 80.0 76.0 
89.0 89.0 76.0 
82.0 113.0 84.0 
70.0 86.0 87.0 
95.0 76.0 85.0 
85.0 90.0 94.0 
82.0 87.0 73.0 
89.0 98.0 87.0 
103.0 79.0 85.0 
81.0 102.0 86.0 
94.0 101.0 85.0 
81.0 98.0 88.0 
81.0 81.0 82.0 
92.0 106.0 92.0 
101.0 82.0 92.0 
88.0 100.0 96.0 
94.0 90.0 103.0 
105.0 96.0 89.0 
86.0 76.0 93.0 
116.0 107.0 88.0 
103.0 84.0 92.0 
90.0 97.0 86.0 
87.0 93.0 91.0 
98.0 89.0 86.0 
93.0 102.0 90.0 
104.0 86.0 92.0 
96.0 70.0 90.0 
97.0 102.0 91.0 
92.0 101.0 79.0 
89.0 79.0 104.0 
85.0 85.0 97.0 
83.0 87.0 86.0 
98.0 99.0 90.0 
100.0 100.0 84.0 
80.0 99.0 103.0 
106.0 94.0 86.0 
85.0 97.0 85.0 
83.0 84.0 76.0 
76.0 88.0 92.0 
97.0 91.0 100.0 
98.0 70.0 95.0 
94.0 88.0 96.0 
96.0 90.0 90.0 
83.0 92.0 95.0 
91.0 75.0 67.0 
82.0 81.0 95.0 
95.0 99.0 93.0 
101.0 107.0 78.0 
92.0 80.0 84.0 
92.0 86.0 80.0 
93.0 86.0 89.0 
87.0 86.0 85.0 
87.0 93.0 79.0 
102.0 102.0 86.0 
96.0 108.0 97.0 
103.0 77.0 95.0 
86.0 85.0 91.0 
87.0 103.0 86.0 
