I 200
J 20
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
71.0 89.0 75.0 
83.0 85.0 71.0 
85.0 83.0 85.0 
77.0 89.0 84.0 
87.0 78.0 88.0 
84.0 81.0 65.0 
87.0 83.0 84.0 
59.0 82.0 80.0 
72.0 68.0 68.0 
67.0 81.0 97.0 
86.0 97.0 70.0 
97.0 79.0 89.0 
70.0 97.0 82.0 
77.0 90.0 85.0 
83.0 80.0 80.0 
76.0 97.0 83.0 
79.0 74.0 87.0 
76.0 93.0 82.0 
67.0 82.0 81.0 
89.0 80.0 81.0 
77.0 79.0 80.0 
90.0 76.0 76.0 
86.0 67.0 97.0 
59.0 68.0 82.0 
79.0 95.0 78.0 
91.0 86.0 82.0 
75.0 82.0 69.0 
76.0 93.0 81.0 
85.0 82.0 78.0 
76.0 93.0 81.0 
82.0 94.0 71.0 
82.0 78.0 83.0 
71.0 71.0 84.0 
97.0 86.0 80.0 
85.0 76.0 80.0 
83.0 74.0 82.0 
72.0 64.0 69.0 
88.0 86.0 77.0 
91.0 72.0 75.0 
85.0 74.0 75.0 
85.0 93.0 86.0 
92.0 82.0 81.0 
89.0 85.0 67.0 
81.0 79.0 79.0 
100.0 87.0 79.0 
84.0 77.0 70.0 
93.0 77.0 92.0 
70.0 64.0 93.0 
93.0 79.0 83.0 
73.0 94.0 79.0 
83.0 71.0 82.0 
85.0 82.0 89.0 
80.0 83.0 91.0 
71.0 78.0 94.0 
92.0 73.0 95.0 
78.0 74.0 71.0 
92.0 87.0 84.0 
80.0 74.0 73.0 
89.0 74.0 83.0 
77.0 75.0 83.0 
86.0 87.0 79.0 
78.0 92.0 83.0 
79.0 78.0 85.0 
76.0 80.0 78.0 
86.0 75.0 88.0 
89.0 56.0 89.0 
80.0 75.0 62.0 
85.0 85.0 95.0 
58.0 95.0 81.0 
78.0 92.0 74.0 
92.0 81.0 78.0 
77.0 103.0 85.0 
84.0 69.0 90.0 
87.0 86.0 99.0 
85.0 82.0 89.0 
91.0 75.0 83.0 
79.0 75.0 71.0 
87.0 92.0 81.0 
88.0 88.0 73.0 
91.0 69.0 92.0 
87.0 78.0 96.0 
65.0 69.0 81.0 
86.0 77.0 75.0 
87.0 75.0 66.0 
104.0 94.0 83.0 
81.0 76.0 84.0 
87.0 77.0 77.0 
82.0 76.0 68.0 
82.0 72.0 87.0 
86.0 73.0 86.0 
70.0 81.0 94.0 
71.0 77.0 87.0 
91.0 85.0 82.0 
67.0 72.0 86.0 
69.0 81.0 68.0 
93.0 82.0 88.0 
87.0 74.0 67.0 
92.0 74.0 79.0 
85.0 73.0 74.0 
85.0 73.0 75.0 
87.0 80.0 83.0 
78.0 76.0 86.0 
71.0 83.0 89.0 
69.0 102.0 89.0 
81.0 73.0 88.0 
92.0 98.0 72.0 
78.0 79.0 89.0 
80.0 91.0 101.0 
79.0 88.0 94.0 
85.0 90.0 94.0 
72.0 77.0 66.0 
85.0 73.0 87.0 
75.0 86.0 77.0 
64.0 84.0 74.0 
98.0 81.0 69.0 
84.0 96.0 74.0 
78.0 100.0 91.0 
