I 250
J 25
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
86.0 107.0 88.0 
107.0 96.0 105.0 
91.0 85.0 103.0 
97.0 99.0 100.0 
118.0 94.0 123.0 
102.0 109.0 104.0 
94.0 96.0 122.0 
103.0 92.0 107.0 
108.0 123.0 103.0 
98.0 99.0 87.0 
107.0 113.0 89.0 
108.0 86.0 100.0 
102.0 109.0 105.0 
92.0 90.0 96.0 
106.0 97.0 98.0 
103.0 94.0 95.0 
95.0 102.0 109.0 
104.0 101.0 101.0 
88.0 117.0 109.0 
91.0 103.0 103.0 
101.0 103.0 108.0 
87.0 89.0 86.0 
111.0 98.0 115.0 
120.0 98.0 95.0 
98.0 117.0 95.0 
91.0 92.0 98.0 
91.0 86.0 92.0 
104.0 99.0 96.0 
88.0 101.0 102.0 
88.0 92.0 104.0 
100.0 85.0 85.0 
95.0 87.0 97.0 
100.0 88.0 87.0 
103.0 72.0 84.0 
113.0 97.0 89.0 
111.0 93.0 120.0 
90.0 107.0 111.0 
114.0 110.0 93.0 
98.0 113.0 113.0 
101.0 84.0 97.0 
97.0 105.0 95.0 
97.0 107.0 94.0 
92.0 90.0 87.0 
107.0 99.0 108.0 
98.0 101.0 108.0 
96.0 98.0 107.0 
84.0 95.0 89.0 
94.0 103.0 106.0 
91.0 113.0 94.0 
102.0 94.0 102.0 
104.0 104.0 100.0 
106.0 96.0 92.0 
79.0 102.0 88.0 
69.0 111.0 116.0 
123.0 95.0 94.0 
85.0 107.0 107.0 
111.0 115.0 73.0 
103.0 109.0 89.0 
110.0 121.0 101.0 
106.0 87.0 89.0 
108.0 118.0 109.0 
97.0 93.0 96.0 
103.0 96.0 114.0 
98.0 113.0 101.0 
114.0 81.0 86.0 
111.0 93.0 106.0 
116.0 100.0 115.0 
105.0 84.0 109.0 
87.0 84.0 91.0 
98.0 90.0 94.0 
89.0 112.0 105.0 
91.0 79.0 102.0 
108.0 88.0 94.0 
96.0 105.0 99.0 
117.0 88.0 106.0 
117.0 91.0 100.0 
81.0 107.0 103.0 
115.0 83.0 104.0 
82.0 110.0 114.0 
100.0 101.0 101.0 
89.0 111.0 103.0 
100.0 105.0 93.0 
101.0 112.0 102.0 
88.0 96.0 117.0 
94.0 94.0 87.0 
96.0 96.0 95.0 
91.0 97.0 89.0 
94.0 109.0 108.0 
108.0 92.0 89.0 
97.0 95.0 118.0 
91.0 96.0 124.0 
95.0 110.0 105.0 
99.0 109.0 81.0 
91.0 96.0 95.0 
106.0 115.0 97.0 
91.0 89.0 87.0 
88.0 91.0 81.0 
103.0 96.0 101.0 
93.0 105.0 86.0 
111.0 101.0 115.0 
97.0 88.0 102.0 
91.0 85.0 102.0 
96.0 89.0 104.0 
113.0 98.0 86.0 
104.0 100.0 89.0 
108.0 108.0 112.0 
104.0 108.0 101.0 
100.0 109.0 84.0 
101.0 95.0 103.0 
118.0 92.0 100.0 
103.0 81.0 94.0 
102.0 101.0 110.0 
104.0 102.0 107.0 
109.0 95.0 108.0 
107.0 116.0 100.0 
104.0 99.0 101.0 
93.0 123.0 105.0 
