I 150
J 15
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
89.0 102.0 77.0 
80.0 86.0 88.0 
81.0 95.0 93.0 
101.0 94.0 95.0 
108.0 97.0 84.0 
98.0 97.0 86.0 
94.0 91.0 80.0 
92.0 79.0 94.0 
81.0 106.0 91.0 
95.0 78.0 110.0 
93.0 97.0 94.0 
97.0 97.0 108.0 
85.0 85.0 82.0 
83.0 74.0 87.0 
93.0 103.0 100.0 
109.0 91.0 95.0 
101.0 78.0 99.0 
96.0 101.0 105.0 
115.0 90.0 84.0 
94.0 80.0 74.0 
86.0 90.0 98.0 
72.0 69.0 75.0 
94.0 94.0 85.0 
98.0 91.0 77.0 
85.0 77.0 95.0 
87.0 80.0 91.0 
82.0 100.0 80.0 
89.0 100.0 98.0 
99.0 72.0 100.0 
92.0 97.0 89.0 
100.0 75.0 83.0 
92.0 92.0 89.0 
84.0 88.0 105.0 
91.0 92.0 77.0 
91.0 87.0 80.0 
79.0 97.0 71.0 
75.0 89.0 81.0 
88.0 91.0 90.0 
98.0 96.0 81.0 
79.0 93.0 72.0 
89.0 65.0 109.0 
85.0 95.0 81.0 
90.0 85.0 92.0 
89.0 88.0 90.0 
88.0 86.0 110.0 
96.0 97.0 99.0 
90.0 97.0 84.0 
123.0 102.0 93.0 
87.0 92.0 97.0 
94.0 104.0 87.0 
111.0 100.0 98.0 
106.0 88.0 89.0 
80.0 92.0 95.0 
101.0 83.0 87.0 
93.0 104.0 68.0 
105.0 102.0 104.0 
87.0 98.0 91.0 
118.0 96.0 90.0 
89.0 93.0 106.0 
103.0 80.0 89.0 
112.0 103.0 75.0 
94.0 78.0 99.0 
78.0 84.0 89.0 
92.0 95.0 77.0 
86.0 81.0 94.0 
91.0 106.0 90.0 
79.0 97.0 86.0 
97.0 98.0 94.0 
106.0 105.0 91.0 
87.0 112.0 75.0 
81.0 90.0 88.0 
95.0 91.0 99.0 
84.0 92.0 87.0 
80.0 101.0 82.0 
84.0 86.0 80.0 
102.0 77.0 85.0 
100.0 79.0 87.0 
100.0 75.0 86.0 
82.0 85.0 108.0 
98.0 81.0 82.0 
93.0 86.0 100.0 
98.0 109.0 86.0 
83.0 84.0 94.0 
109.0 104.0 88.0 
88.0 81.0 74.0 
91.0 77.0 90.0 
87.0 88.0 82.0 
83.0 86.0 90.0 
92.0 97.0 81.0 
82.0 90.0 100.0 
99.0 100.0 100.0 
98.0 106.0 94.0 
77.0 95.0 91.0 
85.0 89.0 79.0 
82.0 91.0 95.0 
98.0 99.0 92.0 
73.0 88.0 94.0 
101.0 88.0 97.0 
99.0 114.0 101.0 
92.0 109.0 87.0 
92.0 74.0 100.0 
105.0 89.0 93.0 
94.0 101.0 81.0 
103.0 77.0 78.0 
91.0 89.0 90.0 
85.0 94.0 92.0 
105.0 94.0 84.0 
84.0 84.0 99.0 
91.0 97.0 79.0 
90.0 97.0 94.0 
92.0 88.0 107.0 
99.0 119.0 92.0 
87.0 86.0 100.0 
100.0 104.0 84.0 
110.0 96.0 95.0 
88.0 85.0 95.0 
91.0 120.0 101.0 
83.0 85.0 112.0 
94.0 84.0 85.0 
83.0 84.0 91.0 
98.0 93.0 113.0 
85.0 84.0 97.0 
94.0 84.0 100.0 
96.0 91.0 93.0 
83.0 92.0 89.0 
79.0 88.0 76.0 
75.0 86.0 89.0 
81.0 76.0 91.0 
99.0 80.0 83.0 
87.0 104.0 88.0 
86.0 91.0 86.0 
83.0 71.0 81.0 
100.0 95.0 77.0 
91.0 103.0 85.0 
70.0 85.0 91.0 
102.0 87.0 101.0 
88.0 107.0 104.0 
93.0 90.0 89.0 
108.0 94.0 104.0 
88.0 85.0 90.0 
97.0 87.0 95.0 
81.0 97.0 84.0 
94.0 86.0 85.0 
102.0 92.0 97.0 
94.0 87.0 88.0 
94.0 87.0 98.0 
87.0 89.0 80.0 
89.0 88.0 88.0 
91.0 89.0 94.0 
81.0 68.0 82.0 

Icoords
75.2368 75.6672
71.8831 25.2468
70.5029 70.1326
45.5268 30.6158
3.861 88.0245
36.0468 32.4103
78.6333 72.2576
50.472 62.792
42.3875 8.1191
95.164 36.0145
78.6078 16.9768
90.8117 79.9407
73.2544 38.2247
26.4938 38.0703
55.7555 23.508
91.974 11.8918
30.2726 91.8549
1.826 27.2315
83.3335 83.0304
2.5719 25.0158
8.2266 54.5603
66.2061 64.6321
1.0392 23.1549
63.927 97.1607
19.7159 54.5526
53.4342 83.1273
93.3661 61.0703
82.0584 7.6197
38.5261 17.9956
94.0966 61.7594
10.4279 16.913
47.9545 9.4067
53.7956 81.4422
96.3008 11.1417
13.7003 48.7039
27.1364 14.5593
86.6481 8.8232
88.6833 46.8013
42.0831 48.7405
47.0967 17.8305
25.9 31.7746
23.4039 8.016
45.6023 43.3861
42.5277 88.5237
0.502 78.4767
28.1072 43.0764
32.3779 97.5519
46.4651 36.8882
18.5351 2.364
46.4487 23.6823
43.9612 22.0844
73.6601 1.7162
58.13 44.5396
79.943 4.2416
15.9777 95.1662
94.1699 65.2479
92.5622 9.2869
93.4396 90.6076
29.0349 70.6881
44.8903 27.4162
39.474 17.5473
90.3073 50.7511
60.9774 36.3817
30.7778 18.2551
1.26 5.4071
2.5856 88.2736
46.0574 96.2081
11.9414 85.6622
9.0661 19.2595
93.3807 9.837
46.9767 6.7072
0.0661 23.5556
57.1026 50.1193
43.4719 24.798
21.2331 86.7638
54.7662 4.6498
69.5255 83.2496
71.1475 62.2378
99.0887 85.4831
85.8395 32.7396
18.543 74.4762
38.2416 71.0008
69.0749 5.089
91.8997 43.3325
10.7089 93.5399
66.8674 99.1448
86.3932 7.2291
5.8539 16.5486
30.0387 7.0836
