I 250
J 25
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
95.0 113.0 84.0 
105.0 89.0 94.0 
86.0 108.0 81.0 
99.0 102.0 94.0 
102.0 97.0 89.0 
90.0 105.0 114.0 
80.0 99.0 100.0 
104.0 104.0 92.0 
103.0 113.0 103.0 
109.0 101.0 88.0 
110.0 106.0 95.0 
108.0 95.0 107.0 
103.0 83.0 101.0 
97.0 79.0 110.0 
100.0 108.0 103.0 
110.0 105.0 97.0 
102.0 96.0 106.0 
91.0 101.0 94.0 
100.0 100.0 95.0 
120.0 114.0 89.0 
104.0 91.0 101.0 
100.0 106.0 103.0 
101.0 111.0 102.0 
102.0 105.0 90.0 
107.0 104.0 114.0 
96.0 103.0 94.0 
92.0 94.0 115.0 
101.0 107.0 101.0 
106.0 100.0 87.0 
111.0 106.0 86.0 
101.0 95.0 106.0 
82.0 109.0 80.0 
98.0 108.0 113.0 
117.0 105.0 111.0 
116.0 106.0 99.0 
101.0 105.0 91.0 
97.0 100.0 102.0 
107.0 110.0 99.0 
109.0 95.0 108.0 
114.0 101.0 75.0 
105.0 83.0 102.0 
102.0 100.0 100.0 
107.0 90.0 97.0 
101.0 106.0 87.0 
97.0 91.0 123.0 
103.0 92.0 95.0 
99.0 91.0 100.0 
108.0 96.0 111.0 
86.0 91.0 115.0 
104.0 107.0 97.0 
103.0 98.0 90.0 
111.0 113.0 82.0 
100.0 81.0 103.0 
87.0 98.0 82.0 
92.0 95.0 90.0 
84.0 113.0 110.0 
87.0 86.0 111.0 
96.0 85.0 106.0 
108.0 100.0 97.0 
98.0 94.0 102.0 
78.0 108.0 94.0 
106.0 110.0 98.0 
109.0 134.0 93.0 
112.0 79.0 99.0 
101.0 93.0 106.0 
111.0 115.0 96.0 
98.0 97.0 101.0 
108.0 99.0 102.0 
111.0 104.0 95.0 
113.0 114.0 93.0 
101.0 96.0 110.0 
100.0 113.0 93.0 
90.0 116.0 107.0 
97.0 95.0 91.0 
90.0 86.0 102.0 
107.0 93.0 107.0 
102.0 81.0 102.0 
94.0 101.0 104.0 
96.0 131.0 113.0 
132.0 107.0 86.0 
90.0 111.0 90.0 
101.0 106.0 87.0 
106.0 87.0 105.0 
97.0 99.0 94.0 
103.0 101.0 82.0 
112.0 90.0 86.0 
114.0 106.0 101.0 
98.0 101.0 113.0 
101.0 92.0 108.0 
85.0 98.0 92.0 
125.0 94.0 110.0 
103.0 122.0 86.0 
97.0 103.0 106.0 
102.0 95.0 103.0 
110.0 101.0 107.0 
102.0 98.0 100.0 
81.0 112.0 109.0 
107.0 101.0 93.0 
89.0 105.0 100.0 
102.0 130.0 98.0 
97.0 106.0 92.0 
108.0 107.0 118.0 
105.0 112.0 114.0 
98.0 104.0 94.0 
100.0 98.0 123.0 
103.0 103.0 104.0 
86.0 102.0 96.0 
100.0 86.0 91.0 
94.0 94.0 99.0 
116.0 96.0 96.0 
88.0 96.0 114.0 
102.0 101.0 102.0 
116.0 90.0 99.0 
96.0 92.0 87.0 
101.0 99.0 113.0 
106.0 102.0 95.0 
115.0 98.0 99.0 
121.0 106.0 101.0 
99.0 86.0 107.0 
94.0 98.0 108.0 
103.0 83.0 99.0 
96.0 110.0 86.0 
103.0 113.0 97.0 
102.0 107.0 114.0 
106.0 93.0 102.0 
92.0 102.0 110.0 
83.0 93.0 95.0 
89.0 94.0 95.0 
101.0 114.0 105.0 
150.0 92.0 110.0 
113.0 101.0 90.0 
105.0 87.0 103.0 
116.0 95.0 101.0 
121.0 98.0 104.0 
115.0 81.0 97.0 
117.0 79.0 98.0 
112.0 91.0 90.0 
91.0 95.0 125.0 
102.0 99.0 106.0 
87.0 93.0 117.0 
105.0 107.0 131.0 
128.0 119.0 108.0 
98.0 95.0 86.0 
95.0 96.0 99.0 
115.0 100.0 100.0 
102.0 100.0 109.0 
87.0 97.0 84.0 
87.0 99.0 115.0 
98.0 108.0 85.0 
95.0 104.0 94.0 
98.0 110.0 113.0 
101.0 105.0 104.0 
118.0 98.0 100.0 
115.0 97.0 80.0 
102.0 97.0 115.0 
99.0 102.0 91.0 
108.0 102.0 88.0 
105.0 103.0 108.0 
93.0 109.0 103.0 
101.0 94.0 105.0 
112.0 93.0 105.0 
95.0 101.0 106.0 
81.0 83.0 91.0 
86.0 102.0 91.0 
102.0 89.0 95.0 
96.0 94.0 106.0 
86.0 93.0 95.0 
103.0 98.0 91.0 
112.0 103.0 102.0 
107.0 107.0 109.0 
102.0 109.0 95.0 
81.0 108.0 87.0 
106.0 101.0 102.0 
89.0 111.0 95.0 
106.0 109.0 102.0 
97.0 115.0 93.0 
87.0 102.0 99.0 
122.0 129.0 118.0 
85.0 104.0 107.0 
92.0 76.0 93.0 
119.0 87.0 86.0 
110.0 99.0 129.0 
96.0 96.0 102.0 
103.0 103.0 109.0 
98.0 106.0 100.0 
94.0 115.0 105.0 
98.0 88.0 97.0 
118.0 108.0 96.0 
105.0 99.0 94.0 
81.0 111.0 99.0 
92.0 115.0 130.0 
91.0 109.0 99.0 
102.0 97.0 117.0 
97.0 117.0 94.0 
96.0 107.0 92.0 
97.0 115.0 123.0 
91.0 92.0 87.0 
113.0 70.0 108.0 
98.0 104.0 94.0 
92.0 80.0 114.0 
83.0 94.0 97.0 
107.0 104.0 95.0 
105.0 125.0 88.0 
111.0 104.0 101.0 
75.0 128.0 105.0 
118.0 89.0 94.0 
118.0 125.0 101.0 
106.0 104.0 101.0 
99.0 106.0 98.0 
102.0 92.0 128.0 
92.0 112.0 100.0 
113.0 96.0 109.0 
114.0 99.0 91.0 
88.0 103.0 101.0 
91.0 94.0 106.0 
116.0 97.0 107.0 
91.0 94.0 121.0 
