I 200
J 20
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.8
FCR 2
abounds (80, 120)

a 
90.0 81.0 78.0 
84.0 79.0 83.0 
89.0 93.0 97.0 
68.0 86.0 93.0 
86.0 87.0 94.0 
88.0 76.0 90.0 
69.0 86.0 73.0 
79.0 66.0 85.0 
83.0 79.0 70.0 
95.0 89.0 76.0 
98.0 71.0 107.0 
81.0 75.0 100.0 
98.0 77.0 83.0 
86.0 84.0 81.0 
80.0 97.0 89.0 
84.0 78.0 80.0 
91.0 69.0 88.0 
94.0 91.0 69.0 
96.0 85.0 84.0 
81.0 93.0 96.0 
79.0 87.0 77.0 
102.0 85.0 86.0 
93.0 79.0 94.0 
95.0 93.0 73.0 
77.0 97.0 84.0 
87.0 79.0 100.0 
79.0 83.0 82.0 
87.0 81.0 85.0 
90.0 99.0 92.0 
91.0 79.0 84.0 
83.0 87.0 78.0 
71.0 95.0 101.0 
78.0 85.0 99.0 
91.0 80.0 89.0 
83.0 93.0 88.0 
68.0 97.0 92.0 
80.0 90.0 77.0 
74.0 100.0 80.0 
90.0 82.0 83.0 
60.0 89.0 82.0 
83.0 70.0 77.0 
102.0 75.0 87.0 
84.0 76.0 92.0 
78.0 85.0 91.0 
97.0 95.0 103.0 
86.0 75.0 103.0 
86.0 74.0 76.0 
94.0 74.0 88.0 
81.0 78.0 82.0 
65.0 90.0 91.0 
79.0 86.0 79.0 
85.0 86.0 87.0 
103.0 89.0 97.0 
82.0 86.0 97.0 
102.0 96.0 82.0 
99.0 92.0 81.0 
81.0 71.0 88.0 
88.0 89.0 81.0 
90.0 84.0 98.0 
77.0 95.0 84.0 
102.0 63.0 75.0 
80.0 101.0 82.0 
85.0 84.0 78.0 
84.0 83.0 91.0 
79.0 91.0 76.0 
89.0 101.0 69.0 
83.0 87.0 82.0 
92.0 87.0 82.0 
90.0 92.0 89.0 
77.0 94.0 89.0 
84.0 73.0 80.0 
86.0 93.0 84.0 
88.0 93.0 82.0 
79.0 86.0 83.0 
78.0 91.0 96.0 
69.0 94.0 110.0 
73.0 84.0 86.0 
73.0 82.0 96.0 
93.0 97.0 68.0 
78.0 81.0 81.0 
79.0 75.0 89.0 
99.0 70.0 91.0 
73.0 85.0 85.0 
85.0 79.0 102.0 
80.0 82.0 94.0 
99.0 85.0 77.0 
97.0 105.0 91.0 
69.0 97.0 79.0 
93.0 77.0 76.0 
93.0 97.0 81.0 
91.0 84.0 95.0 
99.0 81.0 77.0 
75.0 83.0 97.0 
97.0 91.0 88.0 
92.0 82.0 77.0 
98.0 89.0 98.0 
99.0 82.0 83.0 
74.0 86.0 78.0 
98.0 84.0 94.0 
93.0 94.0 87.0 
83.0 73.0 84.0 
92.0 80.0 89.0 
90.0 84.0 75.0 
89.0 75.0 106.0 
97.0 101.0 112.0 
81.0 83.0 84.0 
84.0 86.0 67.0 
80.0 93.0 98.0 
80.0 79.0 84.0 
86.0 90.0 77.0 
85.0 76.0 83.0 
64.0 77.0 77.0 
84.0 92.0 75.0 
92.0 85.0 85.0 
86.0 98.0 88.0 
74.0 83.0 97.0 
74.0 82.0 88.0 
