I 250
J 25
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
107.0 97.0 118.0 
91.0 96.0 115.0 
118.0 122.0 125.0 
83.0 112.0 112.0 
114.0 108.0 122.0 
133.0 111.0 105.0 
106.0 112.0 99.0 
115.0 108.0 110.0 
109.0 106.0 101.0 
121.0 119.0 107.0 
128.0 112.0 97.0 
120.0 116.0 141.0 
119.0 95.0 115.0 
131.0 96.0 116.0 
108.0 113.0 117.0 
98.0 102.0 122.0 
131.0 124.0 114.0 
113.0 100.0 111.0 
105.0 115.0 120.0 
111.0 122.0 106.0 
113.0 102.0 123.0 
108.0 107.0 114.0 
133.0 119.0 122.0 
101.0 103.0 112.0 
111.0 121.0 138.0 
100.0 107.0 103.0 
103.0 114.0 116.0 
123.0 117.0 113.0 
106.0 112.0 126.0 
107.0 137.0 116.0 
113.0 115.0 95.0 
101.0 119.0 104.0 
114.0 109.0 103.0 
124.0 115.0 95.0 
110.0 124.0 110.0 
109.0 121.0 103.0 
106.0 111.0 115.0 
122.0 105.0 107.0 
124.0 103.0 96.0 
134.0 119.0 98.0 
117.0 101.0 102.0 
88.0 116.0 107.0 
101.0 125.0 103.0 
112.0 89.0 128.0 
92.0 112.0 119.0 
124.0 110.0 121.0 
105.0 113.0 114.0 
115.0 120.0 86.0 
115.0 121.0 123.0 
124.0 107.0 122.0 
106.0 117.0 118.0 
129.0 130.0 126.0 
98.0 101.0 108.0 
116.0 127.0 102.0 
112.0 113.0 117.0 
137.0 117.0 130.0 
125.0 122.0 124.0 
106.0 107.0 112.0 
115.0 131.0 119.0 
122.0 113.0 96.0 
108.0 119.0 117.0 
130.0 120.0 133.0 
111.0 90.0 109.0 
121.0 114.0 115.0 
92.0 102.0 109.0 
112.0 119.0 129.0 
102.0 117.0 112.0 
126.0 121.0 112.0 
132.0 107.0 113.0 
117.0 105.0 109.0 
113.0 111.0 116.0 
131.0 123.0 102.0 
94.0 109.0 108.0 
113.0 87.0 107.0 
108.0 95.0 112.0 
121.0 114.0 109.0 
127.0 111.0 108.0 
97.0 105.0 120.0 
109.0 113.0 103.0 
107.0 108.0 123.0 
101.0 133.0 136.0 
111.0 111.0 87.0 
102.0 128.0 114.0 
107.0 101.0 131.0 
111.0 114.0 110.0 
111.0 87.0 110.0 
113.0 123.0 109.0 
117.0 102.0 109.0 
123.0 104.0 114.0 
114.0 129.0 118.0 
131.0 104.0 113.0 
115.0 116.0 106.0 
117.0 116.0 116.0 
106.0 117.0 110.0 
122.0 97.0 100.0 
114.0 132.0 106.0 
105.0 115.0 93.0 
114.0 112.0 120.0 
105.0 108.0 109.0 
111.0 114.0 102.0 
123.0 123.0 106.0 
125.0 114.0 127.0 
119.0 133.0 105.0 
108.0 106.0 125.0 
104.0 100.0 120.0 
99.0 109.0 112.0 
112.0 96.0 121.0 
116.0 112.0 127.0 
119.0 104.0 125.0 
102.0 95.0 101.0 
96.0 124.0 115.0 
119.0 115.0 115.0 
114.0 98.0 117.0 
100.0 124.0 108.0 
111.0 97.0 104.0 
104.0 95.0 105.0 
98.0 114.0 108.0 
101.0 115.0 112.0 
112.0 107.0 121.0 
137.0 119.0 109.0 
127.0 108.0 109.0 
100.0 105.0 123.0 
117.0 109.0 129.0 
117.0 111.0 105.0 
119.0 128.0 126.0 
112.0 122.0 126.0 
99.0 108.0 124.0 
116.0 106.0 108.0 
112.0 96.0 122.0 
131.0 120.0 119.0 
129.0 123.0 120.0 
127.0 119.0 119.0 
117.0 111.0 115.0 
95.0 137.0 111.0 
116.0 112.0 129.0 
112.0 128.0 99.0 
103.0 127.0 114.0 
108.0 128.0 95.0 
110.0 118.0 106.0 
96.0 124.0 124.0 
105.0 96.0 100.0 
119.0 95.0 115.0 
105.0 115.0 108.0 
100.0 113.0 108.0 
110.0 102.0 111.0 
110.0 115.0 115.0 
94.0 105.0 104.0 
114.0 112.0 110.0 
91.0 112.0 113.0 
105.0 128.0 114.0 
102.0 106.0 118.0 
144.0 124.0 112.0 
106.0 123.0 99.0 
116.0 93.0 108.0 
108.0 124.0 118.0 
120.0 102.0 92.0 
105.0 111.0 105.0 
105.0 110.0 115.0 
113.0 125.0 132.0 
118.0 108.0 107.0 
104.0 114.0 118.0 
114.0 125.0 114.0 
109.0 138.0 107.0 
112.0 119.0 115.0 
112.0 121.0 125.0 
104.0 117.0 97.0 
121.0 99.0 119.0 
106.0 121.0 118.0 
108.0 121.0 129.0 
102.0 111.0 110.0 
112.0 125.0 102.0 
100.0 109.0 113.0 
113.0 115.0 117.0 
121.0 130.0 107.0 
117.0 113.0 103.0 
100.0 101.0 134.0 
132.0 109.0 114.0 
96.0 126.0 116.0 
119.0 129.0 125.0 
112.0 92.0 97.0 
121.0 120.0 102.0 
112.0 110.0 119.0 
119.0 113.0 107.0 
113.0 103.0 93.0 
128.0 122.0 103.0 
88.0 111.0 108.0 
109.0 110.0 119.0 
111.0 109.0 110.0 
103.0 101.0 116.0 
109.0 108.0 104.0 
116.0 128.0 137.0 
102.0 109.0 90.0 
94.0 125.0 106.0 
104.0 123.0 139.0 
104.0 125.0 108.0 
127.0 122.0 104.0 
108.0 108.0 106.0 
110.0 116.0 98.0 
117.0 112.0 114.0 
116.0 119.0 100.0 
119.0 102.0 109.0 
99.0 99.0 111.0 
123.0 115.0 109.0 
107.0 106.0 112.0 
105.0 107.0 118.0 
129.0 102.0 115.0 
116.0 129.0 97.0 
113.0 111.0 113.0 
109.0 104.0 115.0 
120.0 123.0 104.0 
102.0 105.0 118.0 
112.0 117.0 113.0 
108.0 108.0 108.0 
115.0 112.0 128.0 
129.0 117.0 120.0 
115.0 109.0 96.0 
110.0 117.0 102.0 
