I 150
J 15
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
92.0 96.0 102.0 
112.0 106.0 116.0 
99.0 127.0 106.0 
108.0 90.0 105.0 
93.0 116.0 74.0 
87.0 138.0 106.0 
134.0 93.0 116.0 
96.0 121.0 103.0 
111.0 117.0 97.0 
117.0 120.0 106.0 
114.0 91.0 116.0 
106.0 105.0 118.0 
118.0 105.0 98.0 
110.0 117.0 125.0 
108.0 109.0 113.0 
97.0 120.0 124.0 
118.0 115.0 108.0 
100.0 119.0 98.0 
106.0 109.0 93.0 
113.0 105.0 109.0 
93.0 100.0 98.0 
77.0 117.0 119.0 
101.0 132.0 129.0 
115.0 113.0 107.0 
116.0 115.0 117.0 
109.0 105.0 104.0 
123.0 115.0 112.0 
111.0 113.0 91.0 
121.0 118.0 111.0 
104.0 117.0 103.0 
100.0 115.0 93.0 
104.0 99.0 97.0 
122.0 92.0 104.0 
109.0 108.0 120.0 
119.0 102.0 107.0 
82.0 91.0 110.0 
118.0 92.0 99.0 
123.0 100.0 109.0 
102.0 112.0 109.0 
107.0 105.0 119.0 
134.0 116.0 101.0 
109.0 114.0 91.0 
117.0 102.0 97.0 
105.0 95.0 90.0 
97.0 107.0 120.0 
101.0 112.0 103.0 
93.0 112.0 100.0 
116.0 94.0 123.0 
107.0 107.0 81.0 
115.0 115.0 105.0 
105.0 102.0 100.0 
113.0 100.0 96.0 
121.0 110.0 110.0 
96.0 98.0 100.0 
112.0 126.0 92.0 
98.0 108.0 104.0 
93.0 111.0 123.0 
124.0 95.0 128.0 
113.0 127.0 86.0 
105.0 108.0 95.0 
108.0 120.0 125.0 
111.0 121.0 103.0 
117.0 94.0 83.0 
102.0 112.0 109.0 
111.0 99.0 116.0 
101.0 85.0 109.0 
105.0 108.0 108.0 
133.0 127.0 127.0 
117.0 97.0 121.0 
96.0 118.0 126.0 
119.0 97.0 129.0 
101.0 107.0 122.0 
114.0 96.0 111.0 
124.0 119.0 100.0 
106.0 103.0 103.0 
109.0 91.0 101.0 
119.0 106.0 100.0 
118.0 123.0 124.0 
108.0 120.0 105.0 
83.0 106.0 98.0 
120.0 113.0 132.0 
131.0 111.0 107.0 
117.0 119.0 125.0 
95.0 117.0 126.0 
98.0 134.0 117.0 
105.0 115.0 121.0 
109.0 111.0 98.0 
110.0 108.0 92.0 
118.0 123.0 114.0 
102.0 96.0 97.0 
92.0 106.0 90.0 
119.0 109.0 123.0 
108.0 124.0 123.0 
94.0 117.0 102.0 
100.0 105.0 108.0 
110.0 101.0 87.0 
108.0 124.0 128.0 
117.0 102.0 116.0 
121.0 100.0 114.0 
120.0 83.0 103.0 
103.0 112.0 90.0 
114.0 124.0 109.0 
107.0 89.0 96.0 
121.0 115.0 113.0 
111.0 122.0 92.0 
113.0 118.0 112.0 
102.0 104.0 97.0 
125.0 110.0 90.0 
80.0 104.0 109.0 
96.0 96.0 95.0 
110.0 111.0 94.0 
105.0 99.0 100.0 
122.0 90.0 87.0 
110.0 123.0 103.0 
108.0 113.0 88.0 
123.0 123.0 104.0 
116.0 129.0 101.0 
120.0 107.0 128.0 
122.0 94.0 102.0 
106.0 110.0 137.0 
114.0 122.0 106.0 
108.0 117.0 93.0 
92.0 101.0 103.0 
125.0 124.0 116.0 
110.0 113.0 103.0 
120.0 114.0 104.0 
116.0 101.0 99.0 
109.0 112.0 112.0 
113.0 99.0 105.0 
105.0 113.0 104.0 
120.0 99.0 115.0 
119.0 114.0 98.0 
105.0 112.0 113.0 
117.0 97.0 122.0 
106.0 110.0 103.0 
103.0 121.0 107.0 
97.0 108.0 99.0 
102.0 113.0 117.0 
120.0 108.0 90.0 
107.0 111.0 100.0 
105.0 115.0 112.0 
104.0 113.0 122.0 
94.0 91.0 87.0 
104.0 126.0 112.0 
108.0 96.0 131.0 
127.0 106.0 95.0 
114.0 119.0 100.0 
93.0 108.0 97.0 
107.0 96.0 114.0 
108.0 106.0 98.0 

Icoords
81.6659 68.5635
53.9508 78.9378
17.3688 91.6019
69.8241 59.2408
85.2253 79.2372
71.6477 8.2083
29.4663 62.7646
64.8271 61.5178
8.6425 55.6512
1.3175 89.1352
59.2768 38.5449
47.1255 26.9023
67.9354 29.848
85.6801 73.8589
64.5082 39.5783
61.8202 85.3175
38.4664 57.1437
23.732 26.858
20.5607 76.5685
90.0277 17.0718
12.0232 53.4143
11.1483 18.9276
49.0242 94.32
26.5525 83.562
92.4751 0.3393
33.2339 31.2151
85.5825 77.6241
43.3685 65.166
81.6278 52.9427
95.3399 84.3078
65.3919 42.764
12.4162 56.8182
15.1594 59.921
75.0225 31.3599
6.6521 58.6059
68.8107 63.3135
81.9656 89.9582
99.3949 21.0785
52.3691 55.4217
78.7677 67.8702
89.8309 78.1318
25.1475 99.8224
12.5475 38.2761
9.6257 78.7976
6.1634 81.7161
83.5689 77.4221
51.5301 1.4417
34.5998 42.1989
79.5999 68.9246
42.0923 92.0893
17.2616 15.2425
96.1083 72.8536
41.5326 49.7398
82.2181 96.9761
34.8673 42.4174
29.1438 53.1216
24.2374 80.5352
75.649 67.3981
99.561 24.7765
5.7289 11.9059
51.2416 97.0258
84.1151 49.9377
23.0686 77.3547
75.3413 92.5265
30.1315 45.2366
93.3334 33.2667
82.2094 99.0292
57.3479 52.2807
83.1311 15.0451
87.0964 15.0723
48.8048 41.4723
89.6376 79.06
1.0593 34.3929
45.032 34.8019
12.0564 77.0123
51.8505 82.5166
63.5938 80.4202
19.1249 6.5498
54.07 66.8897
37.9249 85.4574
13.6975 32.1562
4.2161 41.8704
89.415 97.8627
34.8129 95.1058
19.0556 22.613
29.0688 42.9059
93.0973 11.9402
31.2446 4.7926
59.382 93.6982
