I 150
J 15
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
86.0 84.0 85.0 
88.0 81.0 77.0 
87.0 107.0 94.0 
75.0 82.0 75.0 
99.0 83.0 79.0 
94.0 87.0 71.0 
101.0 75.0 84.0 
74.0 72.0 96.0 
86.0 79.0 89.0 
96.0 80.0 90.0 
97.0 65.0 74.0 
99.0 93.0 81.0 
87.0 82.0 88.0 
96.0 79.0 93.0 
104.0 77.0 78.0 
86.0 88.0 81.0 
100.0 88.0 80.0 
88.0 81.0 84.0 
77.0 95.0 86.0 
71.0 75.0 81.0 
78.0 78.0 87.0 
94.0 92.0 89.0 
99.0 78.0 89.0 
92.0 90.0 92.0 
97.0 84.0 74.0 
84.0 83.0 100.0 
83.0 111.0 104.0 
101.0 92.0 85.0 
108.0 96.0 92.0 
75.0 74.0 95.0 
65.0 91.0 89.0 
104.0 83.0 87.0 
86.0 81.0 92.0 
59.0 113.0 100.0 
81.0 82.0 91.0 
96.0 90.0 92.0 
90.0 90.0 81.0 
72.0 91.0 76.0 
76.0 97.0 84.0 
98.0 80.0 81.0 
85.0 82.0 82.0 
70.0 79.0 79.0 
71.0 86.0 86.0 
97.0 78.0 84.0 
87.0 99.0 83.0 
86.0 83.0 93.0 
87.0 87.0 83.0 
82.0 81.0 89.0 
95.0 83.0 93.0 
81.0 85.0 108.0 
72.0 96.0 72.0 
85.0 90.0 81.0 
91.0 69.0 92.0 
102.0 102.0 79.0 
84.0 85.0 61.0 
91.0 88.0 85.0 
91.0 83.0 73.0 
86.0 82.0 71.0 
78.0 84.0 83.0 
79.0 87.0 93.0 
82.0 79.0 97.0 
87.0 85.0 79.0 
94.0 91.0 84.0 
75.0 96.0 95.0 
95.0 99.0 86.0 
90.0 87.0 109.0 
89.0 91.0 88.0 
87.0 80.0 95.0 
84.0 76.0 88.0 
88.0 86.0 93.0 
93.0 80.0 80.0 
90.0 95.0 78.0 
93.0 92.0 99.0 
82.0 94.0 96.0 
95.0 101.0 81.0 
97.0 79.0 85.0 
74.0 99.0 78.0 
81.0 76.0 92.0 
70.0 86.0 82.0 
71.0 83.0 71.0 
72.0 96.0 68.0 
80.0 83.0 97.0 
82.0 88.0 102.0 
85.0 80.0 85.0 
86.0 75.0 78.0 
80.0 75.0 88.0 
99.0 105.0 66.0 
81.0 90.0 77.0 
78.0 77.0 91.0 
75.0 86.0 96.0 
79.0 93.0 86.0 
81.0 94.0 98.0 
99.0 85.0 76.0 
98.0 88.0 96.0 
101.0 87.0 65.0 
80.0 85.0 83.0 
85.0 91.0 87.0 
99.0 104.0 75.0 
89.0 94.0 85.0 
73.0 89.0 82.0 
88.0 82.0 86.0 
86.0 94.0 86.0 
92.0 84.0 74.0 
95.0 91.0 92.0 
84.0 74.0 88.0 
90.0 75.0 78.0 
87.0 73.0 100.0 
95.0 85.0 76.0 
79.0 85.0 87.0 
62.0 83.0 92.0 
88.0 93.0 104.0 
86.0 91.0 102.0 
100.0 97.0 70.0 
97.0 93.0 99.0 
82.0 97.0 74.0 
90.0 97.0 88.0 
86.0 92.0 88.0 
93.0 74.0 95.0 
81.0 88.0 91.0 
86.0 63.0 75.0 
95.0 97.0 91.0 
76.0 86.0 95.0 
98.0 87.0 86.0 
76.0 64.0 82.0 
98.0 88.0 84.0 
87.0 70.0 79.0 
80.0 88.0 73.0 
103.0 107.0 103.0 
88.0 84.0 95.0 
72.0 102.0 85.0 
90.0 75.0 95.0 
84.0 89.0 71.0 
66.0 91.0 78.0 
78.0 85.0 89.0 
100.0 81.0 86.0 
87.0 90.0 87.0 
79.0 81.0 101.0 
75.0 81.0 85.0 
88.0 81.0 98.0 
91.0 101.0 80.0 
91.0 79.0 117.0 
90.0 91.0 87.0 
83.0 65.0 93.0 
84.0 98.0 90.0 
89.0 87.0 94.0 
90.0 96.0 84.0 
82.0 96.0 77.0 
77.0 78.0 88.0 
87.0 84.0 89.0 
90.0 80.0 89.0 

Icoords
80.2384 81.8077
97.06 50.9845
51.6303 16.8974
77.277 70.0437
4.4813 33.5097
42.8301 12.5561
14.987 98.6349
39.6294 74.2961
4.5324 7.1731
84.7621 24.5074
29.9612 76.0205
82.6563 29.1578
86.8641 93.4271
34.363 2.1656
42.7493 95.0466
22.2059 66.9451
39.0784 25.3871
79.0176 53.0316
39.9504 81.9918
42.3891 52.9047
31.6838 84.0945
37.2554 40.846
66.8857 80.2696
52.5838 1.0498
52.2687 11.1933
70.7737 2.0539
15.5379 70.8975
31.0282 71.3643
38.0186 53.6432
9.1881 33.4014
72.1351 13.3763
96.6765 15.8681
46.1618 33.543
34.4434 6.3503
52.7706 64.457
76.765 90.0596
29.3002 89.4891
46.7148 83.3262
72.2932 46.9925
13.8485 23.2124
40.0043 84.993
26.1954 13.8125
24.1038 82.9702
2.2089 50.2245
47.8948 90.5746
80.2252 81.9157
99.4433 19.808
39.2193 16.2843
2.7334 33.2459
69.5462 52.1836
12.7976 28.1651
48.7372 54.8501
46.6351 31.4797
99.4571 49.5184
76.2356 75.9994
53.1653 71.7166
78.4353 9.7355
3.1516 10.4787
18.3494 59.7795
1.1116 2.8013
58.4817 54.079
69.3806 12.0439
8.3625 40.9776
31.8975 6.4233
61.9006 21.615
36.3727 27.7029
35.0861 54.2895
72.8779 7.9366
43.4412 22.8741
42.7185 73.4031
51.2496 84.219
57.5347 50.5397
51.389 49.1316
45.1131 76.6212
23.4572 93.8938
6.6116 54.4627
84.4323 8.0667
73.3438 51.0869
33.9505 46.363
19.9108 50.9474
76.1606 43.1073
60.8219 62.7023
45.3466 85.7698
76.1615 18.0545
5.3062 26.2522
93.3873 86.576
84.24 42.0374
57.6409 2.9148
34.5916 33.863
