I 200
J 20
bounds (0, 100)
cv 1.5
D 25
k 5
t 3
FLR 0.8
FCR 2
abounds (80, 120)

a 
124.0 105.0 77.0 
92.0 81.0 94.0 
87.0 108.0 113.0 
85.0 92.0 91.0 
95.0 105.0 92.0 
101.0 85.0 100.0 
89.0 94.0 72.0 
84.0 108.0 102.0 
99.0 93.0 114.0 
99.0 101.0 95.0 
105.0 108.0 86.0 
100.0 100.0 117.0 
107.0 110.0 69.0 
90.0 93.0 85.0 
108.0 103.0 89.0 
103.0 79.0 93.0 
83.0 113.0 113.0 
96.0 88.0 113.0 
104.0 101.0 97.0 
92.0 91.0 81.0 
107.0 88.0 93.0 
106.0 95.0 97.0 
91.0 86.0 103.0 
107.0 110.0 110.0 
97.0 111.0 108.0 
98.0 93.0 100.0 
97.0 89.0 88.0 
90.0 107.0 87.0 
84.0 97.0 101.0 
93.0 105.0 107.0 
98.0 101.0 95.0 
81.0 103.0 102.0 
105.0 93.0 93.0 
86.0 88.0 92.0 
111.0 81.0 89.0 
87.0 92.0 84.0 
97.0 85.0 93.0 
87.0 78.0 101.0 
96.0 110.0 98.0 
113.0 88.0 96.0 
96.0 86.0 105.0 
98.0 75.0 104.0 
99.0 100.0 101.0 
85.0 94.0 83.0 
80.0 106.0 74.0 
94.0 98.0 99.0 
96.0 115.0 95.0 
89.0 100.0 104.0 
99.0 84.0 95.0 
79.0 92.0 100.0 
96.0 106.0 102.0 
106.0 110.0 100.0 
86.0 102.0 91.0 
101.0 109.0 117.0 
93.0 81.0 103.0 
102.0 92.0 98.0 
99.0 73.0 95.0 
85.0 113.0 111.0 
100.0 112.0 75.0 
89.0 96.0 97.0 
95.0 104.0 90.0 
82.0 96.0 82.0 
94.0 92.0 98.0 
97.0 103.0 106.0 
89.0 100.0 116.0 
119.0 106.0 90.0 
106.0 89.0 93.0 
100.0 101.0 90.0 
88.0 86.0 89.0 
85.0 88.0 85.0 
108.0 94.0 101.0 
103.0 85.0 77.0 
95.0 96.0 104.0 
102.0 85.0 102.0 
93.0 82.0 99.0 
94.0 88.0 81.0 
115.0 108.0 101.0 
82.0 75.0 88.0 
86.0 79.0 88.0 
92.0 84.0 97.0 
106.0 100.0 89.0 
97.0 116.0 94.0 
93.0 80.0 75.0 
87.0 100.0 98.0 
102.0 102.0 105.0 
115.0 93.0 94.0 
106.0 97.0 100.0 
114.0 91.0 106.0 
86.0 82.0 95.0 
89.0 86.0 104.0 
111.0 110.0 92.0 
97.0 103.0 95.0 
101.0 97.0 111.0 
95.0 86.0 98.0 
93.0 93.0 74.0 
96.0 103.0 86.0 
