I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.6
FCR 10
abounds (80, 120)

a 
93.0 83.0 107.0 
96.0 106.0 116.0 
111.0 111.0 102.0 
120.0 115.0 92.0 
110.0 133.0 107.0 
97.0 114.0 106.0 
98.0 106.0 122.0 
91.0 96.0 101.0 
91.0 111.0 87.0 
98.0 105.0 99.0 
92.0 106.0 117.0 
115.0 108.0 95.0 
103.0 125.0 104.0 
102.0 100.0 102.0 
104.0 100.0 103.0 
105.0 96.0 104.0 
110.0 124.0 90.0 
107.0 118.0 96.0 
109.0 106.0 104.0 
114.0 103.0 111.0 
107.0 92.0 95.0 
114.0 115.0 124.0 
96.0 97.0 98.0 
113.0 111.0 94.0 
107.0 99.0 114.0 
120.0 85.0 120.0 
102.0 111.0 96.0 
122.0 97.0 94.0 
109.0 107.0 120.0 
107.0 116.0 99.0 
116.0 88.0 112.0 
106.0 121.0 82.0 
114.0 111.0 116.0 
106.0 108.0 104.0 
112.0 100.0 94.0 
104.0 89.0 98.0 
106.0 87.0 93.0 
97.0 113.0 101.0 
126.0 93.0 108.0 
97.0 109.0 97.0 
114.0 99.0 104.0 
106.0 83.0 113.0 
100.0 105.0 80.0 
87.0 109.0 133.0 
94.0 111.0 105.0 
105.0 112.0 93.0 
109.0 96.0 108.0 
109.0 98.0 101.0 
85.0 106.0 103.0 
129.0 92.0 105.0 
109.0 114.0 112.0 
100.0 94.0 103.0 
90.0 93.0 103.0 
94.0 120.0 122.0 
103.0 128.0 107.0 
103.0 106.0 106.0 
96.0 112.0 91.0 
116.0 98.0 100.0 
106.0 98.0 115.0 
102.0 107.0 110.0 
105.0 118.0 114.0 
105.0 99.0 100.0 
113.0 104.0 110.0 
102.0 95.0 88.0 
122.0 116.0 108.0 
99.0 106.0 117.0 
88.0 99.0 107.0 
101.0 103.0 103.0 
87.0 116.0 109.0 
96.0 109.0 76.0 
90.0 108.0 102.0 
98.0 99.0 95.0 
110.0 101.0 111.0 
121.0 91.0 108.0 
107.0 99.0 104.0 
112.0 102.0 102.0 
99.0 92.0 115.0 
114.0 111.0 94.0 
123.0 100.0 99.0 
107.0 101.0 109.0 
107.0 108.0 99.0 
104.0 114.0 98.0 
113.0 84.0 98.0 
94.0 101.0 109.0 
97.0 126.0 99.0 
99.0 116.0 123.0 
105.0 109.0 132.0 
102.0 103.0 104.0 
91.0 100.0 108.0 
118.0 99.0 92.0 
115.0 126.0 106.0 
116.0 127.0 77.0 
96.0 98.0 92.0 
90.0 98.0 90.0 
104.0 89.0 105.0 
86.0 118.0 96.0 
102.0 89.0 128.0 
100.0 91.0 104.0 
106.0 102.0 96.0 
95.0 96.0 97.0 
108.0 120.0 98.0 
114.0 116.0 102.0 
115.0 117.0 118.0 
112.0 101.0 122.0 
117.0 119.0 99.0 
101.0 105.0 94.0 
98.0 101.0 114.0 
102.0 111.0 102.0 
100.0 110.0 105.0 
82.0 109.0 123.0 
112.0 110.0 106.0 
94.0 100.0 109.0 
105.0 91.0 112.0 
101.0 95.0 101.0 
91.0 103.0 92.0 
113.0 100.0 99.0 
122.0 117.0 102.0 
