I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.6
FCR 4
abounds (80, 120)

a 
84.0 76.0 89.0 
87.0 84.0 86.0 
84.0 89.0 82.0 
77.0 83.0 82.0 
89.0 75.0 78.0 
86.0 84.0 79.0 
93.0 89.0 70.0 
92.0 85.0 88.0 
100.0 99.0 83.0 
82.0 81.0 90.0 
73.0 91.0 83.0 
88.0 103.0 99.0 
72.0 89.0 95.0 
80.0 81.0 79.0 
70.0 81.0 76.0 
92.0 75.0 82.0 
78.0 70.0 85.0 
90.0 91.0 65.0 
99.0 91.0 96.0 
96.0 83.0 95.0 
103.0 86.0 99.0 
96.0 88.0 79.0 
69.0 80.0 83.0 
73.0 90.0 89.0 
94.0 92.0 70.0 
80.0 84.0 94.0 
88.0 86.0 70.0 
86.0 66.0 91.0 
85.0 97.0 83.0 
77.0 87.0 87.0 
100.0 85.0 83.0 
94.0 91.0 74.0 
76.0 85.0 83.0 
74.0 77.0 85.0 
86.0 80.0 74.0 
94.0 86.0 81.0 
78.0 97.0 86.0 
98.0 103.0 83.0 
85.0 74.0 90.0 
108.0 83.0 98.0 
70.0 86.0 93.0 
92.0 73.0 93.0 
89.0 100.0 89.0 
81.0 82.0 78.0 
107.0 87.0 76.0 
93.0 83.0 102.0 
80.0 80.0 106.0 
85.0 77.0 87.0 
87.0 88.0 96.0 
84.0 83.0 71.0 
102.0 73.0 89.0 
94.0 71.0 74.0 
90.0 88.0 91.0 
90.0 80.0 73.0 
97.0 79.0 70.0 
84.0 81.0 93.0 
82.0 79.0 97.0 
95.0 86.0 91.0 
108.0 81.0 103.0 
78.0 79.0 86.0 
90.0 99.0 75.0 
65.0 76.0 74.0 
84.0 92.0 93.0 
88.0 89.0 83.0 
81.0 75.0 78.0 
87.0 80.0 89.0 
85.0 85.0 80.0 
85.0 82.0 84.0 
67.0 92.0 89.0 
82.0 75.0 86.0 
88.0 80.0 83.0 
80.0 82.0 68.0 
83.0 71.0 83.0 
75.0 83.0 93.0 
96.0 82.0 80.0 
86.0 80.0 83.0 
103.0 100.0 109.0 
101.0 77.0 71.0 
75.0 88.0 73.0 
78.0 59.0 69.0 
81.0 84.0 88.0 
79.0 92.0 86.0 
89.0 93.0 85.0 
101.0 73.0 73.0 
88.0 83.0 77.0 
82.0 94.0 82.0 
83.0 85.0 92.0 
83.0 95.0 73.0 
83.0 86.0 73.0 
81.0 86.0 81.0 
76.0 78.0 92.0 
81.0 88.0 81.0 
90.0 102.0 85.0 
91.0 96.0 80.0 
87.0 97.0 92.0 
76.0 87.0 88.0 
73.0 83.0 100.0 
94.0 78.0 109.0 
95.0 68.0 104.0 
77.0 103.0 82.0 
87.0 87.0 92.0 
104.0 80.0 95.0 
93.0 71.0 90.0 
80.0 100.0 89.0 
92.0 80.0 96.0 
91.0 83.0 106.0 
81.0 104.0 85.0 
83.0 101.0 70.0 
70.0 96.0 74.0 
64.0 90.0 71.0 
105.0 101.0 86.0 
77.0 88.0 92.0 
93.0 88.0 100.0 
98.0 99.0 77.0 
72.0 77.0 76.0 
99.0 84.0 84.0 
88.0 78.0 88.0 
