I 150
J 15
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
104.0 106.0 127.0 
106.0 110.0 119.0 
104.0 115.0 120.0 
90.0 116.0 110.0 
93.0 98.0 101.0 
114.0 129.0 112.0 
127.0 112.0 107.0 
108.0 110.0 101.0 
112.0 110.0 124.0 
118.0 105.0 114.0 
106.0 118.0 110.0 
124.0 121.0 98.0 
110.0 110.0 113.0 
96.0 105.0 107.0 
113.0 131.0 122.0 
111.0 112.0 108.0 
116.0 110.0 125.0 
113.0 117.0 115.0 
101.0 113.0 110.0 
120.0 121.0 121.0 
124.0 102.0 115.0 
99.0 108.0 106.0 
109.0 126.0 113.0 
99.0 118.0 115.0 
114.0 111.0 122.0 
127.0 119.0 113.0 
109.0 89.0 112.0 
124.0 116.0 119.0 
144.0 103.0 122.0 
121.0 132.0 101.0 
92.0 124.0 98.0 
100.0 127.0 114.0 
101.0 116.0 101.0 
106.0 120.0 101.0 
103.0 128.0 89.0 
133.0 111.0 113.0 
130.0 102.0 117.0 
104.0 135.0 121.0 
137.0 113.0 119.0 
115.0 118.0 114.0 
109.0 86.0 119.0 
90.0 107.0 116.0 
122.0 108.0 122.0 
112.0 109.0 116.0 
110.0 98.0 107.0 
124.0 97.0 106.0 
116.0 134.0 99.0 
108.0 117.0 111.0 
108.0 113.0 110.0 
108.0 102.0 117.0 
118.0 110.0 111.0 
108.0 128.0 127.0 
109.0 121.0 134.0 
103.0 119.0 108.0 
130.0 96.0 121.0 
116.0 114.0 120.0 
101.0 149.0 105.0 
104.0 119.0 110.0 
136.0 114.0 104.0 
96.0 127.0 105.0 
105.0 104.0 116.0 
113.0 130.0 121.0 
114.0 103.0 135.0 
115.0 104.0 127.0 
130.0 120.0 102.0 
105.0 127.0 102.0 
108.0 130.0 105.0 
100.0 118.0 123.0 
119.0 104.0 135.0 
122.0 102.0 99.0 
126.0 101.0 103.0 
120.0 102.0 104.0 
104.0 98.0 97.0 
117.0 114.0 109.0 
124.0 119.0 122.0 
118.0 101.0 101.0 
117.0 108.0 118.0 
104.0 102.0 126.0 
120.0 119.0 103.0 
121.0 95.0 112.0 
105.0 100.0 111.0 
115.0 118.0 110.0 
110.0 117.0 117.0 
123.0 111.0 98.0 
89.0 134.0 105.0 
101.0 114.0 107.0 
124.0 110.0 111.0 
109.0 114.0 90.0 
120.0 118.0 112.0 
131.0 99.0 134.0 
113.0 107.0 124.0 
114.0 115.0 106.0 
98.0 122.0 113.0 
112.0 107.0 107.0 
111.0 112.0 105.0 
100.0 115.0 112.0 
113.0 104.0 138.0 
97.0 112.0 133.0 
121.0 115.0 85.0 
111.0 111.0 135.0 
100.0 105.0 113.0 
105.0 126.0 106.0 
112.0 119.0 105.0 
122.0 118.0 98.0 
116.0 107.0 93.0 
120.0 109.0 115.0 
108.0 99.0 107.0 
120.0 108.0 104.0 
107.0 107.0 114.0 
116.0 117.0 113.0 
113.0 105.0 105.0 
121.0 116.0 115.0 
110.0 98.0 103.0 
113.0 108.0 115.0 
103.0 118.0 113.0 
127.0 125.0 117.0 
124.0 102.0 115.0 
