I 200
J 20
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
FLR 0.6
FCR 4
abounds (80, 120)

a 
95.0 81.0 78.0 
112.0 90.0 89.0 
80.0 95.0 65.0 
83.0 77.0 91.0 
108.0 78.0 78.0 
70.0 77.0 78.0 
77.0 87.0 76.0 
75.0 81.0 83.0 
82.0 89.0 84.0 
86.0 87.0 80.0 
86.0 74.0 66.0 
86.0 84.0 88.0 
103.0 86.0 95.0 
86.0 82.0 77.0 
103.0 84.0 79.0 
82.0 90.0 103.0 
72.0 81.0 100.0 
84.0 78.0 85.0 
69.0 85.0 79.0 
95.0 87.0 90.0 
82.0 95.0 79.0 
83.0 83.0 81.0 
87.0 83.0 89.0 
83.0 78.0 94.0 
84.0 88.0 91.0 
85.0 81.0 94.0 
83.0 78.0 81.0 
95.0 91.0 84.0 
74.0 86.0 101.0 
77.0 81.0 92.0 
101.0 86.0 108.0 
92.0 75.0 82.0 
89.0 81.0 90.0 
102.0 85.0 100.0 
79.0 77.0 84.0 
99.0 79.0 90.0 
81.0 89.0 89.0 
95.0 91.0 75.0 
84.0 78.0 71.0 
82.0 86.0 83.0 
91.0 98.0 94.0 
67.0 81.0 95.0 
91.0 81.0 90.0 
103.0 107.0 70.0 
90.0 94.0 71.0 
85.0 90.0 79.0 
92.0 88.0 75.0 
81.0 97.0 88.0 
101.0 86.0 92.0 
99.0 78.0 81.0 
92.0 81.0 92.0 
88.0 76.0 83.0 
91.0 107.0 89.0 
100.0 83.0 81.0 
92.0 93.0 75.0 
92.0 89.0 92.0 
94.0 75.0 87.0 
88.0 74.0 72.0 
76.0 87.0 84.0 
76.0 76.0 75.0 
67.0 80.0 104.0 
82.0 93.0 87.0 
91.0 86.0 72.0 
90.0 82.0 85.0 
90.0 94.0 94.0 
77.0 100.0 85.0 
89.0 82.0 76.0 
94.0 88.0 88.0 
77.0 81.0 109.0 
100.0 85.0 73.0 
84.0 102.0 99.0 
93.0 80.0 79.0 
78.0 87.0 104.0 
89.0 87.0 98.0 
87.0 83.0 83.0 
102.0 104.0 73.0 
83.0 80.0 78.0 
81.0 80.0 96.0 
77.0 79.0 71.0 
99.0 91.0 87.0 
87.0 89.0 105.0 
94.0 82.0 69.0 
95.0 69.0 89.0 
90.0 93.0 88.0 
87.0 79.0 89.0 
70.0 91.0 63.0 
77.0 68.0 108.0 
77.0 81.0 81.0 
90.0 69.0 97.0 
112.0 76.0 74.0 
93.0 96.0 74.0 
79.0 79.0 94.0 
90.0 91.0 79.0 
78.0 82.0 94.0 
90.0 96.0 89.0 
75.0 84.0 93.0 
84.0 83.0 78.0 
78.0 79.0 67.0 
69.0 95.0 74.0 
104.0 92.0 89.0 
78.0 72.0 96.0 
68.0 88.0 75.0 
106.0 91.0 87.0 
79.0 94.0 84.0 
71.0 81.0 100.0 
78.0 77.0 75.0 
79.0 105.0 96.0 
60.0 75.0 99.0 
78.0 81.0 86.0 
81.0 74.0 84.0 
79.0 74.0 78.0 
68.0 89.0 105.0 
78.0 96.0 78.0 
82.0 82.0 92.0 
73.0 73.0 79.0 
77.0 92.0 87.0 
81.0 82.0 69.0 
92.0 94.0 91.0 
85.0 87.0 81.0 
83.0 78.0 103.0 
91.0 118.0 103.0 
75.0 80.0 81.0 
88.0 75.0 89.0 
86.0 79.0 90.0 
86.0 68.0 93.0 
92.0 86.0 75.0 
92.0 77.0 85.0 
65.0 100.0 70.0 
78.0 85.0 95.0 
83.0 74.0 82.0 
83.0 96.0 88.0 
102.0 92.0 96.0 
86.0 91.0 93.0 
89.0 101.0 84.0 
94.0 86.0 89.0 
77.0 95.0 70.0 
74.0 83.0 86.0 
70.0 78.0 57.0 
76.0 85.0 80.0 
94.0 81.0 103.0 
105.0 92.0 90.0 
78.0 83.0 98.0 
87.0 86.0 93.0 
92.0 84.0 78.0 
78.0 80.0 101.0 
72.0 82.0 80.0 
93.0 92.0 76.0 
78.0 85.0 68.0 
96.0 94.0 89.0 
77.0 87.0 90.0 
78.0 82.0 86.0 
83.0 101.0 83.0 
85.0 92.0 76.0 
88.0 70.0 98.0 
75.0 80.0 99.0 
85.0 86.0 84.0 
80.0 100.0 89.0 
86.0 67.0 98.0 
88.0 84.0 94.0 
81.0 105.0 94.0 
91.0 89.0 89.0 
102.0 69.0 101.0 
67.0 102.0 82.0 
86.0 95.0 89.0 
102.0 90.0 83.0 
79.0 86.0 90.0 
96.0 82.0 81.0 
85.0 81.0 82.0 
100.0 72.0 77.0 
97.0 77.0 79.0 
89.0 92.0 72.0 
76.0 88.0 90.0 
89.0 76.0 98.0 
88.0 85.0 76.0 
84.0 67.0 87.0 
80.0 88.0 85.0 
66.0 79.0 82.0 
97.0 85.0 84.0 
85.0 78.0 84.0 
87.0 83.0 89.0 
80.0 87.0 75.0 
77.0 85.0 83.0 
117.0 80.0 86.0 
78.0 89.0 95.0 
96.0 86.0 88.0 
87.0 86.0 91.0 
81.0 81.0 84.0 
95.0 94.0 90.0 
97.0 88.0 80.0 
73.0 92.0 80.0 
84.0 77.0 90.0 
78.0 95.0 96.0 
72.0 100.0 60.0 
73.0 82.0 90.0 
72.0 78.0 80.0 
77.0 87.0 85.0 
95.0 99.0 86.0 
82.0 80.0 89.0 
81.0 89.0 74.0 
91.0 72.0 75.0 

Icoords
19.5923 80.6786
65.2918 39.8018
75.5791 24.9283
86.6584 78.2467
61.2454 87.284
50.9592 70.9385
81.0731 23.3556
3.7373 74.3206
84.6506 73.8533
31.834 38.5691
40.8801 13.9786
38.8498 91.8513
40.1769 43.4653
12.1357 52.0119
34.0441 38.3078
95.593 87.2561
86.1072 64.4435
1.4593 46.718
0.1973 19.4212
32.2127 75.6598
39.7796 53.6219
79.4538 1.0161
