I 150
J 15
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
95.0 100.0 90.0 
106.0 98.0 120.0 
99.0 102.0 102.0 
92.0 91.0 104.0 
99.0 111.0 97.0 
95.0 111.0 120.0 
115.0 102.0 92.0 
104.0 106.0 103.0 
105.0 91.0 106.0 
113.0 85.0 93.0 
108.0 109.0 131.0 
101.0 109.0 100.0 
113.0 87.0 99.0 
111.0 99.0 103.0 
110.0 94.0 98.0 
121.0 95.0 110.0 
93.0 118.0 105.0 
92.0 105.0 103.0 
117.0 96.0 95.0 
101.0 98.0 112.0 
102.0 112.0 106.0 
94.0 92.0 125.0 
103.0 115.0 92.0 
124.0 110.0 109.0 
96.0 114.0 111.0 
108.0 100.0 112.0 
121.0 111.0 95.0 
135.0 100.0 94.0 
114.0 113.0 102.0 
106.0 104.0 95.0 
99.0 132.0 103.0 
123.0 104.0 126.0 
103.0 109.0 104.0 
109.0 111.0 110.0 
85.0 97.0 108.0 
110.0 107.0 93.0 
84.0 108.0 99.0 
113.0 107.0 112.0 
107.0 106.0 112.0 
110.0 97.0 114.0 
124.0 127.0 89.0 
104.0 122.0 122.0 
109.0 112.0 108.0 
95.0 109.0 89.0 
105.0 116.0 115.0 
121.0 99.0 103.0 
112.0 100.0 119.0 
116.0 92.0 96.0 
100.0 97.0 100.0 
112.0 115.0 103.0 
103.0 127.0 93.0 
88.0 118.0 116.0 
121.0 113.0 97.0 
111.0 105.0 108.0 
91.0 115.0 89.0 
119.0 128.0 90.0 
107.0 111.0 76.0 
92.0 105.0 107.0 
114.0 94.0 105.0 
115.0 101.0 110.0 
102.0 116.0 98.0 
99.0 126.0 121.0 
114.0 107.0 95.0 
93.0 104.0 109.0 
115.0 100.0 107.0 
112.0 119.0 107.0 
132.0 111.0 115.0 
102.0 107.0 119.0 
98.0 95.0 104.0 
109.0 105.0 111.0 
95.0 112.0 101.0 
126.0 107.0 99.0 
105.0 93.0 116.0 
113.0 105.0 112.0 
114.0 106.0 99.0 
101.0 110.0 88.0 
120.0 89.0 114.0 
115.0 93.0 88.0 
96.0 102.0 110.0 
110.0 97.0 111.0 
117.0 107.0 108.0 
98.0 83.0 123.0 
106.0 107.0 93.0 
123.0 122.0 89.0 
101.0 107.0 94.0 
99.0 115.0 108.0 
108.0 96.0 107.0 
112.0 90.0 124.0 
89.0 104.0 94.0 
125.0 119.0 115.0 
103.0 115.0 103.0 
99.0 105.0 92.0 
121.0 110.0 102.0 
80.0 101.0 102.0 
113.0 106.0 107.0 
115.0 116.0 97.0 
