I 150
J 15
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.6
FCR 8
abounds (80, 120)

a 
133.0 110.0 126.0 
140.0 119.0 125.0 
121.0 114.0 97.0 
100.0 139.0 123.0 
112.0 108.0 113.0 
129.0 117.0 128.0 
141.0 108.0 114.0 
92.0 103.0 114.0 
108.0 115.0 130.0 
114.0 118.0 106.0 
141.0 124.0 131.0 
135.0 127.0 121.0 
122.0 136.0 116.0 
126.0 121.0 119.0 
119.0 100.0 110.0 
113.0 137.0 105.0 
97.0 142.0 123.0 
106.0 94.0 111.0 
138.0 106.0 119.0 
109.0 119.0 122.0 
108.0 119.0 107.0 
117.0 120.0 121.0 
108.0 107.0 129.0 
117.0 119.0 101.0 
124.0 119.0 131.0 
123.0 127.0 112.0 
105.0 109.0 106.0 
123.0 123.0 119.0 
113.0 104.0 140.0 
121.0 134.0 139.0 
117.0 107.0 119.0 
110.0 117.0 114.0 
116.0 120.0 115.0 
113.0 120.0 116.0 
125.0 109.0 110.0 
126.0 123.0 118.0 
133.0 107.0 127.0 
96.0 117.0 119.0 
123.0 122.0 120.0 
111.0 118.0 97.0 
118.0 125.0 123.0 
140.0 120.0 121.0 
96.0 124.0 132.0 
116.0 90.0 112.0 
120.0 97.0 122.0 
114.0 118.0 115.0 
114.0 113.0 131.0 
114.0 112.0 126.0 
121.0 112.0 104.0 
120.0 112.0 111.0 
129.0 126.0 127.0 
118.0 115.0 106.0 
114.0 125.0 122.0 
102.0 120.0 116.0 
120.0 113.0 105.0 
104.0 114.0 129.0 
110.0 106.0 134.0 
106.0 121.0 123.0 
111.0 110.0 128.0 
120.0 124.0 119.0 
128.0 114.0 111.0 
128.0 122.0 122.0 
122.0 95.0 98.0 
106.0 100.0 124.0 
95.0 102.0 120.0 
128.0 97.0 106.0 
101.0 120.0 128.0 
119.0 108.0 111.0 
110.0 123.0 118.0 
110.0 123.0 135.0 
110.0 124.0 111.0 
121.0 127.0 130.0 
113.0 108.0 121.0 
127.0 130.0 107.0 
116.0 124.0 126.0 
125.0 102.0 118.0 
123.0 122.0 120.0 
121.0 119.0 125.0 
112.0 130.0 116.0 
120.0 121.0 111.0 
106.0 120.0 132.0 
126.0 112.0 119.0 
108.0 124.0 126.0 
121.0 116.0 124.0 
118.0 118.0 96.0 
96.0 113.0 121.0 
95.0 104.0 128.0 
121.0 122.0 129.0 
137.0 129.0 110.0 
102.0 121.0 135.0 
109.0 126.0 112.0 
119.0 105.0 103.0 
125.0 112.0 111.0 
122.0 118.0 121.0 
121.0 114.0 118.0 
118.0 109.0 127.0 
125.0 125.0 135.0 
130.0 127.0 98.0 
125.0 113.0 124.0 
123.0 110.0 124.0 
121.0 113.0 131.0 
127.0 123.0 118.0 
105.0 116.0 142.0 
127.0 113.0 124.0 
106.0 119.0 120.0 
114.0 141.0 129.0 
124.0 111.0 146.0 
105.0 123.0 122.0 
132.0 133.0 107.0 
127.0 120.0 111.0 
123.0 115.0 127.0 
120.0 118.0 105.0 
136.0 107.0 106.0 
125.0 132.0 117.0 
120.0 108.0 121.0 
107.0 121.0 135.0 
118.0 109.0 130.0 
