I 250
J 25
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.4
FCR 2
abounds (80, 120)

a 
79.0 74.0 71.0 
87.0 84.0 72.0 
81.0 81.0 74.0 
93.0 72.0 82.0 
71.0 78.0 65.0 
85.0 84.0 74.0 
88.0 60.0 74.0 
77.0 74.0 83.0 
64.0 92.0 104.0 
73.0 92.0 89.0 
69.0 62.0 80.0 
85.0 83.0 61.0 
63.0 83.0 81.0 
95.0 90.0 95.0 
64.0 71.0 89.0 
77.0 88.0 74.0 
75.0 76.0 78.0 
88.0 79.0 70.0 
82.0 80.0 71.0 
102.0 85.0 89.0 
78.0 79.0 57.0 
81.0 92.0 78.0 
92.0 78.0 83.0 
81.0 89.0 83.0 
79.0 82.0 78.0 
76.0 98.0 78.0 
80.0 80.0 93.0 
85.0 94.0 80.0 
78.0 86.0 85.0 
87.0 84.0 92.0 
79.0 93.0 84.0 
71.0 82.0 99.0 
67.0 86.0 80.0 
80.0 69.0 73.0 
72.0 96.0 86.0 
74.0 84.0 66.0 
70.0 71.0 80.0 
94.0 80.0 89.0 
87.0 79.0 79.0 
75.0 101.0 76.0 
83.0 106.0 83.0 
91.0 76.0 76.0 
79.0 83.0 75.0 
84.0 81.0 90.0 
75.0 66.0 76.0 
87.0 85.0 85.0 
75.0 94.0 92.0 
84.0 92.0 84.0 
73.0 71.0 99.0 
83.0 86.0 64.0 
79.0 80.0 88.0 
74.0 78.0 77.0 
75.0 77.0 84.0 
87.0 85.0 83.0 
88.0 68.0 74.0 
84.0 94.0 78.0 
78.0 81.0 89.0 
78.0 82.0 81.0 
81.0 94.0 79.0 
68.0 80.0 76.0 
83.0 82.0 90.0 
91.0 60.0 82.0 
71.0 90.0 82.0 
79.0 76.0 99.0 
67.0 79.0 80.0 
98.0 89.0 90.0 
83.0 84.0 83.0 
94.0 88.0 83.0 
102.0 78.0 93.0 
71.0 89.0 76.0 
87.0 95.0 63.0 
70.0 78.0 95.0 
79.0 81.0 81.0 
92.0 83.0 99.0 
75.0 84.0 76.0 
70.0 87.0 74.0 
82.0 95.0 87.0 
75.0 64.0 85.0 
75.0 82.0 81.0 
90.0 60.0 73.0 
71.0 79.0 83.0 
86.0 84.0 74.0 
74.0 83.0 83.0 
78.0 82.0 91.0 
68.0 87.0 80.0 
76.0 105.0 72.0 
81.0 92.0 83.0 
76.0 84.0 83.0 
83.0 97.0 94.0 
76.0 82.0 96.0 
84.0 91.0 84.0 
84.0 93.0 63.0 
76.0 83.0 78.0 
82.0 88.0 78.0 
88.0 74.0 100.0 
86.0 69.0 75.0 
72.0 77.0 77.0 
73.0 67.0 92.0 
91.0 87.0 71.0 
84.0 92.0 77.0 
92.0 89.0 87.0 
89.0 80.0 98.0 
66.0 93.0 87.0 
80.0 80.0 95.0 
69.0 87.0 78.0 
74.0 85.0 77.0 
94.0 91.0 70.0 
96.0 94.0 86.0 
81.0 71.0 85.0 
80.0 81.0 84.0 
68.0 83.0 83.0 
65.0 86.0 65.0 
89.0 81.0 90.0 
73.0 74.0 71.0 
79.0 74.0 91.0 
80.0 81.0 75.0 
92.0 83.0 91.0 
87.0 72.0 91.0 
90.0 92.0 73.0 
89.0 72.0 75.0 
80.0 89.0 76.0 
71.0 88.0 78.0 
75.0 86.0 85.0 
70.0 76.0 70.0 
83.0 87.0 73.0 
62.0 85.0 78.0 
72.0 92.0 80.0 
81.0 79.0 83.0 
85.0 67.0 79.0 
99.0 96.0 82.0 
78.0 85.0 90.0 
89.0 78.0 78.0 
83.0 110.0 99.0 
81.0 79.0 100.0 
91.0 89.0 76.0 
71.0 85.0 73.0 
82.0 102.0 76.0 
96.0 95.0 80.0 
81.0 75.0 72.0 
80.0 86.0 83.0 
70.0 84.0 78.0 
68.0 73.0 83.0 
75.0 79.0 65.0 
96.0 104.0 74.0 
80.0 85.0 80.0 
89.0 99.0 91.0 
77.0 92.0 84.0 
82.0 78.0 87.0 
70.0 85.0 76.0 
77.0 83.0 84.0 
86.0 89.0 81.0 
75.0 88.0 85.0 
82.0 75.0 98.0 
57.0 80.0 76.0 
90.0 76.0 79.0 
87.0 98.0 80.0 
97.0 72.0 84.0 
85.0 75.0 77.0 
81.0 96.0 80.0 
75.0 65.0 71.0 
87.0 79.0 80.0 
109.0 81.0 95.0 
82.0 86.0 87.0 
84.0 82.0 85.0 
83.0 96.0 85.0 
78.0 71.0 84.0 
87.0 81.0 95.0 
82.0 91.0 84.0 
82.0 75.0 66.0 
71.0 73.0 91.0 
90.0 60.0 73.0 
77.0 71.0 92.0 
88.0 75.0 81.0 
82.0 99.0 82.0 
87.0 75.0 76.0 
71.0 81.0 82.0 
98.0 78.0 86.0 
75.0 79.0 73.0 
88.0 82.0 67.0 
83.0 86.0 76.0 
79.0 81.0 86.0 
76.0 85.0 76.0 
73.0 85.0 88.0 
75.0 79.0 72.0 
82.0 73.0 93.0 
89.0 68.0 93.0 
88.0 84.0 84.0 
94.0 79.0 79.0 
76.0 91.0 98.0 
83.0 91.0 91.0 
95.0 90.0 72.0 
71.0 76.0 81.0 
86.0 77.0 77.0 
90.0 83.0 80.0 
75.0 79.0 78.0 
83.0 96.0 71.0 
91.0 61.0 95.0 
81.0 93.0 79.0 
89.0 66.0 80.0 
82.0 81.0 75.0 
79.0 95.0 90.0 
74.0 89.0 65.0 
85.0 81.0 90.0 
77.0 83.0 77.0 
67.0 95.0 74.0 
98.0 83.0 80.0 
89.0 64.0 73.0 
86.0 75.0 67.0 
96.0 90.0 85.0 
71.0 94.0 93.0 
88.0 87.0 85.0 
73.0 87.0 64.0 
78.0 82.0 87.0 
76.0 67.0 90.0 
85.0 80.0 74.0 
68.0 88.0 87.0 
83.0 70.0 83.0 
