I 150
J 15
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
90.0 83.0 92.0 
73.0 87.0 84.0 
78.0 69.0 80.0 
84.0 85.0 88.0 
72.0 80.0 100.0 
77.0 87.0 89.0 
91.0 74.0 64.0 
79.0 82.0 87.0 
82.0 86.0 70.0 
79.0 83.0 80.0 
81.0 78.0 105.0 
84.0 85.0 79.0 
99.0 82.0 76.0 
79.0 69.0 85.0 
103.0 73.0 69.0 
71.0 77.0 69.0 
72.0 74.0 71.0 
74.0 85.0 68.0 
90.0 84.0 90.0 
71.0 104.0 92.0 
85.0 80.0 79.0 
74.0 71.0 88.0 
80.0 72.0 65.0 
75.0 88.0 75.0 
100.0 75.0 93.0 
85.0 70.0 82.0 
72.0 64.0 69.0 
85.0 90.0 64.0 
78.0 78.0 88.0 
77.0 89.0 83.0 
94.0 74.0 74.0 
97.0 81.0 78.0 
77.0 71.0 79.0 
80.0 100.0 78.0 
78.0 69.0 84.0 
83.0 110.0 75.0 
85.0 73.0 88.0 
89.0 75.0 74.0 
77.0 98.0 81.0 
77.0 77.0 84.0 
87.0 73.0 88.0 
87.0 74.0 84.0 
85.0 88.0 70.0 
87.0 66.0 67.0 
94.0 80.0 69.0 
98.0 75.0 83.0 
73.0 87.0 80.0 
84.0 64.0 78.0 
75.0 81.0 79.0 
90.0 90.0 80.0 
83.0 83.0 87.0 
77.0 84.0 79.0 
94.0 84.0 69.0 
79.0 93.0 74.0 
68.0 91.0 92.0 
109.0 78.0 66.0 
87.0 70.0 64.0 
84.0 80.0 61.0 
77.0 70.0 73.0 
80.0 86.0 67.0 
90.0 93.0 79.0 
69.0 81.0 76.0 
74.0 84.0 88.0 
72.0 77.0 80.0 
94.0 72.0 87.0 
68.0 60.0 77.0 
77.0 73.0 97.0 
92.0 74.0 97.0 
68.0 76.0 67.0 
71.0 79.0 89.0 
93.0 93.0 79.0 
88.0 92.0 77.0 
76.0 77.0 74.0 
91.0 84.0 83.0 
82.0 82.0 90.0 
66.0 83.0 75.0 
74.0 64.0 91.0 
81.0 82.0 81.0 
65.0 88.0 98.0 
85.0 87.0 72.0 
71.0 81.0 90.0 
84.0 73.0 60.0 
80.0 80.0 87.0 
90.0 73.0 84.0 
87.0 92.0 72.0 
93.0 76.0 75.0 
77.0 76.0 70.0 
60.0 76.0 78.0 
84.0 86.0 72.0 
86.0 93.0 77.0 
81.0 68.0 83.0 
81.0 79.0 70.0 
85.0 77.0 80.0 
69.0 70.0 84.0 
87.0 66.0 82.0 
99.0 87.0 62.0 
