I 200
J 20
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
FLR 0.6
FCR 10
abounds (80, 120)

a 
76.0 74.0 80.0 
88.0 85.0 80.0 
90.0 66.0 73.0 
88.0 86.0 65.0 
87.0 95.0 91.0 
94.0 89.0 84.0 
96.0 86.0 72.0 
95.0 89.0 101.0 
85.0 93.0 90.0 
66.0 100.0 78.0 
76.0 88.0 87.0 
83.0 67.0 82.0 
86.0 98.0 75.0 
97.0 85.0 95.0 
90.0 76.0 71.0 
80.0 99.0 92.0 
76.0 69.0 81.0 
89.0 93.0 78.0 
68.0 74.0 89.0 
92.0 77.0 87.0 
80.0 81.0 81.0 
85.0 78.0 75.0 
84.0 84.0 79.0 
80.0 78.0 87.0 
75.0 79.0 79.0 
81.0 90.0 95.0 
86.0 90.0 69.0 
75.0 77.0 97.0 
77.0 76.0 82.0 
85.0 66.0 82.0 
82.0 78.0 78.0 
87.0 82.0 81.0 
94.0 84.0 77.0 
95.0 79.0 68.0 
80.0 75.0 83.0 
91.0 94.0 80.0 
61.0 96.0 83.0 
66.0 87.0 71.0 
87.0 93.0 78.0 
72.0 75.0 100.0 
95.0 73.0 74.0 
80.0 86.0 79.0 
99.0 93.0 86.0 
81.0 68.0 72.0 
72.0 63.0 68.0 
70.0 91.0 87.0 
78.0 77.0 77.0 
84.0 86.0 82.0 
88.0 75.0 81.0 
74.0 64.0 94.0 
61.0 76.0 76.0 
92.0 84.0 80.0 
93.0 79.0 79.0 
82.0 98.0 56.0 
73.0 67.0 85.0 
101.0 78.0 86.0 
89.0 77.0 88.0 
73.0 95.0 88.0 
87.0 85.0 73.0 
86.0 82.0 84.0 
95.0 84.0 85.0 
90.0 82.0 65.0 
72.0 90.0 63.0 
64.0 92.0 74.0 
74.0 73.0 85.0 
77.0 81.0 83.0 
98.0 84.0 91.0 
76.0 94.0 83.0 
85.0 75.0 81.0 
86.0 91.0 93.0 
73.0 85.0 79.0 
75.0 87.0 86.0 
78.0 88.0 82.0 
79.0 92.0 83.0 
71.0 85.0 83.0 
74.0 87.0 72.0 
80.0 98.0 84.0 
95.0 88.0 68.0 
79.0 85.0 76.0 
74.0 80.0 101.0 
79.0 77.0 74.0 
97.0 78.0 82.0 
84.0 73.0 71.0 
90.0 77.0 98.0 
92.0 69.0 72.0 
99.0 75.0 81.0 
92.0 74.0 86.0 
86.0 104.0 83.0 
70.0 77.0 82.0 
74.0 72.0 85.0 
80.0 84.0 71.0 
93.0 89.0 81.0 
55.0 84.0 78.0 
84.0 82.0 98.0 
83.0 88.0 89.0 
75.0 70.0 90.0 
