I 200
J 20
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
94.0 72.0 95.0 
83.0 93.0 89.0 
80.0 84.0 89.0 
84.0 98.0 94.0 
79.0 92.0 98.0 
88.0 96.0 95.0 
90.0 79.0 88.0 
83.0 85.0 83.0 
88.0 98.0 93.0 
87.0 98.0 88.0 
86.0 87.0 71.0 
79.0 68.0 87.0 
82.0 92.0 99.0 
74.0 87.0 86.0 
94.0 90.0 96.0 
87.0 91.0 84.0 
89.0 84.0 92.0 
79.0 75.0 88.0 
96.0 98.0 90.0 
87.0 83.0 83.0 
76.0 83.0 106.0 
98.0 85.0 75.0 
68.0 101.0 93.0 
81.0 91.0 74.0 
72.0 83.0 96.0 
91.0 107.0 76.0 
96.0 84.0 77.0 
87.0 94.0 76.0 
93.0 72.0 82.0 
96.0 81.0 83.0 
100.0 91.0 83.0 
89.0 94.0 96.0 
91.0 83.0 92.0 
95.0 97.0 88.0 
90.0 99.0 90.0 
67.0 95.0 91.0 
84.0 86.0 103.0 
75.0 90.0 92.0 
87.0 95.0 77.0 
66.0 90.0 96.0 
91.0 87.0 71.0 
100.0 74.0 96.0 
82.0 82.0 87.0 
91.0 71.0 82.0 
86.0 77.0 82.0 
72.0 76.0 96.0 
85.0 107.0 89.0 
87.0 86.0 87.0 
95.0 83.0 97.0 
91.0 72.0 82.0 
90.0 97.0 77.0 
77.0 84.0 83.0 
81.0 91.0 81.0 
76.0 88.0 101.0 
68.0 68.0 94.0 
90.0 92.0 87.0 
90.0 85.0 83.0 
85.0 99.0 101.0 
83.0 90.0 84.0 
84.0 79.0 79.0 
84.0 87.0 96.0 
73.0 76.0 75.0 
83.0 86.0 64.0 
84.0 75.0 95.0 
97.0 92.0 84.0 
92.0 98.0 86.0 
86.0 88.0 84.0 
90.0 82.0 77.0 
80.0 70.0 100.0 
98.0 106.0 72.0 
95.0 87.0 89.0 
76.0 93.0 94.0 
111.0 99.0 95.0 
96.0 91.0 100.0 
91.0 72.0 90.0 
91.0 75.0 85.0 
90.0 96.0 98.0 
74.0 92.0 79.0 
88.0 82.0 83.0 
79.0 87.0 79.0 
82.0 91.0 94.0 
89.0 94.0 107.0 
83.0 93.0 74.0 
83.0 99.0 101.0 
93.0 87.0 92.0 
83.0 99.0 93.0 
80.0 97.0 65.0 
82.0 94.0 80.0 
78.0 87.0 73.0 
83.0 100.0 79.0 
83.0 83.0 92.0 
76.0 71.0 84.0 
92.0 70.0 94.0 
77.0 81.0 92.0 
98.0 98.0 90.0 
88.0 86.0 93.0 
82.0 88.0 106.0 
109.0 101.0 77.0 
71.0 96.0 78.0 
79.0 80.0 94.0 
93.0 102.0 99.0 
78.0 85.0 93.0 
82.0 84.0 113.0 
90.0 86.0 93.0 
69.0 89.0 87.0 
82.0 98.0 105.0 
77.0 74.0 69.0 
77.0 94.0 85.0 
73.0 82.0 83.0 
82.0 79.0 89.0 
78.0 88.0 98.0 
82.0 70.0 76.0 
78.0 96.0 80.0 
78.0 71.0 79.0 
84.0 76.0 93.0 
98.0 99.0 88.0 
83.0 88.0 104.0 
