I 200
J 20
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
106.0 97.0 135.0 
122.0 113.0 101.0 
112.0 116.0 110.0 
136.0 109.0 125.0 
125.0 100.0 108.0 
102.0 123.0 109.0 
118.0 116.0 106.0 
105.0 131.0 106.0 
108.0 131.0 94.0 
120.0 117.0 126.0 
128.0 143.0 99.0 
113.0 130.0 132.0 
102.0 132.0 103.0 
109.0 111.0 101.0 
116.0 121.0 103.0 
128.0 116.0 121.0 
117.0 109.0 108.0 
125.0 128.0 120.0 
124.0 104.0 124.0 
129.0 126.0 90.0 
111.0 121.0 102.0 
111.0 122.0 98.0 
112.0 140.0 118.0 
95.0 107.0 107.0 
111.0 128.0 102.0 
119.0 101.0 116.0 
105.0 103.0 116.0 
125.0 111.0 112.0 
110.0 116.0 117.0 
139.0 123.0 124.0 
111.0 114.0 99.0 
107.0 113.0 120.0 
119.0 105.0 124.0 
100.0 97.0 117.0 
120.0 111.0 87.0 
102.0 117.0 128.0 
124.0 113.0 123.0 
126.0 121.0 112.0 
116.0 112.0 118.0 
112.0 97.0 118.0 
107.0 116.0 104.0 
111.0 122.0 103.0 
116.0 112.0 114.0 
109.0 118.0 99.0 
120.0 111.0 91.0 
115.0 126.0 119.0 
99.0 93.0 119.0 
108.0 118.0 126.0 
114.0 109.0 117.0 
120.0 115.0 103.0 
123.0 111.0 123.0 
106.0 101.0 131.0 
100.0 120.0 113.0 
118.0 112.0 108.0 
99.0 125.0 122.0 
113.0 107.0 107.0 
114.0 124.0 100.0 
110.0 103.0 118.0 
107.0 106.0 122.0 
118.0 119.0 122.0 
125.0 117.0 122.0 
120.0 125.0 108.0 
120.0 120.0 117.0 
112.0 111.0 142.0 
113.0 111.0 114.0 
135.0 121.0 131.0 
109.0 111.0 133.0 
121.0 103.0 113.0 
135.0 102.0 110.0 
109.0 110.0 109.0 
107.0 112.0 127.0 
130.0 105.0 106.0 
143.0 133.0 119.0 
112.0 106.0 107.0 
101.0 109.0 116.0 
118.0 114.0 117.0 
109.0 115.0 113.0 
128.0 116.0 111.0 
109.0 112.0 115.0 
107.0 116.0 127.0 
111.0 98.0 107.0 
119.0 141.0 130.0 
128.0 111.0 108.0 
108.0 118.0 105.0 
108.0 106.0 118.0 
117.0 112.0 122.0 
104.0 117.0 128.0 
132.0 132.0 115.0 
121.0 123.0 128.0 
115.0 97.0 126.0 
101.0 118.0 114.0 
116.0 115.0 95.0 
116.0 130.0 111.0 
106.0 116.0 132.0 
104.0 119.0 111.0 
119.0 130.0 104.0 
