I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.6
FCR 2
λbounds (80, 120)

λ 
117.3661 113.2014 110.4311 
104.8381 101.1498 101.1305 
81.1677 114.6135 85.6524 
83.2816 115.0152 84.5634 
109.6961 103.9715 85.9673 
111.0934 112.083 103.6706 
96.8758 99.8419 91.4718 
107.2508 86.3644 111.5772 
108.6579 114.9587 111.5614 
88.3361 108.1492 95.4831 
93.3625 112.4682 85.9601 
113.8318 108.847 105.3717 
103.9243 100.0145 83.1609 
103.621 102.5105 108.9782 
81.8335 82.1126 84.122 
109.6107 100.1324 99.2989 
92.5372 85.3039 103.5751 
117.92 103.0017 89.7325 
118.3983 88.1423 102.5441 
96.3246 113.2604 95.7262 
97.5721 118.3059 83.1385 
90.8725 119.8252 89.3928 
96.0041 114.293 114.3947 
107.3992 85.9731 88.7288 
87.8895 111.1979 92.8522 
101.0786 98.2139 99.9411 
115.9028 83.0191 108.9325 
113.9375 97.7874 97.5674 
99.0035 102.3592 106.831 
99.7305 92.0008 94.9601 
87.7786 91.7898 108.9233 
92.9117 112.4201 98.1856 
117.0462 92.2323 107.9013 
94.606 98.7963 84.5932 
111.3473 106.1748 105.9266 
109.1623 87.549 94.8606 
89.8578 98.4345 86.8471 
92.3711 84.2545 86.402 
94.6621 101.9976 100.3368 
81.579 87.833 81.6876 
83.9022 84.7951 89.2585 
87.0472 119.1991 90.3499 
89.5615 91.7459 102.9601 
91.0746 112.1832 86.2599 
84.5429 118.5736 118.823 
80.9799 94.9069 109.2783 
110.3599 81.0612 97.9647 
110.9818 97.2553 94.3335 
92.1508 84.3566 113.8216 
110.0851 108.7154 87.7194 
100.9702 111.9953 119.5213 
114.2738 110.5253 89.9336 
85.9896 97.3549 92.6818 
102.5425 107.9348 103.4535 
103.5664 87.2385 91.4719 
100.3761 94.5029 86.2041 
113.779 83.3368 81.3466 
100.6576 117.3235 113.2057 
103.6743 88.777 108.4626 
105.6853 113.9676 82.0977 
106.3234 81.8138 119.1809 
110.9882 119.6224 105.9652 
117.67 101.4833 92.9944 
84.4149 95.0907 96.2237 
101.4061 108.2976 115.2482 
103.1764 105.5113 104.2908 
94.3253 114.6382 83.2686 
96.9617 84.9025 116.8267 
95.3226 90.6256 119.9882 
91.084 114.1673 85.1804 
115.1883 94.7732 101.0933 
87.1913 104.6238 91.4156 
110.4786 82.0315 118.3808 
92.6361 89.315 109.3559 
88.946 97.5461 81.3333 
94.337 90.9229 82.0832 
119.7537 118.6926 91.0467 
102.7032 111.78 90.6858 
114.8564 80.6791 101.6739 
110.9209 81.4456 96.08 
117.5514 81.0982 89.6884 
90.6097 114.7694 90.959 
109.8214 95.2842 92.9733 
88.149 80.2578 87.785 
117.0756 88.0142 90.6291 
112.6844 92.7311 87.0852 
81.9887 112.0376 106.1427 
81.849 81.3531 96.3755 
83.4256 83.9747 84.1989 
100.8177 86.9327 94.0082 
113.456 93.1898 82.9686 
109.3706 89.108 106.9838 
103.9647 99.1704 109.0896 
118.7924 98.1846 97.1796 
103.7254 115.4361 97.31 
87.1921 94.209 81.5809 
116.0345 104.3849 87.5876 
