I 200
J 20
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.6
FCR 2
abounds (80, 120)

a 
106.0 116.0 107.0 
97.0 112.0 103.0 
109.0 111.0 98.0 
118.0 118.0 121.0 
113.0 99.0 115.0 
119.0 118.0 110.0 
100.0 109.0 81.0 
126.0 99.0 116.0 
86.0 129.0 102.0 
102.0 108.0 88.0 
104.0 133.0 119.0 
126.0 120.0 97.0 
116.0 125.0 110.0 
130.0 123.0 96.0 
113.0 107.0 112.0 
115.0 120.0 132.0 
111.0 113.0 121.0 
118.0 112.0 124.0 
136.0 113.0 119.0 
129.0 107.0 122.0 
111.0 107.0 111.0 
121.0 128.0 123.0 
100.0 145.0 115.0 
146.0 117.0 112.0 
122.0 133.0 113.0 
126.0 119.0 116.0 
114.0 100.0 119.0 
123.0 118.0 115.0 
120.0 113.0 97.0 
107.0 108.0 119.0 
112.0 108.0 104.0 
94.0 117.0 100.0 
107.0 121.0 103.0 
111.0 114.0 117.0 
106.0 120.0 107.0 
83.0 112.0 117.0 
109.0 100.0 112.0 
115.0 117.0 109.0 
98.0 130.0 128.0 
122.0 119.0 119.0 
108.0 113.0 109.0 
104.0 127.0 123.0 
132.0 106.0 105.0 
119.0 98.0 102.0 
121.0 123.0 115.0 
115.0 120.0 103.0 
108.0 117.0 118.0 
124.0 106.0 115.0 
112.0 102.0 111.0 
120.0 110.0 109.0 
113.0 107.0 114.0 
105.0 112.0 113.0 
107.0 116.0 116.0 
104.0 103.0 124.0 
123.0 96.0 114.0 
97.0 123.0 118.0 
110.0 128.0 123.0 
93.0 113.0 123.0 
112.0 126.0 119.0 
104.0 120.0 108.0 
117.0 102.0 114.0 
114.0 107.0 108.0 
102.0 128.0 100.0 
134.0 102.0 128.0 
121.0 132.0 123.0 
105.0 119.0 95.0 
102.0 106.0 114.0 
112.0 120.0 111.0 
92.0 117.0 95.0 
116.0 106.0 90.0 
90.0 130.0 106.0 
124.0 112.0 108.0 
114.0 106.0 97.0 
127.0 107.0 125.0 
96.0 97.0 116.0 
122.0 136.0 110.0 
128.0 102.0 102.0 
118.0 116.0 124.0 
108.0 123.0 121.0 
132.0 120.0 121.0 
109.0 111.0 126.0 
109.0 107.0 117.0 
113.0 106.0 113.0 
107.0 120.0 120.0 
121.0 106.0 126.0 
113.0 107.0 111.0 
129.0 122.0 99.0 
119.0 111.0 112.0 
112.0 106.0 113.0 
116.0 110.0 105.0 
94.0 108.0 108.0 
109.0 119.0 89.0 
115.0 123.0 135.0 
101.0 112.0 111.0 
126.0 134.0 101.0 
128.0 124.0 116.0 
134.0 106.0 120.0 
120.0 120.0 131.0 
108.0 96.0 93.0 
117.0 116.0 117.0 
122.0 98.0 108.0 
132.0 102.0 125.0 
110.0 107.0 102.0 
119.0 142.0 126.0 
109.0 123.0 108.0 
108.0 116.0 114.0 
120.0 111.0 99.0 
119.0 104.0 120.0 
113.0 112.0 112.0 
103.0 115.0 113.0 
127.0 99.0 108.0 
109.0 112.0 104.0 
121.0 102.0 126.0 
115.0 111.0 107.0 
123.0 100.0 116.0 
112.0 92.0 113.0 
112.0 128.0 103.0 
