I 200
J 20
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.8
FCR 4
abounds (80, 120)

a 
92.0 106.0 82.0 
79.0 103.0 93.0 
86.0 106.0 87.0 
81.0 86.0 79.0 
92.0 97.0 90.0 
94.0 85.0 111.0 
101.0 89.0 77.0 
84.0 86.0 93.0 
91.0 86.0 93.0 
109.0 98.0 87.0 
100.0 98.0 87.0 
77.0 86.0 82.0 
121.0 93.0 85.0 
76.0 90.0 84.0 
93.0 78.0 92.0 
86.0 75.0 112.0 
87.0 83.0 99.0 
88.0 77.0 89.0 
85.0 92.0 89.0 
78.0 92.0 89.0 
84.0 92.0 77.0 
88.0 107.0 98.0 
88.0 93.0 90.0 
71.0 86.0 84.0 
98.0 75.0 86.0 
84.0 90.0 93.0 
99.0 90.0 79.0 
104.0 88.0 81.0 
84.0 77.0 87.0 
104.0 91.0 83.0 
80.0 77.0 90.0 
80.0 93.0 84.0 
84.0 91.0 89.0 
81.0 87.0 86.0 
76.0 91.0 78.0 
73.0 102.0 88.0 
92.0 102.0 92.0 
84.0 98.0 91.0 
75.0 95.0 87.0 
114.0 82.0 77.0 
89.0 89.0 88.0 
95.0 85.0 96.0 
103.0 100.0 94.0 
86.0 91.0 87.0 
100.0 84.0 80.0 
95.0 95.0 87.0 
102.0 76.0 79.0 
77.0 73.0 77.0 
99.0 74.0 84.0 
88.0 94.0 91.0 
85.0 82.0 97.0 
100.0 80.0 91.0 
89.0 96.0 89.0 
95.0 79.0 73.0 
93.0 87.0 90.0 
100.0 102.0 89.0 
88.0 99.0 88.0 
85.0 85.0 91.0 
76.0 80.0 93.0 
90.0 95.0 92.0 
93.0 77.0 93.0 
90.0 94.0 77.0 
98.0 94.0 76.0 
84.0 77.0 79.0 
88.0 77.0 70.0 
92.0 106.0 95.0 
83.0 82.0 93.0 
104.0 84.0 79.0 
100.0 101.0 91.0 
108.0 89.0 90.0 
83.0 106.0 85.0 
83.0 98.0 96.0 
100.0 91.0 93.0 
98.0 89.0 69.0 
86.0 92.0 103.0 
82.0 100.0 84.0 
81.0 93.0 99.0 
91.0 90.0 89.0 
91.0 79.0 105.0 
96.0 91.0 78.0 
91.0 96.0 84.0 
81.0 89.0 79.0 
96.0 96.0 93.0 
87.0 99.0 90.0 
94.0 86.0 84.0 
93.0 74.0 103.0 
100.0 97.0 96.0 
95.0 79.0 100.0 
72.0 105.0 104.0 
97.0 75.0 77.0 
76.0 91.0 79.0 
104.0 100.0 102.0 
85.0 91.0 97.0 
95.0 78.0 99.0 
91.0 76.0 78.0 
85.0 86.0 84.0 
96.0 93.0 88.0 
96.0 99.0 96.0 
85.0 101.0 87.0 
88.0 99.0 91.0 
104.0 84.0 73.0 
91.0 83.0 100.0 
99.0 90.0 84.0 
92.0 98.0 92.0 
88.0 82.0 75.0 
102.0 101.0 111.0 
91.0 105.0 84.0 
96.0 86.0 93.0 
70.0 102.0 95.0 
92.0 90.0 97.0 
101.0 104.0 98.0 
100.0 88.0 93.0 
92.0 79.0 83.0 
98.0 91.0 113.0 
86.0 81.0 84.0 
104.0 88.0 85.0 
81.0 93.0 86.0 
