I 200
J 20
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
78.0 96.0 80.0 
77.0 80.0 98.0 
90.0 93.0 79.0 
79.0 79.0 90.0 
88.0 79.0 90.0 
107.0 89.0 75.0 
93.0 83.0 90.0 
79.0 83.0 91.0 
71.0 71.0 98.0 
84.0 101.0 91.0 
83.0 98.0 88.0 
97.0 72.0 92.0 
93.0 101.0 79.0 
91.0 80.0 83.0 
83.0 85.0 87.0 
88.0 86.0 86.0 
82.0 79.0 81.0 
78.0 92.0 90.0 
83.0 75.0 95.0 
79.0 73.0 87.0 
75.0 72.0 88.0 
93.0 66.0 79.0 
77.0 98.0 76.0 
83.0 95.0 82.0 
85.0 83.0 85.0 
85.0 88.0 79.0 
77.0 70.0 75.0 
75.0 90.0 84.0 
103.0 81.0 84.0 
92.0 99.0 107.0 
80.0 84.0 87.0 
78.0 95.0 84.0 
73.0 82.0 83.0 
92.0 74.0 91.0 
75.0 74.0 88.0 
66.0 83.0 96.0 
64.0 89.0 71.0 
85.0 100.0 82.0 
79.0 78.0 80.0 
76.0 75.0 73.0 
77.0 97.0 91.0 
87.0 80.0 86.0 
91.0 86.0 87.0 
89.0 80.0 79.0 
78.0 98.0 81.0 
75.0 73.0 88.0 
79.0 93.0 78.0 
79.0 81.0 90.0 
87.0 84.0 96.0 
98.0 86.0 106.0 
78.0 95.0 82.0 
94.0 86.0 77.0 
89.0 93.0 85.0 
71.0 77.0 83.0 
86.0 76.0 71.0 
87.0 94.0 96.0 
76.0 94.0 86.0 
94.0 96.0 79.0 
103.0 80.0 93.0 
78.0 83.0 104.0 
89.0 70.0 79.0 
88.0 83.0 94.0 
65.0 90.0 103.0 
91.0 70.0 85.0 
87.0 81.0 72.0 
80.0 82.0 82.0 
81.0 96.0 94.0 
85.0 78.0 80.0 
90.0 79.0 62.0 
90.0 89.0 79.0 
79.0 77.0 84.0 
93.0 90.0 82.0 
69.0 91.0 84.0 
93.0 77.0 75.0 
74.0 83.0 82.0 
80.0 90.0 76.0 
90.0 91.0 73.0 
90.0 93.0 71.0 
79.0 90.0 70.0 
89.0 84.0 76.0 
87.0 75.0 74.0 
96.0 89.0 95.0 
90.0 83.0 82.0 
69.0 87.0 84.0 
86.0 102.0 79.0 
90.0 77.0 82.0 
90.0 69.0 90.0 
76.0 80.0 98.0 
96.0 73.0 82.0 
86.0 100.0 92.0 
73.0 74.0 81.0 
81.0 88.0 102.0 
100.0 93.0 86.0 
107.0 73.0 73.0 
83.0 79.0 83.0 
81.0 99.0 77.0 
91.0 100.0 80.0 
82.0 79.0 83.0 
78.0 73.0 88.0 
81.0 78.0 61.0 
79.0 85.0 83.0 
91.0 76.0 74.0 
74.0 78.0 76.0 
79.0 100.0 100.0 
89.0 94.0 91.0 
92.0 82.0 102.0 
84.0 88.0 76.0 
85.0 93.0 84.0 
92.0 91.0 84.0 
81.0 74.0 86.0 
81.0 81.0 96.0 
90.0 83.0 66.0 
93.0 73.0 87.0 
89.0 77.0 80.0 
81.0 101.0 85.0 
99.0 87.0 84.0 
92.0 101.0 69.0 
81.0 78.0 100.0 
92.0 67.0 93.0 
71.0 73.0 77.0 
94.0 86.0 88.0 
78.0 62.0 81.0 
88.0 91.0 84.0 
66.0 77.0 79.0 
81.0 97.0 90.0 
84.0 79.0 91.0 
71.0 83.0 91.0 
82.0 90.0 78.0 
91.0 90.0 66.0 
89.0 73.0 78.0 
74.0 79.0 75.0 
89.0 80.0 64.0 
85.0 100.0 80.0 
94.0 77.0 70.0 
76.0 89.0 67.0 
96.0 69.0 92.0 
84.0 74.0 82.0 
86.0 98.0 85.0 
85.0 64.0 76.0 
94.0 77.0 75.0 
84.0 91.0 91.0 
80.0 97.0 91.0 
72.0 83.0 91.0 
88.0 76.0 75.0 
94.0 87.0 84.0 
86.0 73.0 92.0 
91.0 87.0 88.0 
77.0 99.0 75.0 
96.0 93.0 102.0 
70.0 62.0 92.0 
71.0 100.0 80.0 
76.0 92.0 79.0 
78.0 91.0 86.0 
85.0 86.0 67.0 
74.0 70.0 84.0 
106.0 80.0 79.0 
89.0 89.0 85.0 
80.0 79.0 66.0 
96.0 76.0 87.0 
76.0 82.0 70.0 
93.0 89.0 92.0 
78.0 81.0 82.0 
90.0 74.0 95.0 
87.0 71.0 74.0 
73.0 87.0 96.0 
91.0 91.0 72.0 
84.0 82.0 86.0 
74.0 69.0 90.0 
65.0 89.0 81.0 
81.0 92.0 73.0 
71.0 77.0 90.0 
78.0 85.0 82.0 
93.0 77.0 88.0 
89.0 91.0 87.0 
81.0 93.0 74.0 
69.0 75.0 94.0 
86.0 76.0 78.0 
92.0 71.0 88.0 
73.0 79.0 95.0 
83.0 83.0 89.0 
78.0 73.0 74.0 
83.0 80.0 101.0 
74.0 75.0 87.0 
88.0 78.0 92.0 
88.0 83.0 70.0 
72.0 76.0 101.0 
86.0 74.0 59.0 
83.0 75.0 88.0 
75.0 77.0 96.0 
71.0 97.0 74.0 
91.0 81.0 72.0 
84.0 92.0 76.0 
84.0 84.0 90.0 
101.0 92.0 99.0 
104.0 94.0 86.0 
84.0 84.0 86.0 
74.0 92.0 84.0 
85.0 84.0 77.0 
82.0 83.0 101.0 
73.0 76.0 81.0 

Icoords
35.8154 60.3553
60.1333 50.6112
71.8233 33.3892
31.089 36.1884
40.7457 13.4384
90.0946 11.8965
13.7261 38.5061
62.1055 57.7188
54.5069 44.1675
77.0488 64.2075
43.8949 1.2492
94.9621 98.7873
7.3279 23.0922
91.4969 26.8708
80.2285 97.9982
47.6626 1.9152
1.3413 15.12
38.6277 31.0613
88.6796 22.152
67.1622 71.4799
40.6626 3.319
70.3395 40.0122
