I 150
J 15
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
λbounds (80, 120)

λ 
91.5663 113.1417 107.8123 
111.4195 105.5067 115.4699 
102.9219 86.1631 82.7185 
110.9502 111.3614 95.0064 
87.863 83.2333 117.8408 
107.2506 109.4854 97.4457 
104.3719 119.8698 93.5312 
96.9315 95.8808 114.5196 
98.5954 94.2741 95.1184 
102.0704 111.3063 95.0389 
94.7852 115.1162 105.2657 
106.7674 91.3504 117.068 
86.2939 107.5447 105.0945 
80.705 112.6506 103.166 
106.3081 103.3585 100.9224 
112.4711 95.4504 101.5356 
84.8646 106.0984 110.3896 
87.2806 106.2833 94.8934 
109.168 103.9733 111.2853 
96.6911 89.6606 81.7581 
84.9305 113.8393 112.2465 
104.7561 86.8067 114.5899 
89.2518 101.119 98.9932 
82.5707 115.9149 119.7634 
94.2516 94.0701 105.1938 
106.363 89.0164 81.7239 
85.0492 119.1795 114.9528 
99.4712 108.194 89.477 
115.1824 81.3877 86.7368 
101.6105 96.1225 104.6612 
84.982 102.5015 105.3648 
90.9645 106.7899 116.8437 
112.7292 86.7079 93.3724 
81.6794 93.2587 100.0028 
116.8516 114.4271 90.0144 
103.7105 110.761 101.2558 
89.5414 105.1163 93.6966 
81.7772 88.7539 95.692 
115.853 97.4731 113.911 
106.1101 108.7369 108.5591 
106.2093 103.064 107.6052 
109.0138 99.4548 113.659 
81.5996 83.4931 94.2149 
97.1699 104.6087 113.0493 
88.4536 86.8705 111.2174 
86.2883 96.5465 117.4259 
101.342 108.0994 90.0081 
101.2262 112.2776 103.7533 
97.4041 93.3165 118.5168 
108.1723 106.8366 116.3304 
85.6316 95.8629 103.8483 
114.7328 101.2229 83.4823 
83.6511 113.9497 114.7373 
116.2813 88.0398 83.5565 
96.5757 87.0219 85.0461 
119.4947 103.4644 87.0258 
80.5289 106.4752 103.5383 
109.9123 104.97 117.5385 
85.9166 110.9345 114.1889 
92.9455 99.2542 96.7607 
114.1549 97.6583 118.9226 
110.7626 114.8442 97.4738 
118.1854 101.3207 111.8922 
110.3566 85.1123 81.1124 
116.516 106.3285 87.878 
115.7192 112.965 95.6525 
91.007 106.7386 92.1574 
118.5313 89.8981 118.6663 
119.4978 83.1298 119.2976 
103.7799 108.2796 110.0116 
96.7303 92.855 111.6803 
110.1367 113.3208 104.2426 
104.9413 80.2823 93.1044 
101.8619 83.8124 91.0494 
88.3528 84.1405 97.1178 
88.5644 114.5613 99.893 
97.3485 81.4395 105.8112 
81.6372 115.6558 112.9231 
103.3008 86.8585 116.6094 
100.3648 95.8287 108.2945 
89.0776 101.1217 110.6954 
113.8523 108.6385 118.9695 
103.6925 91.0573 103.6917 
106.3543 86.8542 99.8246 
89.2866 104.5904 84.8453 
104.8259 119.0128 85.1786 
94.7722 117.9853 108.688 
118.5475 82.4364 108.1847 
92.1122 101.3227 86.3793 
92.6273 89.8826 99.2373 
84.9191 100.0804 99.1835 
91.382 103.6203 101.0518 
82.7061 101.4785 91.9384 
98.0597 95.5819 86.8009 
107.5914 101.0935 113.4558 
80.2443 109.5886 109.0767 
100.003 81.7414 111.3526 
101.5794 93.819 92.0242 
89.767 99.8242 111.5787 
110.4786 94.5756 87.5578 
104.7322 91.532 115.2846 
91.9937 112.8003 84.4677 
115.451 84.8585 86.4605 
107.6462 106.791 119.1571 
111.3365 84.4394 88.8599 
116.9516 113.5568 81.0077 
98.2606 99.5748 117.5327 
108.5921 97.3266 105.5717 
82.7008 95.2645 115.9501 
108.7646 87.448 82.7523 
113.6816 110.4927 92.0663 
108.0267 89.7261 99.6285 
95.1572 113.6811 91.8395 
108.0544 117.0208 81.6282 
98.1621 113.2276 86.8438 
87.7441 111.3478 99.147 
115.5946 96.7455 87.9286 
101.177 86.0267 119.939 
113.3882 100.2669 108.9895 
97.7702 86.3317 101.9185 
80.8179 110.6426 111.2722 
118.8416 119.9925 103.3345 
85.4513 96.6216 98.5948 
114.4731 98.8503 92.0551 
99.4285 97.8746 116.0283 
86.7544 116.1775 80.792 
94.7293 104.5164 81.292 
87.1814 110.1802 82.977 
119.3849 94.7595 112.7847 
102.741 84.7705 105.519 
118.6523 113.6524 103.3753 
110.2658 82.3555 94.3989 
110.3329 81.4595 90.7232 
88.7118 119.104 94.6135 
90.1932 88.4572 100.3189 
112.2993 85.5193 103.7801 
107.7893 83.5857 111.3056 
113.6953 109.6445 86.4154 
88.5444 107.8008 118.3932 
103.6904 101.8755 99.672 
102.6151 97.3251 103.5215 
88.0333 97.0141 95.4423 
105.6356 86.9627 99.2565 
119.6857 88.5202 95.9566 
112.2538 103.1604 86.6407 
104.1795 118.6487 90.7833 
97.2811 95.4891 116.4652 
118.9057 117.1499 111.5953 
84.243 113.6386 103.0252 
112.4922 110.2398 103.8829 

Icoords
45.6953 31.8236
36.4431 26.9526
89.9685 9.9223
33.4579 49.099
56.8096 79.4484
54.2863 25.6609
97.7651 98.5792
55.6727 86.2986
36.2193 46.5257
93.8368 66.7777
89.0183 32.7551
51.6204 83.4186
38.4797 26.8008
71.8185 20.8214
38.2933 56.9842
75.3755 13.5722
21.5988 10.7236
83.8569 9.241
1.7952 32.708
82.3532 66.0895
82.1269 36.7606
93.2949 26.7944
29.5744 42.0967
98.1375 94.3918
80.6268 89.3428
49.3713 44.5954
8.8919 26.8794
63.602 20.7762
48.2046 88.8671
9.1432 21.039
78.6052 33.2352
29.4381 73.6218
42.1605 77.0911
91.0201 38.6124
41.3438 71.0062
20.8999 7.495
15.8847 56.5581
12.7291 62.2264
13.8319 1.5575
18.9558 69.45
50.8996 2.3875
73.5934 0.0296
33.0648 92.024
50.4679 9.0673
64.236 98.1559
19.59 62.0295
3.6576 54.7116
97.3725 99.5284
97.1672 83.9673
