I 150
J 15
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.6
FCR 4
abounds (80, 120)

a 
81.0 95.0 74.0 
80.0 87.0 93.0 
86.0 88.0 87.0 
79.0 84.0 88.0 
92.0 77.0 93.0 
98.0 88.0 88.0 
83.0 94.0 69.0 
80.0 93.0 78.0 
83.0 93.0 73.0 
80.0 78.0 80.0 
81.0 79.0 88.0 
100.0 78.0 100.0 
90.0 82.0 81.0 
79.0 69.0 79.0 
98.0 89.0 72.0 
79.0 72.0 72.0 
69.0 90.0 82.0 
97.0 74.0 74.0 
75.0 83.0 67.0 
98.0 84.0 77.0 
78.0 83.0 72.0 
88.0 77.0 75.0 
96.0 80.0 84.0 
77.0 83.0 78.0 
102.0 79.0 82.0 
80.0 73.0 92.0 
76.0 83.0 63.0 
103.0 76.0 85.0 
82.0 76.0 74.0 
76.0 87.0 78.0 
79.0 94.0 94.0 
77.0 85.0 70.0 
65.0 71.0 60.0 
97.0 68.0 78.0 
89.0 98.0 70.0 
91.0 90.0 92.0 
77.0 61.0 85.0 
80.0 90.0 91.0 
82.0 86.0 70.0 
79.0 75.0 79.0 
98.0 95.0 70.0 
73.0 87.0 87.0 
84.0 71.0 75.0 
87.0 98.0 65.0 
89.0 90.0 88.0 
82.0 72.0 82.0 
83.0 90.0 70.0 
85.0 84.0 89.0 
81.0 92.0 77.0 
77.0 90.0 82.0 
60.0 91.0 89.0 
80.0 75.0 84.0 
81.0 92.0 89.0 
83.0 62.0 87.0 
86.0 87.0 99.0 
84.0 81.0 83.0 
86.0 80.0 84.0 
71.0 90.0 80.0 
84.0 103.0 82.0 
92.0 95.0 103.0 
91.0 66.0 64.0 
88.0 79.0 86.0 
82.0 79.0 78.0 
60.0 83.0 90.0 
74.0 66.0 85.0 
85.0 81.0 76.0 
86.0 79.0 104.0 
73.0 80.0 78.0 
79.0 86.0 76.0 
81.0 71.0 82.0 
74.0 94.0 89.0 
81.0 100.0 70.0 
79.0 81.0 76.0 
100.0 70.0 72.0 
95.0 95.0 83.0 
82.0 89.0 98.0 
79.0 88.0 97.0 
86.0 66.0 77.0 
94.0 89.0 71.0 
87.0 81.0 100.0 
74.0 72.0 76.0 
83.0 84.0 85.0 
73.0 78.0 79.0 
83.0 66.0 84.0 
75.0 100.0 73.0 
64.0 74.0 74.0 
79.0 76.0 86.0 
78.0 89.0 85.0 
70.0 82.0 92.0 
59.0 73.0 76.0 
97.0 98.0 72.0 
96.0 86.0 93.0 
74.0 67.0 89.0 
80.0 79.0 75.0 
68.0 82.0 100.0 
83.0 65.0 83.0 
71.0 81.0 70.0 
84.0 74.0 87.0 
79.0 76.0 79.0 
75.0 81.0 84.0 
77.0 73.0 84.0 
86.0 84.0 80.0 
86.0 83.0 93.0 
79.0 80.0 74.0 
94.0 81.0 89.0 
90.0 84.0 92.0 
84.0 91.0 78.0 
93.0 80.0 73.0 
94.0 84.0 77.0 
78.0 83.0 65.0 
72.0 110.0 80.0 
86.0 78.0 76.0 
79.0 74.0 77.0 
90.0 84.0 82.0 
82.0 96.0 85.0 
88.0 106.0 58.0 
88.0 73.0 80.0 
