I 200
J 20
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.4
FCR 4
λbounds (80, 120)

λ 
100.8515 89.8982 110.3286 
110.1454 98.6023 92.9578 
107.3778 105.5705 110.548 
119.9045 111.4596 88.3354 
101.7616 102.0968 119.6901 
99.6493 101.1679 103.7218 
81.9913 100.3027 96.7938 
92.1498 107.0985 117.0388 
114.4225 84.5339 111.7941 
105.7624 109.8027 83.1631 
89.8506 92.3988 87.317 
110.9591 86.6635 117.8108 
95.0332 117.8115 113.3937 
81.2569 91.4286 102.5004 
87.5523 104.8706 116.6006 
93.7675 91.0388 95.8932 
91.3805 97.1224 85.5432 
91.9532 101.9741 83.6637 
95.7704 111.1073 106.7387 
83.771 103.1857 100.3908 
114.7562 88.5761 104.8301 
87.88 86.831 112.3283 
100.9795 93.2429 85.061 
96.3574 104.3466 97.0727 
97.8899 95.3678 102.6016 
110.9868 112.4952 103.1555 
99.8724 84.9046 89.3616 
110.6769 106.3919 85.4898 
90.5148 104.693 109.1098 
81.1697 105.0028 103.094 
88.456 97.7535 81.2148 
117.3839 105.5183 109.0828 
108.501 82.3812 84.7285 
81.9009 87.6356 82.4239 
85.1063 83.4901 85.1507 
96.6882 111.0368 115.7444 
117.0576 107.7808 116.8696 
90.0021 119.6925 105.2865 
108.5176 112.8229 94.4714 
86.8555 96.6221 110.1033 
106.0183 114.114 95.314 
86.7797 112.9909 96.7574 
83.8221 112.3189 99.7033 
92.9252 112.5261 105.8114 
111.4075 86.7635 90.9254 
94.1113 109.5815 116.1082 
101.399 96.4479 103.5723 
114.8051 105.6458 94.8776 
102.9529 86.5308 109.5144 
86.0668 103.1589 118.0282 
116.3438 100.9985 117.2999 
97.7136 95.2888 83.4941 
115.8888 114.6359 92.3589 
94.8471 94.3645 107.5975 
112.6039 104.4428 80.0545 
115.8946 110.2758 108.2354 
96.2852 101.0002 100.068 
114.4636 106.0486 108.4271 
90.7833 91.4164 99.8179 
83.3 107.6437 108.0909 
88.6945 112.0742 92.2695 
117.8724 99.7685 90.8744 
117.9928 101.6849 116.7325 
110.0512 96.7409 91.5002 
89.7826 105.3477 95.4724 
94.1286 118.9852 99.4132 
111.0389 103.8412 95.9389 
90.0803 111.9223 114.8611 
81.5815 117.772 117.3586 
90.0362 87.5078 94.6104 
114.6709 107.467 106.6324 
105.664 116.0933 92.8918 
88.0848 105.648 105.9942 
81.1921 84.768 106.2293 
98.3056 98.8153 108.0802 
105.5963 115.6894 88.3079 
85.1863 97.4009 105.5117 
82.3255 87.3811 89.7571 
90.6823 88.2966 110.1067 
86.8817 89.8555 117.6402 
102.1182 101.1782 84.35 
105.2729 83.0703 93.7745 
113.8877 118.8704 88.6713 
88.1922 82.7828 117.2235 
98.397 94.9216 91.056 
94.8932 97.3431 95.3936 
83.9831 94.0762 115.8465 
97.8821 92.0139 107.264 
109.5708 119.1946 97.4046 
113.8775 117.8344 82.0485 
95.6113 115.7921 104.6325 
90.2081 102.3185 119.6153 
107.553 88.5245 99.9162 
101.7449 116.8194 108.7405 
107.2937 81.7281 104.5793 
89.4529 115.0395 105.5557 
90.4893 93.3195 95.2214 
97.6832 115.4725 88.0585 
118.7919 80.7914 100.6245 
82.7139 115.6841 83.5604 
81.2219 103.7356 99.2095 
82.8914 119.062 88.8421 
85.5875 102.1834 97.8491 
93.0927 118.8366 97.6395 
110.5756 100.0935 93.7995 
106.1682 114.4431 92.4922 
82.6256 117.5805 110.0419 
105.7238 111.6321 108.8836 
111.5158 85.3959 88.5353 
96.8151 81.1527 83.3643 
118.4419 84.7896 94.0395 
86.8861 86.3345 106.823 
114.4885 111.133 99.5624 
108.7154 115.7621 82.2235 
97.429 109.8499 113.4053 
118.4875 100.7191 87.2828 
96.431 84.7872 109.6639 
86.7112 104.3051 90.7213 
84.1305 114.923 100.2924 
104.1795 116.5265 105.7868 
87.5447 90.3827 81.948 
87.9047 103.5547 90.2524 
95.4115 81.9723 101.0357 
107.5354 91.8953 94.2932 
96.5051 102.188 99.8203 
89.4118 105.7952 111.7255 
81.4507 99.649 103.0873 
103.378 103.417 99.4659 
102.6877 104.1881 98.3623 
111.9631 81.3091 108.3845 
82.2819 84.0606 118.0715 
98.5446 93.6841 83.8501 
103.4782 85.3623 116.9047 
88.9424 110.7708 86.0248 
90.1999 99.7747 110.0224 
88.4913 112.803 111.1424 
100.4926 80.5873 115.1114 
81.0892 86.7932 105.3187 
116.0145 83.0339 85.1313 
119.3558 81.4053 119.4513 
81.7063 83.1297 83.6203 
92.3315 115.5406 105.3427 
93.4381 106.2794 89.5171 
91.0686 86.7246 81.0751 
87.9666 104.2931 119.6781 
117.6672 117.3473 104.4095 
90.0011 95.9538 110.9103 
95.4442 108.0463 84.5008 
110.0622 85.9106 106.5459 
88.4739 118.583 88.6006 
115.7463 108.2273 108.2343 
94.6664 98.2145 100.3804 
116.4632 81.8625 84.6868 
105.8825 94.6727 94.7263 
116.9434 108.2594 112.0917 
87.4517 90.0848 84.6113 
109.1038 104.8666 110.4867 
101.3705 82.0375 81.1806 
112.3951 80.6975 83.4168 
116.8146 93.8926 91.7318 
98.9004 118.6464 95.903 
107.7707 117.9341 102.475 
88.1661 114.1608 83.5579 
111.6343 108.9983 87.7726 
117.2591 115.0657 114.919 
115.2134 91.7052 98.0037 
89.8503 87.9722 91.9549 
97.2727 110.4288 98.0567 
86.6726 116.9416 95.703 
112.6184 101.242 86.2906 
99.2432 91.8851 81.2754 
81.4763 102.8128 84.2136 
98.4667 108.3576 99.8976 
106.3599 87.6586 92.4644 
96.5819 84.9462 98.4326 
92.2591 91.4517 111.7884 
106.0319 103.6985 108.4277 
95.7089 115.3414 90.5554 
115.3393 94.5559 95.2664 
