I 150
J 15
bounds (0, 100)
cv 1.0
D 50
k 5
t 3
FLR 0.8
FCR 8
λbounds (80, 120)

λ 
117.6256 118.9122 94.0543 
86.4238 112.2037 98.1751 
82.9254 107.9699 111.0116 
99.1302 112.9328 116.5903 
104.8048 110.1495 104.7747 
97.9108 81.4472 112.4466 
92.2263 113.5719 110.6541 
111.2692 88.0343 84.6916 
85.7025 99.5476 103.3832 
95.8834 105.4363 112.4287 
83.2199 103.8278 105.1363 
111.0424 114.059 94.6953 
103.8277 93.2581 105.1302 
109.0643 96.6364 115.2587 
109.324 99.7979 99.1909 
86.7614 102.846 100.5755 
95.542 108.6239 114.6407 
117.0428 90.6742 91.7639 
84.5687 117.721 90.2062 
100.055 112.8834 94.9828 
88.7457 83.2645 80.8759 
91.3922 86.7074 94.842 
114.5736 118.9866 107.9007 
109.7252 112.8322 106.8752 
80.6737 100.2524 87.047 
111.7313 114.1387 81.3146 
95.5286 87.515 84.192 
114.0601 90.9941 106.6795 
100.3859 117.1388 80.6673 
90.2085 106.4015 94.6566 
116.97 87.0612 119.8837 
111.4028 113.76 81.9096 
84.4054 96.25 114.5513 
110.0385 82.4857 102.7213 
85.872 101.836 81.5604 
111.8448 82.1316 89.1917 
110.8497 80.0559 111.0407 
109.6805 82.6888 100.6704 
83.6621 117.5638 80.9023 
105.3235 100.9182 113.4569 
115.376 108.708 91.5816 
80.1327 119.1597 113.1057 
101.0523 108.081 111.6026 
113.0437 99.6136 111.4518 
91.8669 91.057 96.0403 
111.125 85.6792 116.6703 
118.959 88.7331 83.1259 
91.933 95.6892 98.9731 
108.2411 103.0593 116.6213 
96.8992 103.4301 116.6615 
109.0512 116.2958 102.8529 
86.2262 114.9286 116.0341 
110.3142 95.3027 81.7994 
110.3083 86.5583 119.1557 
85.8638 80.0561 90.459 
118.026 115.218 95.8583 
81.4129 82.7198 82.9624 
87.8496 80.7061 111.5584 
98.8489 101.3594 99.1676 
95.9526 87.8978 89.2094 
99.6258 116.3734 102.6995 
97.7973 93.9829 98.2373 
109.9294 95.056 92.8319 
91.4332 102.7108 103.9909 
103.498 88.1166 97.8335 
90.6763 103.0754 87.3532 
115.9852 85.235 118.3576 
82.8973 90.002 116.2772 
112.0579 88.0468 103.3447 
85.8457 110.428 95.0843 
109.6297 107.5606 117.3164 
109.2357 80.0172 118.7665 
103.8165 87.9863 101.3651 
106.697 118.812 85.3298 
86.9222 106.9345 105.0749 
117.9545 119.6197 107.7785 
91.7008 109.5327 98.1872 
83.7917 119.4955 90.5595 
104.0152 107.5955 100.9325 
89.8864 98.4944 88.8311 
115.3669 103.4651 117.5328 
87.76 86.6715 97.3515 
100.6221 82.2613 118.0761 
96.4579 107.3285 86.088 
115.8355 109.4718 88.8351 
92.8255 118.3482 105.909 
109.3652 117.5801 119.1626 
117.2114 100.334 94.0738 
115.1617 104.3456 117.9003 
102.5748 92.2245 86.9332 
115.06 88.8198 104.551 
91.4098 87.5142 90.005 
111.7783 115.1291 119.4575 
87.6254 103.5224 111.4921 
113.9509 112.211 92.2724 
84.1326 99.7448 119.3738 
118.7813 84.2151 115.1989 
85.4102 85.2285 115.4252 
115.1881 81.8393 116.5231 
81.7463 91.7411 103.0808 
100.552 85.1161 88.7443 
92.8167 87.0038 103.4469 
87.2001 119.5802 90.3017 
119.8929 104.0315 115.4046 
91.0904 87.3568 110.0107 
114.4016 111.3609 94.3483 
90.495 109.9189 118.2964 
88.877 81.9674 104.7696 
94.8685 104.0158 80.1542 
96.8229 109.3666 117.189 
118.7941 111.5143 82.1949 
84.6707 94.4946 102.8795 
99.4004 116.1175 116.7399 
117.1335 88.6424 102.7428 
101.5762 89.5585 97.1836 
118.4463 97.1591 104.8381 
104.3505 100.2208 90.9282 
111.2176 117.7246 109.3963 
94.5455 113.1128 82.6787 
84.3423 91.184 87.5018 
116.0498 118.5338 103.6252 
95.6868 114.7033 103.9768 
94.4007 116.1826 103.2914 
100.0913 106.0156 116.6154 
93.6335 105.5247 116.6821 
100.3479 80.4936 90.7504 
83.5455 96.0683 101.0657 
116.7296 95.161 107.4365 
86.1449 105.9319 104.5734 
93.0682 115.6369 80.209 
82.2551 80.6401 106.847 
85.1233 85.5916 119.856 
92.2155 99.5714 87.1747 
110.6304 108.3524 100.8962 
84.6829 84.6916 102.9027 
101.2689 103.4627 119.3623 
98.9073 110.5408 94.6814 
102.9158 107.39 83.2579 
95.7364 84.7972 92.8195 
83.7284 92.8319 114.9422 
114.7605 107.7007 80.0492 
104.3855 93.5326 119.1855 
86.6844 117.402 117.5674 
86.7169 80.7053 111.4633 
110.0761 97.0528 81.6543 
113.4654 105.6859 118.6365 
103.4533 117.5968 110.914 
82.7512 97.7399 90.6451 
109.0325 110.0929 114.4649 
81.9294 108.7739 92.3663 

Icoords
93.7107 23.4746
19.6613 96.6125
75.3231 67.6044
35.65 95.7003
7.3862 43.5177
31.4962 37.8789
0.3994 17.5661
75.3811 23.5539
79.2983 65.6594
7.8863 26.5696
19.644 83.3474
98.0311 0.2939
87.2851 50.672
24.2296 48.0389
90.149 92.7331
57.6034 88.8272
38.8344 53.2396
58.601 1.3015
19.1582 29.8334
65.3684 40.6281
98.787 7.9734
5.5105 60.5431
84.5581 21.0797
32.4412 77.0123
89.4643 74.1439
67.5058 9.4725
6.6252 43.4737
81.3974 58.4276
97.3116 82.8155
9.6496 14.2572
73.3755 79.6078
54.5621 32.5407
87.8487 84.788
53.7099 90.1235
95.8008 82.9266
57.4463 66.0685
1.0778 26.4594
2.5013 65.3924
5.4175 72.9381
90.2662 98.4385
26.0121 42.4912
91.399 65.3593
31.9989 68.756
54.6285 79.1312
64.0458 49.7838
75.361 20.2118
59.755 23.232
95.8715 60.2528
