I 150
J 15
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
119.0 123.0 104.0 
126.0 130.0 114.0 
122.0 114.0 102.0 
114.0 116.0 107.0 
125.0 126.0 133.0 
124.0 150.0 94.0 
101.0 105.0 112.0 
118.0 110.0 119.0 
105.0 121.0 128.0 
99.0 115.0 113.0 
123.0 122.0 125.0 
112.0 93.0 108.0 
117.0 118.0 128.0 
102.0 113.0 113.0 
101.0 116.0 117.0 
137.0 105.0 107.0 
123.0 113.0 122.0 
103.0 116.0 100.0 
125.0 121.0 109.0 
121.0 99.0 126.0 
123.0 113.0 112.0 
124.0 97.0 128.0 
119.0 125.0 118.0 
123.0 113.0 108.0 
103.0 104.0 127.0 
107.0 136.0 128.0 
115.0 139.0 111.0 
119.0 140.0 112.0 
119.0 131.0 106.0 
113.0 113.0 121.0 
114.0 109.0 100.0 
116.0 105.0 131.0 
118.0 126.0 114.0 
113.0 132.0 118.0 
115.0 118.0 115.0 
100.0 119.0 121.0 
108.0 105.0 118.0 
100.0 125.0 105.0 
111.0 125.0 117.0 
108.0 116.0 140.0 
134.0 112.0 125.0 
127.0 111.0 156.0 
96.0 132.0 89.0 
112.0 116.0 97.0 
131.0 106.0 115.0 
104.0 121.0 115.0 
116.0 121.0 101.0 
131.0 106.0 130.0 
118.0 104.0 135.0 
125.0 113.0 114.0 
106.0 117.0 105.0 
112.0 98.0 137.0 
102.0 134.0 131.0 
112.0 110.0 121.0 
110.0 111.0 117.0 
98.0 117.0 124.0 
124.0 109.0 97.0 
116.0 105.0 119.0 
125.0 116.0 131.0 
114.0 121.0 118.0 
109.0 127.0 118.0 
106.0 123.0 105.0 
113.0 111.0 111.0 
111.0 104.0 118.0 
108.0 111.0 102.0 
115.0 113.0 130.0 
119.0 107.0 107.0 
110.0 108.0 115.0 
102.0 112.0 127.0 
118.0 119.0 121.0 
111.0 126.0 109.0 
106.0 105.0 125.0 
115.0 118.0 104.0 
101.0 129.0 122.0 
121.0 124.0 123.0 
107.0 109.0 121.0 
120.0 103.0 123.0 
109.0 114.0 104.0 
106.0 116.0 110.0 
123.0 116.0 112.0 
117.0 120.0 106.0 
122.0 100.0 103.0 
131.0 125.0 111.0 
112.0 135.0 119.0 
96.0 102.0 99.0 
134.0 124.0 104.0 
117.0 104.0 109.0 
116.0 108.0 117.0 
98.0 95.0 108.0 
106.0 105.0 119.0 
122.0 117.0 125.0 
130.0 112.0 109.0 
116.0 106.0 126.0 
123.0 124.0 125.0 
119.0 107.0 112.0 
123.0 115.0 95.0 
100.0 131.0 108.0 
124.0 117.0 125.0 
107.0 131.0 122.0 
121.0 120.0 106.0 
119.0 104.0 120.0 
119.0 115.0 112.0 
115.0 119.0 116.0 
117.0 125.0 131.0 
118.0 128.0 123.0 
118.0 112.0 110.0 
121.0 130.0 114.0 
113.0 104.0 130.0 
131.0 120.0 110.0 
117.0 124.0 127.0 
113.0 105.0 120.0 
119.0 104.0 131.0 
130.0 110.0 119.0 
137.0 124.0 114.0 
128.0 113.0 99.0 
117.0 133.0 105.0 
120.0 115.0 110.0 
