I 250
J 25
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.4
FCR 8
abounds (80, 120)

a 
69.0 75.0 87.0 
85.0 85.0 91.0 
77.0 79.0 90.0 
84.0 91.0 96.0 
89.0 99.0 87.0 
100.0 99.0 80.0 
93.0 90.0 89.0 
87.0 90.0 101.0 
91.0 87.0 73.0 
78.0 77.0 97.0 
91.0 88.0 91.0 
87.0 91.0 100.0 
81.0 83.0 82.0 
89.0 88.0 101.0 
91.0 92.0 86.0 
81.0 88.0 84.0 
83.0 84.0 97.0 
99.0 83.0 98.0 
88.0 89.0 105.0 
86.0 82.0 90.0 
87.0 75.0 97.0 
99.0 83.0 90.0 
102.0 91.0 88.0 
76.0 86.0 99.0 
75.0 70.0 90.0 
83.0 75.0 83.0 
99.0 93.0 89.0 
96.0 83.0 81.0 
86.0 105.0 73.0 
77.0 87.0 73.0 
70.0 76.0 97.0 
117.0 106.0 102.0 
92.0 105.0 103.0 
101.0 81.0 100.0 
79.0 93.0 70.0 
101.0 77.0 94.0 
75.0 72.0 89.0 
93.0 70.0 72.0 
82.0 83.0 80.0 
88.0 77.0 79.0 
81.0 73.0 76.0 
93.0 73.0 74.0 
100.0 75.0 77.0 
96.0 101.0 100.0 
81.0 89.0 99.0 
106.0 78.0 85.0 
95.0 79.0 85.0 
86.0 73.0 77.0 
88.0 97.0 94.0 
67.0 71.0 99.0 
92.0 81.0 88.0 
82.0 93.0 83.0 
93.0 87.0 90.0 
79.0 87.0 79.0 
83.0 94.0 87.0 
83.0 92.0 84.0 
77.0 90.0 90.0 
96.0 84.0 117.0 
95.0 78.0 83.0 
88.0 82.0 92.0 
94.0 76.0 100.0 
85.0 83.0 82.0 
79.0 67.0 89.0 
96.0 76.0 85.0 
83.0 80.0 73.0 
91.0 85.0 93.0 
103.0 110.0 76.0 
82.0 71.0 92.0 
86.0 88.0 95.0 
74.0 99.0 97.0 
100.0 66.0 95.0 
66.0 83.0 82.0 
88.0 82.0 71.0 
90.0 80.0 77.0 
90.0 75.0 63.0 
94.0 92.0 85.0 
93.0 89.0 81.0 
93.0 84.0 88.0 
83.0 94.0 83.0 
97.0 72.0 75.0 
79.0 80.0 99.0 
80.0 74.0 71.0 
84.0 96.0 94.0 
99.0 79.0 95.0 
82.0 96.0 82.0 
96.0 85.0 94.0 
88.0 77.0 65.0 
75.0 94.0 85.0 
94.0 78.0 82.0 
80.0 89.0 78.0 
79.0 84.0 81.0 
69.0 87.0 94.0 
83.0 98.0 81.0 
74.0 83.0 88.0 
100.0 88.0 75.0 
77.0 76.0 83.0 
81.0 88.0 88.0 
97.0 88.0 92.0 
76.0 96.0 84.0 
73.0 70.0 100.0 
99.0 77.0 107.0 
91.0 95.0 81.0 
89.0 81.0 90.0 
90.0 77.0 103.0 
69.0 83.0 89.0 
73.0 83.0 99.0 
77.0 91.0 85.0 
89.0 88.0 83.0 
85.0 86.0 98.0 
76.0 67.0 101.0 
81.0 105.0 70.0 
77.0 77.0 91.0 
85.0 70.0 66.0 
98.0 105.0 87.0 
93.0 84.0 75.0 
96.0 76.0 78.0 
110.0 67.0 94.0 
91.0 96.0 81.0 
96.0 85.0 87.0 
70.0 91.0 72.0 
98.0 95.0 100.0 
70.0 82.0 88.0 
83.0 77.0 100.0 
93.0 97.0 101.0 
76.0 81.0 85.0 
91.0 91.0 76.0 
88.0 61.0 72.0 
75.0 85.0 88.0 
75.0 98.0 95.0 
88.0 89.0 98.0 
84.0 91.0 88.0 
80.0 99.0 75.0 
84.0 76.0 60.0 
75.0 78.0 91.0 
58.0 80.0 95.0 
75.0 97.0 83.0 
73.0 84.0 86.0 
77.0 101.0 80.0 
78.0 79.0 93.0 
85.0 86.0 90.0 
84.0 97.0 101.0 
85.0 90.0 91.0 
89.0 81.0 67.0 
77.0 91.0 75.0 
89.0 72.0 102.0 
76.0 84.0 74.0 
78.0 101.0 100.0 
70.0 81.0 79.0 
86.0 95.0 96.0 
87.0 87.0 94.0 
70.0 76.0 86.0 
97.0 75.0 70.0 
83.0 98.0 83.0 
94.0 84.0 76.0 
92.0 93.0 81.0 
91.0 71.0 86.0 
89.0 83.0 90.0 
68.0 118.0 76.0 
97.0 83.0 94.0 
79.0 85.0 75.0 
95.0 108.0 95.0 
84.0 87.0 90.0 
87.0 101.0 85.0 
92.0 93.0 78.0 
90.0 83.0 76.0 
84.0 93.0 89.0 
80.0 61.0 88.0 
89.0 92.0 103.0 
81.0 92.0 89.0 
72.0 76.0 81.0 
93.0 99.0 84.0 
68.0 88.0 86.0 
79.0 107.0 88.0 
77.0 94.0 73.0 
84.0 72.0 82.0 
93.0 78.0 101.0 
94.0 96.0 79.0 
82.0 74.0 109.0 
80.0 74.0 89.0 
88.0 96.0 80.0 
74.0 86.0 88.0 
80.0 80.0 92.0 
72.0 73.0 90.0 
73.0 89.0 71.0 
96.0 98.0 107.0 
91.0 85.0 88.0 
88.0 89.0 87.0 
78.0 90.0 88.0 
99.0 87.0 93.0 
95.0 84.0 70.0 
94.0 76.0 67.0 
96.0 83.0 85.0 
88.0 74.0 85.0 
78.0 83.0 96.0 
80.0 92.0 80.0 
90.0 82.0 94.0 
98.0 84.0 80.0 
96.0 91.0 83.0 
87.0 78.0 76.0 
81.0 79.0 77.0 
83.0 97.0 74.0 
69.0 84.0 70.0 
80.0 92.0 91.0 
83.0 70.0 70.0 
83.0 86.0 75.0 
94.0 79.0 67.0 
86.0 89.0 90.0 
75.0 76.0 103.0 
85.0 96.0 87.0 
89.0 95.0 81.0 
87.0 75.0 64.0 
72.0 80.0 101.0 
93.0 84.0 86.0 
76.0 87.0 85.0 
89.0 89.0 72.0 
82.0 94.0 74.0 
102.0 89.0 87.0 
