I 250
J 25
bounds (0, 100)
cv 1.5
D 1
k 5
t 3
FLR 0.4
FCR 2
λbounds (80, 120)

λ 
113.0965 82.5627 86.0184 
107.1296 114.7058 118.1032 
94.1624 88.5683 110.7716 
95.7496 104.0723 90.2428 
95.0512 95.6993 106.3344 
84.9081 112.7674 102.7507 
119.4479 94.52 103.6947 
90.0406 87.7778 118.6771 
116.1204 82.9569 114.1206 
114.9325 85.4983 80.5009 
84.7488 80.9598 91.3855 
89.0673 107.7626 85.906 
111.7936 109.3741 99.6654 
85.1996 113.1372 99.2056 
99.782 113.4937 95.8233 
83.5467 90.1195 100.3114 
99.8025 100.2949 104.4608 
81.4504 110.0067 98.7233 
97.0168 87.119 86.2286 
106.951 93.5484 85.8355 
99.5528 81.9837 92.8295 
82.0502 91.7671 109.1269 
111.9189 81.3923 102.4973 
108.9386 87.9578 98.8996 
118.9428 118.6463 80.3159 
94.6642 113.7034 114.2631 
90.2743 89.699 94.4626 
89.72 101.0909 116.3292 
112.075 108.7502 87.5154 
101.4718 99.7642 106.6875 
108.1943 100.0808 119.1762 
96.4578 94.5783 119.7961 
84.2024 116.1219 113.904 
119.9218 108.3013 119.1965 
99.9677 119.9568 95.3818 
104.8628 85.0111 97.7663 
83.2449 99.9432 115.9685 
97.105 92.8682 84.1488 
89.9071 113.6549 82.2622 
92.0029 110.43 119.5879 
104.7539 84.525 83.5819 
93.1161 109.0192 106.8052 
103.193 82.4512 117.7197 
93.0742 108.1579 92.6537 
104.787 87.6567 95.3988 
81.6787 89.1673 106.32 
97.9438 95.32 87.8086 
107.3051 83.8293 95.7484 
94.7495 118.6999 105.0364 
82.528 112.2627 92.7908 
118.0298 87.5417 118.9063 
88.8568 82.8642 116.9716 
83.4951 108.0592 103.515 
98.881 90.4753 117.151 
96.3237 110.6655 96.6997 
106.5647 110.4824 93.6312 
119.3048 85.9728 107.4579 
119.9806 93.5042 112.5371 
82.4043 96.0437 100.9459 
119.8493 99.0103 118.75 
106.5145 82.9373 104.0724 
106.7499 95.5857 93.4608 
93.0398 111.7762 84.1432 
99.0026 81.0241 113.6046 
94.3767 116.0608 106.4712 
99.6788 84.6197 112.7043 
116.3642 102.5137 88.3058 
108.7365 94.5513 109.3538 
93.0985 111.1115 105.3426 
83.1894 112.7069 100.6832 
119.3313 115.4968 100.2312 
80.0983 97.606 104.743 
99.7469 113.2593 93.7784 
106.315 111.0681 107.9871 
97.8921 80.0804 88.6077 
88.907 117.0472 118.1717 
91.1162 115.9152 108.9121 
94.6373 116.7289 96.2512 
98.2106 113.5376 113.4838 
