I 250
J 25
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
109.0 109.0 76.0 
101.0 92.0 106.0 
104.0 97.0 86.0 
95.0 98.0 107.0 
87.0 104.0 108.0 
103.0 93.0 110.0 
83.0 118.0 87.0 
95.0 110.0 110.0 
105.0 84.0 97.0 
87.0 99.0 98.0 
91.0 88.0 102.0 
102.0 105.0 93.0 
95.0 96.0 85.0 
114.0 111.0 90.0 
89.0 89.0 98.0 
106.0 88.0 91.0 
106.0 87.0 94.0 
106.0 90.0 85.0 
104.0 95.0 78.0 
110.0 95.0 94.0 
98.0 89.0 92.0 
96.0 96.0 83.0 
92.0 99.0 115.0 
111.0 86.0 80.0 
96.0 96.0 89.0 
96.0 115.0 98.0 
111.0 98.0 87.0 
81.0 105.0 98.0 
86.0 96.0 91.0 
108.0 107.0 111.0 
101.0 107.0 109.0 
89.0 83.0 94.0 
114.0 94.0 85.0 
103.0 102.0 78.0 
98.0 96.0 101.0 
92.0 114.0 84.0 
109.0 122.0 99.0 
93.0 87.0 113.0 
89.0 94.0 109.0 
91.0 101.0 97.0 
89.0 104.0 80.0 
89.0 105.0 102.0 
93.0 80.0 99.0 
99.0 95.0 107.0 
100.0 103.0 96.0 
114.0 82.0 85.0 
97.0 115.0 80.0 
98.0 109.0 113.0 
106.0 96.0 101.0 
85.0 83.0 95.0 
97.0 91.0 96.0 
85.0 87.0 110.0 
102.0 92.0 102.0 
86.0 87.0 104.0 
95.0 100.0 96.0 
111.0 108.0 117.0 
90.0 94.0 92.0 
94.0 108.0 105.0 
101.0 108.0 98.0 
90.0 94.0 98.0 
100.0 110.0 97.0 
106.0 113.0 106.0 
83.0 96.0 112.0 
107.0 107.0 97.0 
96.0 93.0 93.0 
94.0 97.0 89.0 
101.0 93.0 83.0 
100.0 103.0 117.0 
92.0 115.0 89.0 
89.0 86.0 102.0 
88.0 95.0 93.0 
93.0 88.0 83.0 
97.0 97.0 95.0 
103.0 90.0 81.0 
113.0 93.0 96.0 
103.0 92.0 98.0 
99.0 112.0 103.0 
86.0 89.0 109.0 
90.0 90.0 106.0 
85.0 84.0 105.0 
89.0 92.0 109.0 
78.0 111.0 105.0 
90.0 76.0 103.0 
80.0 97.0 118.0 
102.0 95.0 100.0 
100.0 100.0 92.0 
118.0 95.0 103.0 
81.0 114.0 110.0 
106.0 94.0 113.0 
105.0 96.0 81.0 
88.0 96.0 85.0 
115.0 84.0 106.0 
84.0 82.0 114.0 
88.0 85.0 107.0 
99.0 92.0 89.0 
97.0 84.0 95.0 
107.0 105.0 114.0 
106.0 84.0 106.0 
94.0 91.0 96.0 
107.0 78.0 99.0 
80.0 87.0 84.0 
90.0 96.0 101.0 
94.0 95.0 92.0 
118.0 86.0 109.0 
102.0 108.0 101.0 
98.0 103.0 122.0 
83.0 98.0 93.0 
97.0 84.0 88.0 
98.0 96.0 96.0 
117.0 106.0 105.0 
90.0 114.0 93.0 
85.0 95.0 108.0 
91.0 90.0 87.0 
78.0 107.0 94.0 
89.0 102.0 89.0 
115.0 94.0 98.0 
87.0 89.0 110.0 
