I 150
J 15
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.6
FCR 8
λbounds (80, 120)

λ 
112.399 99.0061 115.6566 
103.5935 109.987 100.3898 
98.1387 100.1446 106.594 
106.8701 112.4387 84.5346 
106.8744 90.3789 98.1262 
103.0206 114.4208 118.3497 
98.401 102.0349 115.6672 
92.4975 96.4563 100.1685 
89.039 106.057 116.6239 
87.8508 108.7008 116.5993 
103.4767 100.2918 101.851 
99.9673 84.9882 107.4124 
88.3904 89.7438 113.7486 
86.009 111.3709 115.2001 
98.0684 92.2875 92.5269 
94.3382 86.3254 83.4001 
89.5798 117.333 81.2146 
84.6985 80.3207 108.5032 
110.9605 101.3447 108.3078 
119.6855 117.8757 86.5923 
111.8218 96.3432 110.516 
91.724 114.2799 89.9409 
84.7722 94.8245 95.0979 
87.6714 92.7981 96.3037 
119.3975 110.8585 93.4647 
86.1428 96.5125 102.5044 
119.6018 119.9545 94.0753 
112.2373 101.2586 100.6534 
82.9625 112.7992 106.8092 
119.6698 96.5658 108.4995 
91.9069 106.7754 118.3126 
106.58 93.3797 84.6358 
99.3 86.5556 87.6607 
94.4773 110.3956 108.2805 
95.6801 89.9922 96.1767 
118.1306 119.2497 107.3594 
107.224 86.5157 104.0227 
93.0266 99.9157 96.2413 
95.7447 85.4617 113.2035 
102.14 96.1729 116.0476 
89.0129 84.767 93.3792 
82.8802 82.5797 113.4091 
113.9846 111.0423 81.401 
80.1589 116.383 108.1537 
111.0311 95.3156 110.2592 
82.0452 119.6443 81.8595 
92.8332 102.5868 105.2048 
99.6624 82.4516 105.2779 
111.9265 114.71 103.9364 
107.0476 115.9019 115.0877 
88.3254 98.7329 97.7869 
98.3961 118.0403 96.156 
86.6887 111.7222 94.8686 
112.6486 100.875 85.4337 
117.7819 118.2721 99.4567 
90.7636 112.287 84.25 
86.7952 94.3407 114.799 
101.8361 96.2386 107.7595 
86.4915 105.3408 117.5679 
85.0032 110.4163 91.246 
94.6891 85.4515 106.7669 
97.9858 111.9718 106.2861 
105.0431 114.5037 94.0135 
117.2377 80.1333 95.2111 
118.0834 82.2742 84.4337 
112.3129 117.0565 86.9382 
103.333 92.9283 85.0175 
98.1946 87.5363 112.7331 
81.6805 84.5011 99.5014 
111.6166 80.1985 99.5594 
108.1024 81.9011 108.4949 
111.0909 96.2001 85.4687 
83.4235 85.2434 93.9216 
104.0368 81.4689 86.2449 
94.3478 93.6073 105.1528 
98.3587 95.0239 103.382 
84.5713 109.6655 86.8253 
82.6819 93.6552 117.1283 
111.9385 91.7371 119.0957 
105.1228 109.6 116.3268 
81.8457 100.5758 89.3224 
100.2526 103.3241 88.7048 
104.5545 85.4344 81.4632 
107.7075 103.5941 114.6262 
94.889 100.8772 88.2167 
98.3905 83.3813 94.7607 
89.146 91.6081 91.366 
95.0401 109.5657 93.6772 
115.0126 106.9514 94.8339 
109.8534 112.3665 109.8305 
99.1581 103.6592 97.8337 
88.6331 80.6101 93.5755 
115.6899 104.5765 96.1754 
85.7156 109.916 84.0044 
80.8825 92.0189 86.2622 
85.0663 99.7653 111.9608 
100.4246 103.6852 99.0062 
