I 150
J 15
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.4
FCR 8
λbounds (80, 120)

λ 
97.4545 108.6063 94.6027 
98.3715 103.5236 116.8799 
93.6903 114.8954 112.3716 
118.4126 95.3906 105.8919 
90.4201 104.6352 113.367 
85.9675 89.2771 82.3126 
107.578 112.8802 103.3324 
84.7983 98.1804 113.1601 
80.2904 107.0651 109.3598 
102.113 112.3079 108.7834 
105.8382 91.0113 88.0675 
116.5781 92.1675 86.3857 
105.611 101.9897 87.3473 
103.7666 116.7963 116.039 
106.0683 99.3087 115.0646 
101.8213 104.224 102.651 
103.9187 91.3771 99.336 
82.7952 92.735 96.2252 
105.5896 89.9213 88.5522 
102.8293 103.9114 80.9039 
84.6793 85.3107 85.2987 
96.088 80.9039 89.9174 
96.9896 85.4497 110.144 
102.1552 93.9561 97.9902 
117.4553 102.7173 85.7012 
107.1387 116.087 105.6386 
106.9409 88.3128 87.1521 
105.55 116.7074 98.0569 
118.6935 117.5478 101.3873 
81.8735 83.9519 108.9051 
89.2272 85.3288 95.9161 
95.3333 119.8092 82.2968 
100.2217 105.5137 96.3237 
90.5457 89.1076 95.9356 
114.3413 90.7171 87.3393 
119.1879 107.9405 82.9012 
100.2779 115.7794 94.3387 
115.1285 83.0029 90.5058 
84.9455 105.1216 99.4015 
107.2605 106.3167 109.2307 
117.3382 92.8751 85.1507 
110.0073 109.7802 88.4209 
92.0792 113.4894 97.9492 
84.4235 93.2598 82.6402 
119.668 82.9541 86.7675 
82.0816 85.7644 107.6051 
106.5038 115.7884 86.4276 
105.9519 84.8426 113.2415 
111.7731 98.779 99.2933 
100.0484 104.6036 95.4715 
102.3672 116.7799 97.3244 
117.2159 102.7677 86.0411 
118.1107 107.4022 98.898 
93.2212 106.1432 109.6529 
98.5579 111.3146 94.9629 
95.4702 119.5749 94.753 
86.5278 107.3057 103.2133 
102.227 115.6539 91.06 
91.1857 88.4832 83.4187 
100.0107 98.6412 99.1254 
82.0688 117.2518 82.7681 
85.7406 102.8011 83.5315 
101.5324 116.1416 82.2376 
96.1502 116.8949 86.1627 
84.3777 99.4641 89.0199 
82.5358 114.2152 91.6417 
106.6061 109.2039 103.5993 
111.2197 112.1495 95.4806 
99.7852 116.7211 115.5126 
96.3766 104.6148 83.3431 
109.8597 105.4825 111.5506 
114.2707 98.3663 117.6692 
86.0656 111.2073 100.0266 
94.9759 101.7991 87.6283 
89.485 115.002 94.1291 
111.836 94.524 97.619 
86.0448 89.1998 85.9467 
89.2937 99.9282 94.631 
84.6437 84.3881 96.3345 
101.0351 99.2095 109.5819 
102.8309 81.3411 94.5868 
84.0694 100.174 102.5232 
91.4756 82.6067 81.0793 
100.3818 98.44 98.024 
98.4035 86.2714 101.9768 
100.391 84.6078 85.7896 
95.1209 108.8507 113.6243 
103.8059 91.0991 82.5488 
82.2248 114.7886 100.2261 
89.9353 108.2841 105.8823 
102.1636 115.0358 114.8575 
98.7216 107.4235 103.8756 
94.3374 114.9034 87.2582 
99.9253 101.9184 86.0522 
85.5124 81.4505 105.109 
99.7023 84.4913 89.1727 
94.7233 100.6615 117.033 
