I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
92.0 114.0 110.0 
114.0 93.0 97.0 
100.0 87.0 111.0 
89.0 121.0 105.0 
100.0 91.0 101.0 
103.0 95.0 127.0 
104.0 102.0 108.0 
100.0 106.0 105.0 
107.0 116.0 105.0 
100.0 103.0 110.0 
108.0 94.0 91.0 
117.0 86.0 88.0 
89.0 88.0 91.0 
102.0 97.0 112.0 
110.0 94.0 109.0 
100.0 107.0 97.0 
93.0 101.0 104.0 
111.0 87.0 105.0 
93.0 94.0 101.0 
101.0 100.0 107.0 
94.0 118.0 99.0 
103.0 105.0 117.0 
88.0 104.0 108.0 
116.0 106.0 90.0 
121.0 89.0 83.0 
97.0 85.0 98.0 
100.0 100.0 104.0 
99.0 97.0 107.0 
93.0 87.0 112.0 
100.0 97.0 96.0 
84.0 104.0 93.0 
106.0 94.0 107.0 
91.0 102.0 84.0 
107.0 101.0 85.0 
101.0 106.0 95.0 
96.0 104.0 112.0 
92.0 108.0 106.0 
96.0 98.0 97.0 
89.0 98.0 108.0 
98.0 90.0 102.0 
107.0 113.0 100.0 
105.0 100.0 91.0 
108.0 98.0 99.0 
104.0 107.0 89.0 
102.0 103.0 91.0 
78.0 110.0 90.0 
98.0 120.0 97.0 
105.0 96.0 90.0 
111.0 106.0 108.0 
119.0 98.0 98.0 
100.0 92.0 82.0 
98.0 103.0 105.0 
102.0 100.0 107.0 
93.0 114.0 109.0 
108.0 96.0 106.0 
80.0 114.0 112.0 
94.0 85.0 97.0 
112.0 114.0 91.0 
72.0 101.0 82.0 
104.0 98.0 91.0 
99.0 91.0 118.0 
94.0 108.0 87.0 
88.0 97.0 98.0 
77.0 97.0 103.0 
98.0 112.0 85.0 
107.0 107.0 102.0 
90.0 95.0 103.0 
96.0 98.0 97.0 
113.0 91.0 107.0 
105.0 100.0 105.0 
112.0 96.0 110.0 
113.0 105.0 100.0 
108.0 113.0 83.0 
106.0 106.0 88.0 
91.0 83.0 111.0 
99.0 96.0 83.0 
91.0 110.0 94.0 
103.0 95.0 101.0 
84.0 89.0 95.0 
93.0 92.0 92.0 
94.0 121.0 84.0 
103.0 119.0 126.0 
106.0 113.0 110.0 
93.0 91.0 104.0 
90.0 91.0 97.0 
107.0 107.0 96.0 
105.0 107.0 112.0 
90.0 96.0 104.0 
87.0 78.0 99.0 
86.0 97.0 97.0 
108.0 129.0 108.0 
107.0 102.0 89.0 
113.0 95.0 103.0 
100.0 100.0 103.0 
100.0 95.0 110.0 
103.0 88.0 103.0 
