I 200
J 20
bounds (0, 100)
cv 1.0
D 100
k 5
t 3
FLR 0.6
FCR 10
λbounds (80, 120)

λ 
101.7668 115.206 111.42 
102.8715 104.2245 105.2885 
91.9548 83.7918 95.2286 
113.0087 108.3448 108.0648 
105.136 106.0139 112.7645 
119.3456 97.267 91.4662 
114.3209 89.9329 84.2509 
112.0596 107.0596 81.8493 
99.7623 118.5714 89.2052 
114.699 86.6886 98.5117 
96.6559 86.9136 105.7621 
110.2423 113.6634 84.0601 
115.4475 106.866 101.8055 
100.6371 104.6296 80.7897 
87.8783 93.9422 117.1914 
97.7545 97.4509 98.0426 
81.3957 94.649 85.555 
108.2988 100.1401 82.8044 
83.3671 115.0972 103.6001 
84.6512 114.3193 108.0948 
116.5215 113.4969 98.4056 
88.3677 94.7583 96.4234 
83.8469 93.3441 116.8663 
102.9779 91.499 90.4851 
109.4472 114.733 84.6003 
109.4091 119.7459 82.3769 
83.1747 96.8204 105.7733 
99.9758 80.9388 99.8943 
93.3259 115.164 89.4781 
104.5575 88.0001 108.3833 
113.9134 107.6809 96.0374 
106.3581 107.4976 119.1295 
109.5221 118.9566 94.4929 
112.6998 82.2587 84.4109 
84.5551 86.6741 112.5141 
85.7265 86.226 102.923 
100.7059 89.7791 84.2541 
81.5495 84.0167 104.3191 
83.9669 118.0699 102.4078 
108.1503 108.6729 113.8406 
105.4202 106.8223 96.2028 
92.5371 87.3012 108.903 
111.5218 109.621 90.826 
108.9545 118.3673 104.7005 
85.4911 104.3958 110.4165 
85.134 92.1276 91.2203 
107.7562 82.4552 93.6304 
113.7188 92.7029 90.2307 
87.2966 95.855 115.6598 
83.8625 80.2285 116.2049 
85.4596 108.5653 96.2201 
80.79 115.2915 103.6975 
92.2614 96.1829 105.341 
105.9341 107.638 98.1179 
92.262 103.1907 95.902 
96.6776 110.3026 96.7542 
97.0772 117.6225 87.4446 
82.2489 112.0192 89.7509 
106.0456 83.128 81.9306 
106.6787 114.8881 83.8445 
99.9313 108.2233 104.0486 
105.6059 117.3495 83.2629 
115.9424 113.8754 118.6598 
109.1356 107.0245 98.7544 
118.664 114.7439 96.8073 
119.1841 93.3242 83.8847 
84.5149 98.7579 96.1939 
104.9237 106.4512 114.5934 
100.0616 84.8537 88.5826 
99.5913 83.9395 101.5412 
83.8964 81.0184 85.6929 
108.9918 112.643 117.4251 
97.3765 82.4701 85.2465 
98.3589 80.8274 83.8162 
80.1946 119.0766 92.0179 
105.3971 81.2464 81.7394 
90.5526 102.9625 86.7058 
111.6117 91.6378 104.7274 
97.6696 97.0436 95.3516 
82.2593 105.3463 90.7752 
93.1529 108.092 92.576 
106.8733 85.2425 94.5131 
92.5133 102.1169 83.6551 
88.5257 83.8216 96.7464 
82.6279 97.5601 119.6477 
112.0322 119.4698 114.9711 
108.403 97.8376 92.2095 
85.4581 103.0826 89.5246 
97.2729 95.0961 115.3141 
105.5159 89.3879 81.1448 
88.3889 96.4861 108.6617 
101.0435 106.7263 97.5548 
102.8519 109.7816 94.1744 
81.8994 103.0796 100.7523 
82.5353 89.6811 83.3884 
96.4323 107.2694 87.3116 
108.5349 95.7587 112.3299 
117.4616 98.211 102.6946 
108.4196 80.7882 111.5477 
94.4596 92.8162 90.2513 
97.0582 84.0809 83.2404 
98.8324 111.3972 93.7501 
91.1267 95.6354 115.1883 
119.6808 106.5307 81.0563 
88.7443 115.795 93.6145 
110.8836 106.1105 89.1131 
102.2294 88.3728 89.5849 
84.7782 108.5531 99.5061 
117.5292 114.2451 84.6608 
81.3241 115.9968 86.5241 
119.0736 116.9314 119.9632 
113.0252 85.0229 94.0021 
119.201 80.9733 80.4104 
118.0707 84.726 85.7583 
116.7242 83.6686 102.6191 
119.1046 105.6877 114.1832 
85.0475 104.0679 111.1102 
110.9766 117.6551 105.5344 
93.056 86.9005 114.5201 
112.1495 89.6113 91.8195 
95.5827 106.7232 107.4352 
104.1337 90.656 118.9164 
107.8535 109.3568 96.5702 
80.1347 88.3032 86.627 
117.5422 105.242 96.3854 
99.8892 93.0407 116.835 
100.4211 118.8471 119.5026 
85.3186 105.5362 104.4499 
94.7386 102.8363 84.163 
117.7746 86.9305 102.9093 
99.8233 114.0343 90.1375 
95.2875 119.2136 83.8618 
109.4718 102.3886 107.2348 
119.8794 90.9839 95.0341 
98.3626 92.2565 117.3771 
115.0632 93.4209 104.0474 
109.6747 99.9028 100.0861 
96.2142 91.7265 90.4443 
113.0167 95.6947 81.9942 
101.4767 81.7652 87.1559 
100.3562 104.5363 117.2487 
118.6379 99.8793 104.7388 
80.7896 109.3086 83.9864 
106.1559 82.8895 116.2792 
95.2884 89.1381 114.0243 
105.258 92.1624 108.6256 
116.4154 85.3001 81.5093 
112.7465 117.8647 105.437 
114.1661 95.5844 117.2449 
89.0459 118.8843 111.7265 
90.395 90.6413 115.6958 
100.9808 107.3335 81.4061 
104.3869 112.8071 94.9947 
109.4311 92.1732 86.9538 
88.8511 80.0637 91.5173 
97.1555 105.1006 95.303 
89.8562 98.6133 95.6714 
88.4564 98.7601 111.9989 
112.561 106.3469 89.0854 
106.26 100.516 105.9631 
113.7901 111.4136 117.5752 
91.3982 95.0075 117.6423 
87.4595 80.7974 115.921 
100.8222 113.3402 118.2282 
83.4528 92.3213 105.9285 
80.9287 80.7409 116.617 
86.9232 81.5104 111.076 
85.7107 83.461 87.3679 
104.8643 113.1859 110.4114 
113.6158 100.8873 92.7535 
106.6847 108.993 94.3364 
90.4649 115.4838 83.3785 
98.306 116.8302 99.224 
98.3305 108.3553 100.8944 
84.7406 105.4465 89.9205 
85.1158 92.0232 90.9434 
116.2605 101.0948 114.1927 
80.4257 111.3716 90.0576 
107.3151 88.5992 116.9544 
98.8122 109.7922 88.5081 
