I 250
J 25
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
FLR 0.6
FCR 2
λbounds (80, 120)

λ 
118.5308 96.5473 118.1624 
82.621 109.4572 97.9378 
89.0297 100.3706 108.6875 
105.6729 115.9385 82.3494 
102.6633 83.1351 82.1638 
84.4651 116.4264 113.8931 
82.0545 81.2181 88.3569 
108.446 89.5438 82.1408 
119.5655 102.365 87.1915 
95.1157 119.0309 88.3958 
111.6081 87.1364 102.3665 
104.2828 84.1913 85.8514 
90.3303 114.2309 94.7892 
97.4864 99.4457 86.0093 
108.4822 84.2069 89.9427 
102.6789 105.5319 111.0474 
80.3779 119.2973 114.4743 
106.3967 104.266 118.7542 
98.4453 105.0598 102.304 
84.1856 98.0488 84.3494 
88.1272 85.4096 95.4019 
117.7193 112.6064 93.6792 
92.7461 114.6528 115.8589 
80.4655 117.6104 88.5214 
105.7617 80.5641 82.8488 
88.4331 94.001 106.5763 
99.5346 85.7815 92.0755 
87.316 104.5505 112.5469 
107.0669 86.8149 118.2927 
84.1645 99.481 102.5433 
101.9579 111.5628 88.6191 
108.6436 110.2491 103.2481 
88.5349 94.1109 110.9861 
85.9009 113.1528 90.5428 
103.6432 84.8227 93.5938 
107.0644 117.8078 85.7111 
104.0667 93.6998 88.6742 
101.157 115.445 98.1415 
91.7044 108.0934 112.5206 
81.1468 109.6509 113.4497 
105.4334 117.4419 88.7784 
92.7377 112.297 89.7105 
81.0165 90.7412 97.7918 
83.6703 101.8259 114.3518 
83.3453 81.2878 97.3548 
115.5241 114.4993 100.5486 
106.0046 114.2727 111.4762 
110.2284 85.2661 108.8247 
82.8717 85.0791 96.6526 
84.5254 96.9037 96.1298 
112.1296 86.1549 114.3361 
101.785 90.1508 81.2792 
93.5745 96.0469 97.1158 
95.2902 116.857 91.1382 
92.6163 103.8235 110.8768 
105.1397 118.4573 118.9645 
80.3931 85.7503 101.0953 
98.7543 85.6157 95.5239 
86.0247 89.5537 105.0197 
116.7412 83.9377 91.2442 
80.2389 103.139 114.6139 
87.6182 91.2439 89.0273 
104.8331 92.1896 95.8036 
90.4248 81.4195 82.1862 
82.9081 119.7336 94.8219 
119.4689 105.56 82.2766 
96.0436 108.3863 83.5862 
104.2121 112.7066 82.9047 
100.719 118.287 82.6362 
119.8573 113.7948 82.211 
89.7829 110.4577 101.9709 
114.0789 82.9298 106.1225 
83.9274 91.3388 99.5076 
105.8198 99.6096 106.4928 
110.6083 92.9502 90.723 
96.7116 116.5578 82.577 
96.8485 101.9879 103.2043 
104.9136 113.3317 109.1142 
109.3184 88.8045 102.1537 
115.0914 95.8448 88.4784 
96.5482 89.364 108.9551 
115.065 81.5283 107.6265 
104.0246 85.7864 119.0034 
96.7262 109.1362 115.343 
85.9801 110.4893 99.9554 
88.1843 106.9934 86.155 
104.2564 108.1929 96.7752 
101.1474 109.2258 119.9947 
113.369 96.04 91.1163 
93.3611 95.7442 102.3883 
104.443 94.3042 86.7657 
86.4053 110.0443 109.4604 
118.2985 99.5596 98.737 
104.6022 107.1693 87.9304 
97.2462 115.5322 86.3139 
102.4978 112.594 83.3523 
97.8345 85.9393 111.1369 
