I 250
J 25
bounds (0, 100)
cv 0.5
D 10
k 5
t 3
FLR 0.4
FCR 4
abounds (80, 120)

a 
117.0 100.0 129.0 
117.0 101.0 100.0 
109.0 114.0 131.0 
99.0 120.0 119.0 
124.0 130.0 98.0 
103.0 116.0 96.0 
109.0 115.0 99.0 
103.0 99.0 103.0 
121.0 103.0 118.0 
135.0 125.0 103.0 
116.0 114.0 131.0 
123.0 115.0 120.0 
94.0 111.0 133.0 
114.0 115.0 112.0 
125.0 117.0 103.0 
118.0 120.0 141.0 
112.0 119.0 107.0 
98.0 112.0 125.0 
113.0 115.0 119.0 
105.0 101.0 109.0 
128.0 90.0 124.0 
118.0 118.0 108.0 
105.0 121.0 109.0 
108.0 115.0 109.0 
106.0 116.0 112.0 
132.0 126.0 107.0 
103.0 121.0 124.0 
104.0 118.0 109.0 
109.0 124.0 116.0 
101.0 130.0 103.0 
104.0 118.0 114.0 
126.0 104.0 97.0 
108.0 116.0 104.0 
101.0 124.0 122.0 
112.0 116.0 107.0 
126.0 131.0 121.0 
122.0 100.0 115.0 
98.0 119.0 123.0 
118.0 103.0 121.0 
103.0 127.0 124.0 
131.0 119.0 95.0 
120.0 106.0 113.0 
134.0 109.0 104.0 
90.0 116.0 113.0 
116.0 83.0 113.0 
127.0 116.0 119.0 
92.0 103.0 122.0 
113.0 106.0 114.0 
114.0 112.0 130.0 
110.0 126.0 102.0 
104.0 123.0 133.0 
96.0 103.0 122.0 
118.0 113.0 105.0 
124.0 132.0 119.0 
110.0 118.0 106.0 
127.0 101.0 91.0 
99.0 113.0 108.0 
130.0 130.0 116.0 
111.0 125.0 126.0 
99.0 118.0 112.0 
108.0 110.0 122.0 
111.0 106.0 107.0 
109.0 99.0 123.0 
125.0 94.0 103.0 
114.0 107.0 119.0 
126.0 131.0 104.0 
110.0 108.0 112.0 
143.0 119.0 107.0 
102.0 110.0 115.0 
129.0 121.0 117.0 
122.0 93.0 113.0 
101.0 114.0 105.0 
115.0 114.0 116.0 
109.0 113.0 122.0 
118.0 116.0 113.0 
111.0 116.0 124.0 
99.0 110.0 90.0 
108.0 108.0 113.0 
105.0 118.0 112.0 
101.0 95.0 113.0 
106.0 114.0 133.0 
115.0 117.0 118.0 
120.0 101.0 102.0 
117.0 96.0 124.0 
103.0 112.0 110.0 
115.0 109.0 126.0 
123.0 119.0 107.0 
105.0 105.0 106.0 
95.0 99.0 95.0 
112.0 104.0 127.0 
115.0 112.0 121.0 
113.0 117.0 107.0 
113.0 109.0 117.0 
99.0 124.0 113.0 
133.0 108.0 112.0 
96.0 130.0 132.0 
110.0 115.0 112.0 
97.0 107.0 119.0 
99.0 108.0 100.0 
110.0 97.0 144.0 
120.0 118.0 107.0 
114.0 110.0 131.0 
103.0 107.0 127.0 
119.0 92.0 111.0 
119.0 110.0 109.0 
122.0 120.0 129.0 
110.0 107.0 113.0 
97.0 104.0 105.0 
115.0 123.0 114.0 
117.0 128.0 118.0 
122.0 114.0 90.0 
97.0 111.0 111.0 
111.0 124.0 134.0 
107.0 109.0 117.0 
110.0 122.0 113.0 
114.0 100.0 111.0 
118.0 117.0 126.0 
