I 250
J 25
bounds (0, 100)
cv 0.5
D 1
k 5
t 3
FLR 0.8
FCR 8
λbounds (80, 120)

λ 
82.7378 100.2807 92.3026 
90.8982 115.0549 82.8965 
119.2835 106.1742 83.93 
97.4323 95.8331 109.1416 
119.8157 98.8483 116.5749 
80.2281 97.2338 116.2064 
109.0889 96.1828 111.9952 
86.5746 99.4882 81.4107 
106.0335 99.2776 113.8642 
114.1644 87.3127 100.0478 
89.897 116.7263 84.0706 
116.0112 101.3797 110.8777 
115.7553 116.3347 102.592 
113.9743 113.6094 104.4919 
101.1133 115.2766 107.0849 
94.5354 114.929 104.1169 
81.6128 117.7423 92.7401 
80.4479 111.2659 93.5229 
94.5818 83.4623 87.4615 
107.5714 91.6635 118.5443 
97.711 100.3209 95.9796 
97.0539 108.8731 99.8778 
114.3605 100.8131 101.4889 
86.3368 104.4152 114.2365 
105.0456 114.6517 108.7579 
92.3299 101.9325 113.0671 
99.1399 105.959 80.5221 
88.2502 116.054 80.2205 
113.6576 80.6236 86.5925 
115.1306 81.8726 89.9338 
84.7214 106.5169 108.2815 
85.2107 114.8588 88.3742 
116.9381 115.4042 112.2984 
106.2585 118.0801 109.8873 
107.852 82.0974 119.0407 
90.0352 103.3467 80.4715 
112.9911 109.7416 100.5031 
90.5698 104.9868 116.4951 
115.7519 83.5716 86.4122 
100.587 91.425 117.5184 
89.304 113.958 87.1382 
104.241 116.1248 108.2719 
100.8968 100.1778 84.0404 
107.0169 102.9354 85.7566 
85.8963 97.5362 116.5363 
84.4498 117.8953 83.9948 
115.5701 95.9481 92.892 
118.1228 92.2685 87.416 
93.8931 110.357 107.6017 
83.7898 109.5492 98.2728 
100.6092 113.5995 87.3759 
95.8287 104.8957 110.6059 
98.3683 82.2715 105.2101 
85.5113 106.2213 89.5751 
105.5671 92.335 85.8599 
81.6365 95.1325 93.8515 
87.0089 112.5691 119.6449 
85.2805 89.2981 84.3868 
119.3531 104.466 116.0849 
111.8845 82.7334 111.2072 
113.9702 102.8661 109.2785 
108.4573 116.5959 91.1273 
102.7923 101.85 117.8517 
90.3728 82.7301 103.4791 
106.4641 119.124 84.9208 
97.1362 109.7118 98.2827 
101.6809 105.465 111.5416 
98.1617 86.6414 96.9055 
116.1479 109.4597 97.4606 
97.1847 112.0088 115.9642 
99.5383 113.6752 81.9281 
113.8296 93.6769 105.544 
88.5111 114.5821 111.1623 
115.2234 83.5284 81.2494 
114.0353 111.7709 115.4997 
111.375 83.0102 87.7661 
85.4103 89.5946 87.4879 
114.2914 82.1219 111.5262 
95.6865 119.9711 117.6976 
90.9685 105.9747 107.8439 
103.7878 82.0922 99.0992 
90.4345 104.308 113.4302 
103.0547 102.1844 105.289 
97.9129 89.2978 108.5942 
94.7924 99.3909 93.7168 
94.8839 83.1298 94.4785 
103.3064 85.0098 92.9796 
105.2557 83.6802 95.4785 
98.4097 107.5006 118.3331 
102.4647 87.7754 100.091 
116.9566 99.9197 86.5235 
83.1328 109.1128 84.2519 
113.048 117.9592 87.8428 
115.5203 98.2471 88.8356 
93.2054 84.8366 113.1235 
91.7134 104.942 110.3527 
115.3053 83.3864 80.4538 
