I 200
J 20
bounds (0, 100)
cv 1.0
D 10
k 5
t 3
FLR 0.4
FCR 8
λbounds (80, 120)

λ 
110.8736 91.7958 87.2603 
93.2507 115.5792 103.0531 
92.0521 94.7727 116.154 
100.8453 88.4202 81.6111 
114.8109 100.9101 115.978 
95.8292 94.5048 104.2328 
81.7118 113.7088 96.9765 
90.4092 110.136 82.6891 
81.3763 97.9845 83.4517 
81.2634 117.0191 88.3547 
83.5437 82.212 82.2403 
97.4513 97.7052 90.716 
87.0289 87.2311 104.1618 
111.161 84.6807 85.8475 
109.4942 115.701 106.4879 
88.1761 110.3232 92.3259 
83.0905 93.5605 92.245 
100.2995 97.0774 87.1695 
84.2576 107.922 105.3807 
116.065 88.3269 111.2383 
102.2912 83.9863 105.0042 
87.6947 87.3482 83.9752 
105.7295 119.6631 90.6623 
90.5792 108.4271 98.6001 
117.2055 112.3499 103.2197 
98.4523 83.5334 118.4337 
91.768 81.2525 118.8429 
93.6335 96.4324 109.4045 
97.8075 113.767 82.5291 
82.907 100.892 109.7198 
90.8997 85.6891 117.1279 
91.8574 102.7518 85.3213 
101.2345 102.7156 107.5272 
86.8008 98.9834 117.7778 
82.8897 105.4649 90.7705 
112.6537 82.6099 112.3694 
88.6413 88.8529 101.2878 
95.4006 88.7224 89.7134 
92.8796 91.0958 97.7969 
105.8211 103.237 95.304 
88.615 86.7881 112.6012 
96.7144 102.4679 91.8386 
108.4241 113.6042 92.359 
84.6698 110.4915 96.6538 
84.9469 81.321 89.8825 
112.8409 114.0456 102.525 
85.6119 118.3582 85.4839 
88.3982 106.8249 90.9153 
103.5827 88.5492 110.3911 
91.8204 114.0019 114.2563 
116.346 82.703 112.5803 
104.1975 111.3389 89.3203 
102.6531 82.0225 104.6614 
101.1424 95.9514 86.5108 
100.777 96.3367 99.6271 
111.2879 97.2821 91.5501 
113.5561 105.4123 92.4986 
91.2399 94.4637 100.2273 
96.0542 84.8086 87.7268 
92.3274 86.5728 117.1287 
106.1387 83.7527 117.5576 
85.0491 115.5137 119.7497 
92.9531 84.982 88.2551 
85.6286 95.0221 87.6582 
101.5936 104.6153 97.1846 
95.8026 119.6253 91.3061 
115.8289 84.6088 96.8117 
100.8149 87.0693 115.2748 
105.489 109.1146 87.3645 
88.4665 103.1438 100.6351 
101.0027 112.8572 110.8533 
109.2972 111.4922 113.8699 
93.58 90.1298 118.8966 
100.047 111.3058 113.6032 
98.709 81.7348 113.2477 
112.5805 102.8061 97.6903 
93.0212 91.8917 98.0258 
105.7629 97.4605 104.6276 
107.202 82.3373 116.1799 
89.143 100.8823 119.9392 
113.0663 113.3993 119.3251 
117.2054 90.3119 107.1371 
81.281 92.3248 104.5948 
100.0702 106.3747 108.629 
112.5592 84.3556 100.1021 
82.965 100.3566 98.1516 
105.8058 103.1256 98.7991 
88.2642 116.0721 111.0656 
111.1022 100.4925 106.104 
116.2719 110.414 98.2152 
97.248 111.1411 116.289 
109.7794 115.5688 84.7833 
98.8148 88.7569 102.8956 
85.8277 82.7679 94.7621 
112.7255 109.8818 84.6058 
86.4732 87.5473 118.6692 
91.2382 97.2028 99.9471 
104.3195 109.5413 81.4865 
80.9432 84.3659 111.0832 
94.7272 115.9947 88.4754 
97.4385 83.1504 117.7908 
106.2925 109.8006 112.2667 
107.6575 95.5461 94.3277 
117.2741 88.4586 94.2803 
105.6864 89.1914 115.4896 
106.3953 84.3591 108.309 
89.4248 86.208 105.914 
85.3665 86.0397 114.6911 
82.1638 115.8975 119.5967 
101.1992 109.3046 90.6243 
86.3904 116.5745 87.0031 
117.3369 81.4333 85.6972 
97.8294 102.0837 114.4358 
102.6917 104.8628 88.8097 
82.7194 91.1355 106.7345 
87.1217 88.8564 116.0099 
114.9549 80.4478 116.5967 
101.386 107.5326 115.2352 
94.1148 89.3524 114.5489 
84.8047 96.8632 84.9726 
83.2768 110.6688 104.6751 
81.1139 86.8576 89.6196 
108.0669 81.5769 83.3933 
112.021 110.3747 87.5158 
98.958 103.5917 98.729 
105.1633 97.6772 107.5033 
94.2725 108.7929 108.0818 
109.5301 93.3325 114.901 
81.8998 110.4832 101.6761 
81.4672 112.3885 80.4863 
118.7376 84.4822 91.9126 
90.0518 94.9993 113.0067 
101.2034 86.1759 94.41 
98.5594 95.2677 90.8857 
94.0803 94.2586 117.4724 
97.0636 88.9977 86.0786 
113.2193 98.7784 113.0128 
119.0178 85.228 86.4418 
107.8102 114.4684 102.2577 
118.7921 92.0381 89.9234 
103.7787 111.8201 82.9501 
95.4916 91.732 97.8993 
114.4594 82.6372 95.6257 
87.7114 102.5392 108.7388 
115.5083 82.6876 106.998 
80.13 96.5576 110.8874 
107.5788 109.1129 85.4034 
97.712 104.4089 100.955 
82.7609 84.0182 102.0735 
110.6783 93.9093 92.9422 
104.5738 115.534 111.5174 
114.9977 93.0706 94.916 
92.2139 81.6822 106.9203 
102.8657 113.0703 98.1871 
94.3617 89.6911 99.6858 
96.6696 89.7494 106.8962 
88.8157 109.8314 89.381 
96.6227 84.9483 114.1969 
113.4587 107.6341 117.7761 
111.8286 84.7596 112.2329 
101.5229 83.6249 111.9296 
116.1336 108.1603 97.6646 
91.6852 115.3808 114.8693 
85.6723 91.6632 110.9227 
115.2094 103.2375 106.1692 
98.4129 116.171 119.1682 
87.2186 97.1548 118.6472 
119.618 94.7233 105.4508 
106.2164 102.9202 114.9088 
103.3018 96.7449 108.2131 
116.6701 118.0749 93.402 
115.0389 81.4824 107.4677 
119.7212 100.4728 93.2044 
97.2865 109.6134 111.7154 
117.3571 97.536 99.958 
82.9798 115.6852 84.825 
90.796 81.9773 88.2808 
84.1164 112.9634 87.4461 
80.94 116.3552 110.9926 
100.7267 95.1246 86.7266 
