I 200
J 20
bounds (0, 100)
cv 1.5
D 50
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
93.0 101.0 72.0 
90.0 77.0 90.0 
103.0 107.0 86.0 
75.0 113.0 100.0 
88.0 90.0 108.0 
102.0 86.0 98.0 
99.0 88.0 90.0 
92.0 120.0 83.0 
77.0 90.0 85.0 
63.0 95.0 89.0 
82.0 95.0 81.0 
84.0 76.0 77.0 
92.0 94.0 91.0 
89.0 92.0 91.0 
105.0 89.0 98.0 
90.0 77.0 98.0 
78.0 76.0 80.0 
71.0 82.0 91.0 
71.0 85.0 103.0 
86.0 81.0 99.0 
95.0 91.0 84.0 
90.0 85.0 115.0 
82.0 80.0 84.0 
89.0 81.0 112.0 
88.0 94.0 72.0 
101.0 89.0 96.0 
92.0 96.0 93.0 
99.0 82.0 95.0 
89.0 96.0 95.0 
109.0 83.0 79.0 
89.0 91.0 82.0 
72.0 109.0 76.0 
95.0 97.0 105.0 
99.0 74.0 85.0 
90.0 102.0 83.0 
94.0 105.0 100.0 
92.0 81.0 87.0 
89.0 93.0 83.0 
102.0 84.0 101.0 
85.0 78.0 104.0 
90.0 91.0 103.0 
91.0 84.0 87.0 
74.0 91.0 79.0 
87.0 79.0 96.0 
94.0 99.0 97.0 
84.0 84.0 99.0 
78.0 77.0 97.0 
77.0 92.0 90.0 
85.0 81.0 86.0 
98.0 84.0 90.0 
108.0 90.0 97.0 
89.0 110.0 93.0 
85.0 89.0 100.0 
97.0 81.0 113.0 
94.0 94.0 85.0 
92.0 81.0 75.0 
91.0 82.0 76.0 
87.0 100.0 75.0 
81.0 87.0 89.0 
95.0 93.0 74.0 
87.0 98.0 101.0 
92.0 96.0 88.0 
100.0 87.0 75.0 
98.0 90.0 80.0 
89.0 66.0 90.0 
99.0 97.0 83.0 
83.0 117.0 70.0 
90.0 90.0 96.0 
96.0 79.0 88.0 
102.0 105.0 83.0 
92.0 86.0 89.0 
94.0 92.0 95.0 
92.0 92.0 79.0 
98.0 80.0 89.0 
106.0 80.0 94.0 
86.0 82.0 92.0 
98.0 104.0 81.0 
83.0 98.0 88.0 
94.0 85.0 103.0 
88.0 90.0 89.0 
85.0 88.0 89.0 
84.0 91.0 80.0 
88.0 79.0 87.0 
105.0 99.0 87.0 
74.0 83.0 84.0 
87.0 99.0 90.0 
91.0 95.0 79.0 
84.0 89.0 101.0 
87.0 89.0 88.0 
82.0 81.0 82.0 
97.0 81.0 82.0 
114.0 88.0 96.0 
84.0 98.0 78.0 
81.0 101.0 73.0 
78.0 103.0 107.0 
100.0 95.0 103.0 
