I 250
J 25
bounds (0, 100)
cv 0.5
D 50
k 5
t 3
λbounds (80, 120)

λ 
87.7974 115.9127 102.3597 
113.5973 97.0458 83.0101 
112.3643 107.58 95.3787 
92.0836 115.6583 107.1785 
98.8514 81.369 101.5559 
84.4006 105.8232 86.1386 
116.8521 107.6689 107.557 
103.3387 93.9106 113.8302 
117.3656 97.3426 107.0169 
103.197 91.102 96.2732 
98.3222 117.7546 99.4342 
115.3163 96.2729 102.8234 
90.8824 110.8986 101.065 
86.7441 92.4569 94.4262 
102.3516 84.6722 110.2677 
99.1829 102.5858 95.2713 
88.1881 91.1071 99.8135 
95.6806 104.2112 85.5545 
119.9037 85.9096 112.9641 
109.2778 104.8208 84.769 
86.4832 107.9575 104.5054 
104.6758 84.5819 115.6236 
92.772 83.5406 110.3197 
88.8671 94.0461 109.4354 
111.3506 118.313 119.0097 
102.5901 88.0348 82.7038 
104.3973 88.5819 88.2029 
99.3836 117.8217 90.1818 
81.7311 94.1838 119.7381 
99.2294 103.2514 109.9413 
115.4056 91.0067 98.1908 
118.4642 89.0599 112.9005 
82.4019 96.1661 115.8982 
90.6832 85.2118 82.1247 
105.7741 102.5214 94.9558 
90.5944 114.5085 91.6308 
109.4542 94.9435 91.9389 
108.586 113.7286 93.1725 
110.183 92.1124 80.1892 
92.7711 103.6575 117.6615 
116.5655 99.2689 116.8999 
83.2309 80.0663 80.1605 
100.7936 84.1863 105.0937 
118.5891 116.3499 114.1319 
80.6733 96.5852 85.9764 
119.8049 119.8075 92.8848 
106.465 99.9243 104.0513 
109.0517 95.3844 117.8715 
107.7654 81.4905 115.6541 
119.105 105.7743 104.2525 
103.0753 118.0451 111.4645 
90.7994 93.6096 80.3201 
101.7088 119.7279 108.9298 
109.021 80.7914 110.0431 
89.0864 118.2421 85.8977 
104.0264 105.9143 112.2083 
80.4053 82.5622 85.1252 
84.2535 102.097 99.0122 
118.0221 116.8989 102.0964 
111.6677 113.9598 92.2271 
88.1094 109.5222 100.1438 
114.3255 98.2107 115.0851 
95.8586 116.406 119.4308 
81.2245 105.7278 98.3816 
94.1435 93.1795 118.8776 
112.3254 104.4071 99.1933 
92.9635 106.2131 101.7897 
107.5462 92.4998 93.2598 
96.4749 99.1682 81.5224 
100.194 85.4696 95.7403 
83.6843 97.942 116.1259 
110.0101 85.648 95.4066 
80.8984 92.9499 82.9168 
89.5663 109.5793 101.419 
81.7884 85.8627 91.1422 
110.5487 105.5794 83.7029 
114.4741 82.894 97.5089 
86.212 82.6889 103.1039 
101.0869 88.8117 115.8967 
113.0204 93.5538 83.0912 
107.8539 104.1819 103.6619 
96.0356 95.5112 91.6755 
117.8939 112.1478 118.3784 
96.9369 119.1243 82.5164 
95.7098 116.6325 106.3347 
104.4214 118.1904 94.7733 
100.1908 110.7727 119.2455 
118.3328 97.3077 111.2266 
80.6991 87.4507 99.405 
111.4433 92.4923 117.7874 
81.3602 86.5309 98.4705 
103.4002 110.1663 81.7574 
98.4816 108.0298 91.9039 
97.6009 95.1494 116.731 
115.229 103.2085 82.6791 
81.983 97.8179 85.3195 
106.0365 102.0466 106.4681 
