I 150
J 15
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
FLR 0.8
FCR 4
λbounds (80, 120)

λ 
96.3654 106.4952 95.3309 
107.8999 89.9608 81.5051 
116.5787 89.0088 86.32 
88.5237 82.0444 118.1876 
116.8517 118.4051 81.6097 
107.0965 92.8127 90.3336 
82.7683 84.1248 91.4768 
93.7044 97.9224 118.0433 
109.0788 119.7669 91.7104 
115.8895 87.8654 103.8792 
94.8833 115.7848 112.651 
95.4207 114.1074 97.7515 
115.6591 92.4718 89.3515 
82.6734 105.3276 113.9825 
117.2865 92.7687 117.6481 
89.1891 95.1582 87.9759 
115.0053 100.6922 107.8509 
104.22 107.6899 109.9683 
109.4666 93.8365 86.8298 
103.7232 100.8286 104.9544 
99.2482 88.7086 86.7305 
100.5349 85.8017 118.5586 
108.4352 85.7204 115.0067 
92.0525 101.6502 97.8644 
96.8895 92.7635 90.5899 
95.3348 112.723 104.6215 
104.6879 99.5237 100.4962 
108.3499 105.7099 101.7348 
80.5656 83.7398 93.8612 
80.3926 108.7672 110.5569 
108.5457 97.5396 94.0849 
101.2158 102.4191 81.3605 
103.0555 91.068 119.0289 
96.4328 119.8486 108.7454 
85.9935 105.2253 98.0116 
100.8045 84.7034 114.486 
104.3276 85.1187 118.1087 
100.1615 104.9179 117.1528 
84.3256 112.3871 117.4932 
85.8828 101.0858 97.7249 
110.3475 84.5938 84.3509 
109.1869 94.2261 83.9018 
109.4869 89.9628 112.9348 
114.5067 84.4978 86.8783 
92.7873 106.8806 91.034 
108.384 109.1883 88.1091 
116.033 119.5829 105.6721 
115.723 86.7276 119.3009 
100.8687 95.3036 96.3125 
101.9021 94.177 109.8982 
80.0771 92.9235 108.387 
117.3659 105.2935 102.4269 
119.9874 110.9984 81.2832 
83.9576 107.2077 93.0477 
86.1795 96.5619 96.4713 
110.1986 114.1951 101.9489 
116.9665 93.2943 96.2271 
103.0382 91.0295 105.9197 
109.9514 87.0362 83.0032 
104.1439 92.5862 95.885 
84.1146 97.7826 104.077 
113.6304 115.6669 113.2902 
91.9689 105.3698 115.2206 
100.9677 88.7119 102.6161 
83.2238 85.4209 91.7172 
94.3552 86.4161 117.663 
118.7078 106.3886 107.973 
108.4915 108.3191 117.3724 
97.2725 118.18 115.29 
94.5824 91.123 113.3795 
93.8762 105.6235 82.8101 
84.2054 111.9277 113.1502 
102.0916 89.1708 116.7098 
88.262 80.8873 88.4457 
84.6142 104.3352 119.5262 
82.417 110.4798 98.455 
88.8932 84.7172 83.3527 
104.8379 113.8782 118.4855 
117.4548 86.593 90.111 
116.9231 116.5361 80.2464 
82.4799 110.4365 105.1419 
111.1814 96.8937 112.1603 
93.3629 109.0072 103.7033 
86.227 118.5169 83.6289 
83.2484 90.168 115.4569 
90.813 89.1235 116.0509 
81.7257 97.4536 111.2199 
85.2202 97.6403 96.0122 
116.4824 116.9794 100.9438 
81.4645 84.3967 102.9604 
90.6809 93.8528 118.6564 
107.339 99.437 110.0358 
113.0085 90.4265 85.4022 
92.0682 87.4752 94.3104 
101.5197 116.1277 80.6661 
112.9878 87.4693 93.5925 
105.1618 104.6061 87.1598 
118.8332 97.723 88.3537 
99.5807 96.4288 100.4321 
98.6065 98.2861 106.4065 
115.584 109.6405 92.874 
84.8701 94.3298 95.4601 
115.5477 99.4533 85.2174 
80.5949 84.6498 111.7379 
93.3127 111.2324 113.7302 
82.5148 116.6547 90.9355 
107.0637 98.3731 110.122 
89.8006 97.6592 118.9888 
110.0357 111.4057 87.5335 
113.2699 104.4683 87.3789 
117.8207 112.0202 87.6261 
119.8773 90.6473 83.5578 
115.5932 109.8982 110.5653 
108.5483 105.9782 117.3583 
90.016 110.5731 84.3251 
84.2394 99.7108 92.7221 
89.1179 90.4386 106.8364 
97.4496 111.0508 84.5603 
93.9896 116.6873 102.3416 
82.6313 102.1794 91.0635 
105.6348 87.3267 109.2807 
114.4385 118.2504 93.8733 
92.0143 115.3267 82.6611 
94.7847 83.9991 119.2072 
95.0206 109.2544 118.7509 
82.7775 112.3695 88.1476 
92.1023 98.2147 115.0539 
103.2547 107.7398 89.0886 
96.0019 86.333 101.3105 
86.786 109.9317 84.2349 
106.2345 109.338 108.5954 
91.2254 115.458 117.6188 
104.278 119.3868 107.1105 
114.5534 90.0616 106.5027 
106.8812 116.4925 96.5959 
114.35 94.101 118.0415 
107.0276 106.5095 113.6056 
91.004 112.2484 103.8571 
80.8155 94.9049 117.5799 
102.4201 103.7551 95.6672 
107.583 86.2496 109.7311 
105.3978 118.5522 105.1647 
92.2593 91.714 82.8417 
99.1856 101.0688 112.3633 
97.6153 84.4046 100.1582 
103.5173 83.9103 101.6838 
85.8564 113.8093 81.639 
103.1684 97.3501 83.7692 
91.8132 116.1132 108.4685 
116.6018 119.0643 117.6125 

Icoords
61.6782 10.9076
74.4647 73.5791
53.5931 93.7876
97.5726 68.477
18.1215 84.4672
26.0539 95.9961
25.8552 83.113
36.3611 27.1086
35.2763 13.2142
60.259 14.1085
97.8642 20.8872
76.7843 13.3754
97.6711 31.4977
60.8129 73.627
76.3256 92.1698
47.3334 13.4553
98.2874 26.2074
95.8407 34.5657
46.7047 10.0932
11.0783 9.4642
50.2702 61.8751
28.5582 76.2731
84.1169 97.0479
48.379 44.2797
93.9349 89.0552
97.1732 1.4295
7.2623 27.063
44.7029 48.8813
3.8889 31.0666
14.5658 67.1153
19.3207 44.8542
68.1257 38.3097
9.3847 38.4324
57.6524 56.9133
41.7016 15.4708
94.2881 1.8745
21.2547 41.4703
92.5472 7.9904
94.1308 23.0093
9.8448 60.8276
9.7832 13.5228
88.0108 82.7087
17.906 41.4703
15.08 94.9401
86.7914 12.9927
56.8075 11.6922
10.3574 97.4453
