I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
92.0 85.0 85.0 
103.0 79.0 75.0 
105.0 89.0 91.0 
88.0 88.0 91.0 
96.0 102.0 85.0 
86.0 79.0 110.0 
98.0 89.0 90.0 
87.0 108.0 90.0 
88.0 89.0 94.0 
91.0 112.0 73.0 
126.0 81.0 87.0 
88.0 110.0 82.0 
92.0 106.0 80.0 
89.0 88.0 99.0 
103.0 97.0 108.0 
94.0 111.0 86.0 
97.0 78.0 93.0 
97.0 90.0 88.0 
93.0 103.0 81.0 
88.0 85.0 97.0 
102.0 101.0 85.0 
104.0 105.0 85.0 
99.0 100.0 104.0 
96.0 98.0 83.0 
97.0 97.0 93.0 
98.0 104.0 87.0 
88.0 102.0 94.0 
97.0 79.0 81.0 
93.0 93.0 102.0 
94.0 89.0 91.0 
113.0 95.0 102.0 
102.0 86.0 103.0 
87.0 89.0 94.0 
78.0 106.0 94.0 
86.0 91.0 100.0 
103.0 103.0 87.0 
90.0 91.0 114.0 
92.0 81.0 85.0 
96.0 99.0 95.0 
95.0 97.0 92.0 
81.0 83.0 88.0 
92.0 101.0 93.0 
85.0 92.0 111.0 
96.0 85.0 83.0 
86.0 98.0 103.0 
76.0 101.0 90.0 
88.0 96.0 104.0 
105.0 92.0 81.0 
88.0 99.0 111.0 
108.0 77.0 103.0 
96.0 96.0 90.0 
84.0 79.0 111.0 
98.0 104.0 102.0 
87.0 93.0 92.0 
107.0 87.0 91.0 
107.0 87.0 79.0 
90.0 101.0 105.0 
85.0 114.0 97.0 
97.0 93.0 92.0 
90.0 101.0 87.0 
89.0 83.0 88.0 
95.0 93.0 91.0 
105.0 96.0 86.0 
79.0 110.0 79.0 
103.0 106.0 77.0 
94.0 91.0 88.0 
98.0 92.0 93.0 
84.0 103.0 102.0 
88.0 103.0 78.0 
75.0 90.0 84.0 
77.0 111.0 100.0 
111.0 93.0 80.0 
102.0 110.0 102.0 
83.0 99.0 94.0 
92.0 112.0 103.0 
101.0 103.0 90.0 
113.0 99.0 86.0 
101.0 95.0 78.0 
92.0 99.0 101.0 
93.0 113.0 88.0 
96.0 101.0 79.0 
90.0 107.0 102.0 
93.0 92.0 89.0 
95.0 86.0 95.0 
100.0 79.0 106.0 
91.0 106.0 110.0 
97.0 92.0 92.0 
77.0 91.0 101.0 
91.0 101.0 89.0 
86.0 85.0 114.0 
101.0 96.0 104.0 
106.0 88.0 77.0 
95.0 88.0 84.0 
98.0 90.0 94.0 
77.0 87.0 87.0 
88.0 113.0 95.0 
