I 150
J 15
bounds (0, 100)
cv 1.0
D 1
k 5
t 3
FLR 0.8
FCR 10
λbounds (80, 120)

λ 
84.4544 85.5015 99.4662 
117.5488 116.1496 109.1959 
95.5044 107.6484 112.1628 
100.886 119.1131 103.17 
101.7719 117.8982 89.17 
93.0812 84.6486 104.9473 
100.7774 85.4272 108.2599 
96.6025 88.4192 82.8394 
101.2161 99.8712 93.802 
82.367 99.2575 107.8226 
81.0823 84.5492 110.2446 
118.0512 118.8135 102.2584 
93.9296 97.9604 103.0064 
101.9347 90.3439 115.5572 
85.3215 111.5011 112.2727 
80.0493 99.915 80.3454 
111.6735 88.7155 81.8545 
98.0796 109.2352 106.0593 
91.5103 89.0082 88.0446 
80.5044 116.2525 111.542 
82.2119 83.4717 98.0394 
95.4525 92.4582 104.1574 
93.9365 90.2002 112.0516 
116.1427 92.0015 87.9501 
116.8607 90.9568 93.8764 
116.2284 117.8898 108.0712 
116.1638 107.8862 94.9997 
111.6506 98.7681 81.9892 
92.6205 119.3819 98.7104 
108.796 109.3587 94.3576 
85.0959 86.6593 88.8987 
119.6546 90.4516 102.5289 
82.6372 111.9854 80.377 
87.1258 119.176 105.2405 
114.1052 103.2541 96.4695 
102.4393 99.0373 105.7867 
119.5153 116.0503 108.8079 
91.7306 104.8154 115.5361 
110.6092 101.7439 111.3203 
100.2765 105.9308 87.4293 
93.0098 104.5058 82.0471 
83.103 111.1024 100.4655 
92.9231 100.9897 84.7209 
101.0299 107.7431 81.4506 
89.2092 90.3534 117.8941 
109.5431 118.8332 95.5303 
112.3047 83.409 105.6636 
87.6679 108.1771 115.3046 
116.9575 81.7913 109.7644 
119.2662 85.8381 100.6754 
118.7085 100.1258 105.3235 
119.4807 119.4224 119.3858 
84.9792 110.7262 101.4274 
116.1017 81.4397 88.0318 
110.766 100.2098 85.9496 
86.3415 83.8332 87.0235 
117.4563 112.3757 81.3594 
105.3617 107.1699 97.4668 
81.8569 82.076 93.4628 
116.4913 89.1989 112.4932 
119.2983 111.6522 84.4788 
91.3941 101.842 113.3833 
95.8204 92.9382 84.8434 
111.4935 110.1931 97.5391 
83.0656 82.4065 81.8259 
116.57 89.2517 99.3206 
102.7803 107.1388 97.1823 
119.8348 88.5938 115.5959 
106.9131 111.8237 114.8745 
88.3056 91.8455 103.8743 
108.3837 107.5786 84.5309 
105.9621 81.5573 105.78 
82.7804 89.2247 112.438 
81.9458 108.2841 110.6719 
117.1313 93.6392 91.5693 
86.5179 80.4888 80.3975 
117.9233 99.7543 100.1086 
83.009 86.2558 95.4141 
86.64 86.3332 85.8961 
90.6895 115.3087 106.0956 
109.5278 118.1068 114.6048 
89.4321 95.2193 103.2325 
118.1124 97.7704 113.7641 
84.1657 105.8113 111.6457 
119.749 91.215 109.7947 
89.73 96.7064 118.3619 
94.985 80.5958 89.5154 
103.1906 81.5074 100.1602 
114.247 113.0483 80.8458 
80.0152 111.0661 90.5831 
96.6306 95.5213 102.8811 
111.4377 101.6716 119.7177 
99.0521 90.7783 90.1846 
105.6933 118.5527 94.782 
101.6624 90.2028 89.3664 
116.8156 87.1488 82.6181 
106.2612 114.0876 89.134 
117.4299 92.1716 117.0794 
90.0278 104.092 107.0345 
89.4952 104.2286 116.8817 
85.4594 104.4782 92.5206 
113.18 84.4391 106.4678 
98.0437 113.7984 80.8095 
103.6957 81.3163 117.8208 
98.0238 97.422 113.8047 
96.0274 106.8791 98.856 
115.8762 88.4777 81.4627 
82.2598 111.8053 103.6806 
86.2489 119.2832 96.0441 
107.8838 102.2579 91.0409 
117.6212 102.9487 85.8758 
88.4959 85.8311 81.6169 
95.3197 117.0147 101.7541 
105.8784 90.6423 107.0586 
103.6177 81.1761 85.9456 
92.9829 82.8459 89.3859 
113.9096 104.6771 106.1952 
90.3761 86.3983 113.2865 
108.4021 103.3229 117.9078 
92.9976 95.7972 113.0067 
101.3032 107.2838 117.6995 
103.8421 118.1988 87.6629 
105.1829 89.7971 91.5661 
105.8746 82.2946 116.7034 
100.2974 97.7188 107.6625 
86.1531 97.5293 80.3778 
91.9569 105.1639 97.103 
100.5522 90.6016 103.1191 
98.3685 97.2737 110.998 
95.1364 108.2 84.1313 
100.9036 80.3844 111.2079 
109.8455 86.2274 98.9283 
101.9149 100.3706 93.59 
107.4559 100.2301 114.7958 
116.6723 113.8683 99.7744 
104.8949 109.6101 97.4543 
98.7958 117.6088 94.1852 
97.4096 92.6846 103.1307 
118.3523 98.4489 85.7159 
113.8155 81.3488 87.439 
94.6437 101.9388 81.7479 
99.4397 113.5222 95.5987 
109.1727 94.6389 98.1803 
81.8186 94.564 104.1348 
112.5015 80.8197 104.0064 
92.1727 80.1728 86.2112 
92.3736 105.1859 97.7799 
103.0925 102.6497 116.287 
101.1577 86.7512 80.8953 
93.0623 95.9506 119.3174 

Icoords
49.0423 31.1464
85.7969 28.6558
52.8886 57.0407
15.0885 80.2712
13.4021 15.3101
29.4268 23.0569
58.4952 69.8717
33.6748 26.0458
96.7317 18.8207
56.8498 24.7241
24.3471 43.8507
19.9856 12.7553
24.175 12.1416
96.5667 80.1105
24.0066 71.3927
42.2475 82.008
4.5511 47.7984
66.9924 73.6678
11.1718 63.3755
90.6219 54.5907
41.024 77.3531
77.7548 8.8636
23.3829 49.8963
45.0186 63.8854
92.9188 2.3149
35.9759 3.7518
64.8249 95.3887
63.1785 73.5928
42.0474 36.6126
96.5973 93.1157
83.1322 5.7514
38.901 32.4662
1.3066 26.1655
35.994 80.0508
23.3569 6.3817
45.7606 58.6138
34.9415 66.6637
74.2068 28.985
35.3886 22.2247
18.8203 82.909
29.4438 64.754
85.3881 4.6083
44.7648 24.7642
55.2523 40.591
38.1393 13.7519
67.6861 22.3205
53.6999 85.409
