I 200
J 20
bounds (0, 100)
cv 1.0
D 25
k 5
t 3
FLR 0.8
FCR 10
abounds (80, 120)

a 
104.0 72.0 104.0 
111.0 105.0 100.0 
106.0 101.0 103.0 
99.0 93.0 96.0 
87.0 98.0 125.0 
123.0 113.0 109.0 
99.0 91.0 85.0 
98.0 119.0 100.0 
101.0 108.0 104.0 
121.0 109.0 113.0 
97.0 110.0 82.0 
99.0 88.0 93.0 
129.0 119.0 92.0 
95.0 122.0 119.0 
94.0 100.0 87.0 
97.0 102.0 108.0 
107.0 90.0 113.0 
111.0 115.0 116.0 
89.0 92.0 119.0 
113.0 97.0 85.0 
95.0 103.0 102.0 
102.0 84.0 93.0 
100.0 91.0 101.0 
99.0 111.0 109.0 
93.0 101.0 108.0 
98.0 107.0 110.0 
94.0 104.0 100.0 
107.0 92.0 101.0 
97.0 110.0 92.0 
123.0 103.0 94.0 
92.0 95.0 104.0 
110.0 97.0 85.0 
112.0 109.0 103.0 
92.0 97.0 91.0 
97.0 85.0 81.0 
94.0 108.0 100.0 
100.0 97.0 101.0 
106.0 93.0 111.0 
118.0 110.0 103.0 
112.0 97.0 95.0 
113.0 87.0 98.0 
117.0 94.0 90.0 
95.0 92.0 104.0 
108.0 100.0 82.0 
76.0 101.0 118.0 
103.0 84.0 104.0 
106.0 101.0 115.0 
102.0 103.0 96.0 
113.0 100.0 96.0 
106.0 97.0 83.0 
92.0 101.0 93.0 
91.0 109.0 96.0 
99.0 130.0 81.0 
97.0 111.0 113.0 
96.0 103.0 92.0 
96.0 105.0 121.0 
116.0 100.0 102.0 
101.0 100.0 114.0 
96.0 111.0 107.0 
93.0 97.0 126.0 
92.0 108.0 125.0 
100.0 104.0 71.0 
96.0 117.0 99.0 
92.0 98.0 99.0 
118.0 130.0 74.0 
117.0 107.0 106.0 
107.0 93.0 100.0 
98.0 110.0 106.0 
105.0 98.0 109.0 
99.0 114.0 93.0 
86.0 101.0 104.0 
100.0 116.0 95.0 
96.0 106.0 116.0 
96.0 104.0 99.0 
111.0 121.0 125.0 
106.0 130.0 98.0 
118.0 100.0 101.0 
88.0 102.0 97.0 
108.0 102.0 91.0 
96.0 104.0 88.0 
100.0 102.0 108.0 
104.0 82.0 99.0 
89.0 107.0 100.0 
99.0 93.0 103.0 
99.0 105.0 94.0 
109.0 81.0 113.0 
118.0 116.0 114.0 
120.0 107.0 92.0 
90.0 112.0 95.0 
99.0 111.0 106.0 
109.0 119.0 95.0 
99.0 87.0 109.0 
87.0 80.0 111.0 
101.0 117.0 110.0 
115.0 108.0 100.0 
111.0 122.0 97.0 
110.0 108.0 120.0 
92.0 83.0 104.0 
109.0 101.0 111.0 
85.0 116.0 93.0 
126.0 91.0 93.0 
109.0 105.0 102.0 
90.0 115.0 94.0 
101.0 107.0 106.0 
90.0 109.0 81.0 
103.0 106.0 102.0 
94.0 107.0 87.0 
82.0 105.0 95.0 
89.0 99.0 104.0 
120.0 113.0 96.0 
102.0 91.0 114.0 
88.0 104.0 88.0 
94.0 104.0 113.0 
100.0 114.0 96.0 
118.0 99.0 98.0 
106.0 105.0 112.0 
106.0 96.0 109.0 
92.0 92.0 104.0 
100.0 99.0 116.0 
105.0 110.0 103.0 
107.0 98.0 118.0 
93.0 99.0 100.0 
89.0 105.0 78.0 
123.0 92.0 113.0 
97.0 102.0 102.0 
118.0 92.0 101.0 
88.0 106.0 95.0 
112.0 110.0 87.0 
102.0 104.0 108.0 
98.0 117.0 102.0 
105.0 102.0 101.0 
100.0 101.0 103.0 
107.0 127.0 103.0 
93.0 80.0 85.0 
108.0 105.0 100.0 
110.0 90.0 115.0 
88.0 124.0 102.0 
112.0 93.0 96.0 
97.0 85.0 96.0 
111.0 97.0 84.0 
107.0 87.0 82.0 
81.0 95.0 110.0 
110.0 100.0 117.0 
116.0 104.0 111.0 
97.0 112.0 103.0 
100.0 98.0 94.0 
108.0 102.0 107.0 
103.0 106.0 90.0 
87.0 101.0 123.0 
118.0 117.0 114.0 
107.0 106.0 108.0 
106.0 111.0 118.0 
91.0 103.0 117.0 
102.0 117.0 116.0 
134.0 84.0 96.0 
120.0 96.0 99.0 
100.0 99.0 104.0 
98.0 104.0 98.0 
108.0 98.0 92.0 
121.0 93.0 89.0 
91.0 100.0 91.0 
112.0 101.0 101.0 
110.0 96.0 107.0 
99.0 111.0 93.0 
100.0 107.0 113.0 
111.0 97.0 91.0 
97.0 119.0 92.0 
94.0 109.0 105.0 
129.0 90.0 105.0 
116.0 94.0 100.0 
110.0 112.0 112.0 
114.0 88.0 94.0 
112.0 98.0 109.0 
93.0 111.0 93.0 
103.0 89.0 90.0 
113.0 100.0 126.0 
108.0 71.0 91.0 
117.0 99.0 85.0 
112.0 114.0 124.0 
102.0 107.0 93.0 
104.0 90.0 93.0 
94.0 96.0 101.0 
107.0 124.0 113.0 
115.0 114.0 109.0 
121.0 102.0 97.0 
113.0 111.0 107.0 
108.0 93.0 101.0 
92.0 115.0 108.0 
103.0 91.0 96.0 
102.0 93.0 82.0 
104.0 95.0 98.0 
102.0 83.0 113.0 
113.0 99.0 98.0 
92.0 115.0 92.0 
86.0 114.0 96.0 
95.0 121.0 117.0 
107.0 120.0 101.0 
101.0 98.0 106.0 
98.0 110.0 94.0 
110.0 104.0 109.0 

Icoords
31.8663 75.2412
11.8014 11.3739
97.9465 55.8595
79.2665 99.2915
28.9393 32.2248
5.9999 85.5702
4.399 69.1217
60.8251 27.4283
30.269 56.4538
60.4785 96.1675
56.8969 79.4932
51.3126 91.5314
21.3551 24.3195
2.9842 56.8295
77.7377 12.3517
49.2649 96.6886
4.4738 10.2018
24.8621 27.972
84.0492 38.0322
54.0427 82.4105
52.2666 2.3725
60.9801 59.6291
