I 250
J 25
bounds (0, 100)
cv 1.5
D 100
k 5
t 3
FLR 0.4
FCR 10
abounds (80, 120)

a 
112.0 98.0 149.0 
102.0 104.0 126.0 
117.0 110.0 115.0 
133.0 116.0 143.0 
114.0 112.0 123.0 
124.0 114.0 120.0 
128.0 101.0 118.0 
120.0 115.0 119.0 
115.0 108.0 124.0 
115.0 129.0 140.0 
121.0 105.0 111.0 
126.0 107.0 131.0 
123.0 107.0 126.0 
114.0 121.0 112.0 
121.0 109.0 112.0 
119.0 117.0 133.0 
124.0 123.0 136.0 
109.0 104.0 114.0 
124.0 134.0 123.0 
124.0 133.0 105.0 
116.0 114.0 144.0 
120.0 119.0 110.0 
131.0 115.0 116.0 
134.0 135.0 108.0 
108.0 120.0 117.0 
123.0 124.0 139.0 
121.0 117.0 132.0 
118.0 126.0 116.0 
136.0 138.0 120.0 
133.0 122.0 113.0 
116.0 117.0 129.0 
110.0 120.0 105.0 
109.0 145.0 113.0 
104.0 125.0 133.0 
120.0 120.0 107.0 
121.0 117.0 111.0 
119.0 112.0 128.0 
127.0 123.0 133.0 
105.0 129.0 114.0 
125.0 111.0 129.0 
127.0 111.0 119.0 
120.0 117.0 124.0 
116.0 123.0 131.0 
121.0 116.0 102.0 
116.0 124.0 122.0 
104.0 104.0 118.0 
125.0 121.0 126.0 
123.0 141.0 134.0 
120.0 123.0 124.0 
103.0 146.0 118.0 
145.0 111.0 111.0 
126.0 125.0 128.0 
118.0 111.0 119.0 
121.0 109.0 114.0 
113.0 132.0 138.0 
116.0 112.0 109.0 
132.0 127.0 146.0 
119.0 108.0 129.0 
116.0 135.0 130.0 
127.0 125.0 120.0 
143.0 94.0 133.0 
100.0 118.0 108.0 
142.0 121.0 134.0 
110.0 146.0 124.0 
119.0 148.0 135.0 
105.0 130.0 113.0 
141.0 121.0 97.0 
136.0 134.0 107.0 
120.0 126.0 122.0 
132.0 120.0 121.0 
116.0 98.0 130.0 
111.0 115.0 126.0 
110.0 139.0 125.0 
122.0 128.0 145.0 
120.0 127.0 133.0 
120.0 124.0 121.0 
113.0 112.0 110.0 
112.0 119.0 130.0 
129.0 135.0 124.0 
105.0 141.0 108.0 
124.0 125.0 119.0 
137.0 102.0 116.0 
113.0 126.0 130.0 
112.0 118.0 134.0 
111.0 111.0 130.0 
101.0 115.0 99.0 
132.0 105.0 131.0 
110.0 117.0 141.0 
106.0 110.0 135.0 
127.0 115.0 105.0 
113.0 114.0 136.0 
124.0 122.0 132.0 
97.0 123.0 114.0 
120.0 122.0 128.0 
150.0 119.0 135.0 
130.0 124.0 104.0 
