I 200
J 20
bounds (0, 100)
cv 1.5
D 10
k 5
t 3
λbounds (80, 120)

λ 
82.0909 102.877 81.7634 
90.4855 117.4362 102.3235 
113.5201 92.1204 116.6849 
99.1804 95.3915 82.0464 
99.2682 87.5539 93.2737 
83.5343 115.9186 117.5459 
116.9984 87.7666 107.968 
95.4117 104.4651 113.2489 
86.3317 106.0237 83.803 
105.851 96.7677 111.0368 
104.5364 105.245 85.7867 
93.0784 106.8534 82.3169 
112.8336 119.1064 101.3476 
93.1633 107.8874 102.4394 
114.7055 104.1363 105.5699 
85.8982 82.831 109.2192 
113.101 103.9533 95.3565 
104.2744 86.9915 110.7145 
90.672 102.7968 81.3097 
116.7919 88.5394 119.639 
111.8093 111.1003 82.9448 
108.2655 81.7029 81.8932 
97.8895 119.1077 86.7275 
94.8226 103.7909 90.8104 
102.7814 83.9776 90.0193 
102.4673 102.5412 94.4762 
95.6859 114.7843 116.7863 
97.2196 113.6555 111.5328 
90.3296 115.718 99.3506 
90.9506 93.4922 107.0055 
86.8101 100.9134 100.9696 
116.2437 118.5083 80.6522 
92.3284 115.3397 111.1616 
94.3625 109.0316 85.8771 
106.5656 106.4891 86.6971 
98.2727 108.3134 87.5663 
84.5584 94.3603 108.4859 
90.1622 111.9283 85.9134 
115.6649 103.524 113.2698 
102.0061 101.7527 116.4715 
113.4252 96.5746 105.6261 
114.9536 101.2695 117.1852 
106.1115 118.0268 93.7918 
111.6548 111.2662 86.9662 
96.8482 84.2869 98.2744 
115.6183 107.3315 104.0734 
113.6048 119.3953 116.0751 
98.8104 114.646 81.1898 
84.4325 87.6332 95.5845 
98.9989 86.6124 111.3656 
84.5664 92.7958 97.0101 
81.515 93.7376 99.4727 
84.9933 95.5606 117.4891 
118.5704 97.2839 112.5977 
114.4246 119.5958 83.0465 
83.8456 119.5633 98.3955 
92.7198 99.4217 110.7675 
103.6908 104.7669 106.7571 
114.3561 102.2337 91.88 
88.0826 99.9736 97.5163 
97.416 82.8629 92.6109 
81.8927 80.4383 93.4817 
83.9834 83.1928 91.7132 
119.2639 109.4473 96.999 
89.5422 90.3465 101.0764 
99.1708 101.8714 98.3844 
103.7073 112.6829 100.3604 
85.6072 80.2693 95.7081 
84.835 102.4142 84.0801 
90.2758 96.7841 95.9894 
84.7758 97.8851 92.351 
107.4781 109.7283 97.4469 
84.6361 118.1458 114.3528 
90.3572 119.7208 84.8657 
88.6673 107.4801 109.7933 
97.8292 114.9782 107.016 
80.9906 85.4436 90.4383 
93.6692 91.1633 112.6431 
93.5551 96.7325 110.3738 
100.2495 90.8968 92.892 
