I 250
J 25
bounds (0, 100)
cv 0.5
D 100
k 5
t 3
FLR 0.8
FCR 8
abounds (80, 120)

a 
134.0 102.0 123.0 
123.0 112.0 137.0 
111.0 130.0 123.0 
126.0 116.0 124.0 
114.0 114.0 95.0 
142.0 123.0 118.0 
125.0 123.0 109.0 
136.0 135.0 115.0 
122.0 122.0 107.0 
105.0 123.0 106.0 
119.0 114.0 138.0 
120.0 115.0 98.0 
104.0 99.0 121.0 
122.0 105.0 128.0 
104.0 107.0 119.0 
121.0 109.0 122.0 
115.0 116.0 117.0 
120.0 129.0 114.0 
106.0 128.0 103.0 
123.0 141.0 112.0 
102.0 124.0 125.0 
114.0 113.0 106.0 
109.0 110.0 126.0 
149.0 128.0 115.0 
100.0 112.0 109.0 
103.0 136.0 124.0 
119.0 95.0 118.0 
129.0 110.0 109.0 
109.0 141.0 104.0 
113.0 123.0 120.0 
141.0 126.0 106.0 
135.0 127.0 104.0 
114.0 129.0 110.0 
116.0 112.0 109.0 
128.0 113.0 106.0 
112.0 98.0 126.0 
131.0 134.0 127.0 
124.0 141.0 128.0 
107.0 126.0 128.0 
112.0 119.0 122.0 
118.0 131.0 106.0 
137.0 114.0 118.0 
113.0 107.0 134.0 
120.0 126.0 126.0 
118.0 125.0 108.0 
127.0 101.0 113.0 
130.0 104.0 115.0 
116.0 116.0 120.0 
123.0 126.0 135.0 
111.0 123.0 136.0 
109.0 108.0 128.0 
117.0 109.0 129.0 
122.0 121.0 129.0 
110.0 124.0 117.0 
109.0 125.0 122.0 
105.0 133.0 132.0 
110.0 118.0 123.0 
103.0 132.0 108.0 
129.0 129.0 124.0 
124.0 116.0 115.0 
108.0 110.0 113.0 
119.0 116.0 140.0 
150.0 99.0 118.0 
113.0 95.0 118.0 
106.0 112.0 119.0 
112.0 120.0 97.0 
117.0 132.0 120.0 
113.0 135.0 118.0 
128.0 114.0 114.0 
113.0 113.0 122.0 
118.0 120.0 119.0 
115.0 113.0 127.0 
107.0 124.0 106.0 
114.0 119.0 114.0 
110.0 108.0 132.0 
99.0 138.0 110.0 
123.0 104.0 117.0 
118.0 130.0 109.0 
124.0 125.0 119.0 
118.0 126.0 136.0 
122.0 134.0 119.0 
128.0 113.0 123.0 
114.0 102.0 116.0 
119.0 108.0 121.0 
121.0 118.0 137.0 
118.0 139.0 121.0 
112.0 100.0 128.0 
104.0 102.0 112.0 
127.0 106.0 138.0 
102.0 115.0 129.0 
115.0 118.0 122.0 
101.0 123.0 113.0 
114.0 108.0 144.0 
124.0 109.0 97.0 
119.0 105.0 120.0 
121.0 108.0 110.0 
124.0 119.0 126.0 
126.0 110.0 124.0 
134.0 120.0 107.0 
117.0 118.0 125.0 
135.0 111.0 109.0 
128.0 122.0 119.0 
111.0 112.0 107.0 
114.0 108.0 108.0 
116.0 109.0 137.0 
108.0 118.0 120.0 
118.0 103.0 143.0 
115.0 123.0 125.0 
113.0 114.0 122.0 
125.0 107.0 112.0 
142.0 107.0 114.0 
104.0 115.0 129.0 
118.0 115.0 93.0 
110.0 114.0 110.0 
106.0 130.0 103.0 
124.0 114.0 124.0 
93.0 132.0 141.0 
